phase,vth,polarity,hits,errors
0,0,0,16405,2
0,0,1,16282,4
0,2,0,16424,44
0,2,1,16446,46
0,4,0,16394,434
0,4,1,16396,381
0,6,0,16415,1693
0,6,1,16436,1760
0,8,0,16489,4386
0,8,1,16411,4489
0,10,0,16336,6835
0,10,1,16318,6868
0,12,0,16428,7925
0,12,1,16464,7898
0,14,0,15996,8025
0,14,1,16338,7851
0,16,0,15863,7935
0,16,1,16389,8000
0,18,0,15960,7949
0,18,1,16320,8004
0,20,0,15966,7968
0,20,1,16270,7922
0,22,0,15905,7956
0,22,1,16329,8013
0,24,0,15937,8455
0,24,1,16478,8269
0,26,0,15982,10461
0,26,1,16210,10306
0,28,0,15930,13412
0,28,1,16316,14217
0,30,0,15841,15388
0,30,1,16341,16215
0,32,0,16010,15997
0,32,1,16360,16359
0,34,0,15959,15959
0,34,1,16319,16319
0,36,0,15979,15979
0,36,1,16246,16246
0,38,0,16100,16100
0,38,1,16424,16424
0,40,0,16004,16004
0,40,1,16368,16368
0,42,0,15995,15995
0,42,1,16374,16374
0,44,0,15922,15922
0,44,1,16582,16582
0,46,0,15955,15955
0,46,1,16389,16389
0,48,0,15973,15973
0,48,1,16301,16301
0,50,0,16098,16098
0,50,1,16433,16433
0,52,0,15955,15955
0,52,1,16288,16288
0,54,0,16030,16030
0,54,1,16314,16314
0,56,0,15949,15949
0,56,1,16317,16317
0,58,0,15928,15928
0,58,1,16395,16395
0,60,0,16030,16030
0,60,1,16366,16366
0,62,0,16006,16006
0,62,1,16293,16293
2,0,0,16363,204
2,0,1,16285,198
2,2,0,16448,1085
2,2,1,16354,1020
2,4,0,16402,3190
2,4,1,16382,3138
2,6,0,16409,5791
2,6,1,16388,5707
2,8,0,16422,7475
2,8,1,16412,7374
2,10,0,15955,7962
2,10,1,16380,7891
2,12,0,15978,7948
2,12,1,16391,8101
2,14,0,15975,7896
2,14,1,16428,7921
2,16,0,15980,7992
2,16,1,16363,8042
2,18,0,15968,7965
2,18,1,16493,8098
2,20,0,15975,7925
2,20,1,16449,7986
2,22,0,15881,7912
2,22,1,16373,7953
2,24,0,15939,8414
2,24,1,16393,8261
2,26,0,15967,10615
2,26,1,16397,10395
2,28,0,16046,13542
2,28,1,16384,14039
2,30,0,15992,15526
2,30,1,16308,16194
2,32,0,16049,16035
2,32,1,16433,16433
2,34,0,16047,16047
2,34,1,16333,16333
2,36,0,15938,15938
2,36,1,16312,16312
2,38,0,16044,16044
2,38,1,16327,16327
2,40,0,15937,15937
2,40,1,16414,16414
2,42,0,15928,15928
2,42,1,16357,16357
2,44,0,16029,16029
2,44,1,16404,16404
2,46,0,16049,16049
2,46,1,16374,16374
2,48,0,15954,15954
2,48,1,16367,16367
2,50,0,16002,16002
2,50,1,16318,16318
2,52,0,15979,15979
2,52,1,16418,16418
2,54,0,15977,15977
2,54,1,16363,16363
2,56,0,16062,16062
2,56,1,16397,16397
2,58,0,16023,16023
2,58,1,16310,16310
2,60,0,16019,16019
2,60,1,16328,16328
2,62,0,15948,15948
2,62,1,16316,16316
4,0,0,16550,2410
4,0,1,16380,2433
4,2,0,16447,4964
4,2,1,16364,4925
4,4,0,16398,7089
4,4,1,16368,6924
4,6,0,15964,7898
4,6,1,16273,7742
4,8,0,15983,7924
4,8,1,16357,7870
4,10,0,15928,7982
4,10,1,16408,7924
4,12,0,15909,7887
4,12,1,16361,7954
4,14,0,15958,7855
4,14,1,16383,7937
4,16,0,15938,7928
4,16,1,16271,7943
4,18,0,15951,7943
4,18,1,16461,8074
4,20,0,15936,7923
4,20,1,16364,8057
4,22,0,16099,8015
4,22,1,16397,7991
4,24,0,15991,8692
4,24,1,16361,8295
4,26,0,16029,10643
4,26,1,16364,10519
4,28,0,15958,13684
4,28,1,16273,14152
4,30,0,15920,15472
4,30,1,16459,16249
4,32,0,15950,15934
4,32,1,16368,16367
4,34,0,16034,16034
4,34,1,16459,16459
4,36,0,15982,15982
4,36,1,16299,16299
4,38,0,15865,15865
4,38,1,16356,16356
4,40,0,16025,16025
4,40,1,16245,16245
4,42,0,16148,16148
4,42,1,16405,16405
4,44,0,15838,15838
4,44,1,16306,16306
4,46,0,15948,15948
4,46,1,16374,16374
4,48,0,15919,15919
4,48,1,16344,16344
4,50,0,16039,16039
4,50,1,16314,16314
4,52,0,15841,15841
4,52,1,16335,16335
4,54,0,16023,16023
4,54,1,16366,16366
4,56,0,15996,15996
4,56,1,16388,16388
4,58,0,15990,15990
4,58,1,16395,16395
4,60,0,15946,15946
4,60,1,16470,16470
4,62,0,15935,15935
4,62,1,16395,16395
6,0,0,16029,2020
6,0,1,16760,2382
6,2,0,15956,4270
6,2,1,16777,4735
6,4,0,15864,6317
6,4,1,16769,6999
6,6,0,15918,7507
6,6,1,16802,8025
6,8,0,16020,7888
6,8,1,16450,8023
6,10,0,15982,7950
6,10,1,16435,7986
6,12,0,16043,7922
6,12,1,16192,7789
6,14,0,16059,8006
6,14,1,16420,8015
6,16,0,15982,7946
6,16,1,16288,7860
6,18,0,15988,8024
6,18,1,16357,7899
6,20,0,15983,7945
6,20,1,16396,7912
6,22,0,16072,8013
6,22,1,16380,7970
6,24,0,15974,8528
6,24,1,16293,8292
6,26,0,16078,10846
6,26,1,16496,10775
6,28,0,16058,13616
6,28,1,16347,14265
6,30,0,16063,15629
6,30,1,16386,16228
6,32,0,16073,16050
6,32,1,16377,16377
6,34,0,16006,16006
6,34,1,16296,16296
6,36,0,16062,16062
6,36,1,16354,16354
6,38,0,15953,15953
6,38,1,16360,16360
6,40,0,15994,15994
6,40,1,16210,16210
6,42,0,16002,16002
6,42,1,16191,16191
6,44,0,15952,15952
6,44,1,16429,16429
6,46,0,15998,15998
6,46,1,16318,16318
6,48,0,16015,16015
6,48,1,16327,16327
6,50,0,16052,16052
6,50,1,16380,16380
6,52,0,15894,15894
6,52,1,16399,16399
6,54,0,16053,16053
6,54,1,16281,16281
6,56,0,15960,15960
6,56,1,16441,16441
6,58,0,16008,16008
6,58,1,16392,16392
6,60,0,16010,16010
6,60,1,16302,16302
6,62,0,15943,15943
6,62,1,16333,16333
8,0,0,16054,92
8,0,1,16934,130
8,2,0,15947,563
8,2,1,16765,674
8,4,0,15983,1990
8,4,1,16767,1966
8,6,0,15991,3949
8,6,1,16745,4241
8,8,0,15975,6289
8,8,1,16755,6587
8,10,0,16003,7542
8,10,1,16732,7917
8,12,0,16011,7896
8,12,1,16360,7937
8,14,0,16133,8047
8,14,1,16403,7925
8,16,0,16037,8032
8,16,1,16297,7941
8,18,0,15937,8020
8,18,1,16443,7992
8,20,0,15996,7933
8,20,1,16334,7882
8,22,0,16017,8058
8,22,1,16355,7910
8,24,0,15913,8570
8,24,1,16376,8395
8,26,0,15968,10559
8,26,1,16323,10611
8,28,0,15999,13606
8,28,1,16376,14160
8,30,0,15899,15412
8,30,1,16303,16121
8,32,0,16058,16028
8,32,1,16209,16208
8,34,0,15943,15943
8,34,1,16284,16284
8,36,0,15881,15881
8,36,1,16339,16339
8,38,0,15914,15914
8,38,1,16390,16390
8,40,0,16010,16010
8,40,1,16367,16367
8,42,0,15855,15855
8,42,1,16395,16395
8,44,0,15946,15946
8,44,1,16367,16367
8,46,0,16042,16042
8,46,1,16354,16354
8,48,0,15899,15899
8,48,1,16317,16317
8,50,0,16055,16055
8,50,1,16392,16392
8,52,0,16016,16016
8,52,1,16256,16256
8,54,0,15903,15903
8,54,1,16241,16241
8,56,0,15982,15982
8,56,1,16382,16382
8,58,0,16046,16046
8,58,1,16368,16368
8,60,0,15968,15968
8,60,1,16346,16346
8,62,0,15922,15922
8,62,1,16264,16264
10,0,0,15974,0
10,0,1,16818,0
10,2,0,16032,17
10,2,1,16746,14
10,4,0,15909,154
10,4,1,16761,151
10,6,0,15928,910
10,6,1,16774,811
10,8,0,15971,2409
10,8,1,16837,2469
10,10,0,15921,4468
10,10,1,16800,4757
10,12,0,15941,6586
10,12,1,16706,6963
10,14,0,15986,7607
10,14,1,16344,7931
10,16,0,16001,7924
10,16,1,16307,7901
10,18,0,15984,7940
10,18,1,16346,7960
10,20,0,16044,7952
10,20,1,16424,8080
10,22,0,16014,8069
10,22,1,16330,7940
10,24,0,16068,8811
10,24,1,16281,8560
10,26,0,15813,11032
10,26,1,16382,10949
10,28,0,15936,13906
10,28,1,16387,14640
10,30,0,15978,15631
10,30,1,16227,16066
10,32,0,16038,16016
10,32,1,16356,16354
10,34,0,15973,15973
10,34,1,16401,16401
10,36,0,16045,16045
10,36,1,16477,16477
10,38,0,16017,16017
10,38,1,16446,16446
10,40,0,16088,16088
10,40,1,16400,16400
10,42,0,16016,16016
10,42,1,16382,16382
10,44,0,15983,15983
10,44,1,16429,16429
10,46,0,16065,16065
10,46,1,16324,16324
10,48,0,15959,15959
10,48,1,16315,16315
10,50,0,15932,15932
10,50,1,16344,16344
10,52,0,16041,16041
10,52,1,16450,16450
10,54,0,16061,16061
10,54,1,16357,16357
10,56,0,15995,15995
10,56,1,16371,16371
10,58,0,16005,16005
10,58,1,16363,16363
10,60,0,16006,16006
10,60,1,16455,16455
10,62,0,15959,15959
10,62,1,16426,16426
12,0,0,15920,0
12,0,1,16754,0
12,2,0,15956,0
12,2,1,16753,0
12,4,0,16043,2
12,4,1,16727,2
12,6,0,15883,27
12,6,1,16734,17
12,8,0,15982,215
12,8,1,16739,195
12,10,0,15925,1011
12,10,1,16727,931
12,12,0,15904,2659
12,12,1,16934,2764
12,14,0,16053,4888
12,14,1,16833,4977
12,16,0,15977,6645
12,16,1,16713,7058
12,18,0,16060,7717
12,18,1,16429,7932
12,20,0,16075,8121
12,20,1,16474,8007
12,22,0,15926,8041
12,22,1,16405,8078
12,24,0,16029,9054
12,24,1,16406,8718
12,26,0,15953,11197
12,26,1,16373,10910
12,28,0,15968,13813
12,28,1,16368,14172
12,30,0,15863,15303
12,30,1,16442,16178
12,32,0,16043,16008
12,32,1,16340,16336
12,34,0,16030,16030
12,34,1,16508,16508
12,36,0,16000,16000
12,36,1,16382,16382
12,38,0,16031,16031
12,38,1,16445,16445
12,40,0,15923,15923
12,40,1,16344,16344
12,42,0,15970,15970
12,42,1,16486,16486
12,44,0,15980,15980
12,44,1,16287,16287
12,46,0,16055,16055
12,46,1,16259,16259
12,48,0,16049,16049
12,48,1,16361,16361
12,50,0,16059,16059
12,50,1,16483,16483
12,52,0,15891,15891
12,52,1,16356,16356
12,54,0,15918,15918
12,54,1,16440,16440
12,56,0,15971,15971
12,56,1,16379,16379
12,58,0,16039,16039
12,58,1,16432,16432
12,60,0,16011,16011
12,60,1,16322,16322
12,62,0,15971,15971
12,62,1,16268,16268
14,0,0,15865,0
14,0,1,16802,0
14,2,0,16045,0
14,2,1,16836,0
14,4,0,15851,0
14,4,1,16781,0
14,6,0,15951,0
14,6,1,16775,0
14,8,0,16020,1
14,8,1,16731,1
14,10,0,15914,54
14,10,1,16893,40
14,12,0,15943,450
14,12,1,16897,339
14,14,0,16109,1583
14,14,1,16721,1386
14,16,0,16012,3546
14,16,1,16709,3309
14,18,0,15959,5563
14,18,1,16880,5952
14,20,0,15818,7106
14,20,1,16716,7573
14,22,0,15936,7949
14,22,1,16291,7881
14,24,0,15871,8912
14,24,1,16347,8685
14,26,0,15921,10813
14,26,1,16401,11151
14,28,0,15970,13957
14,28,1,16352,14341
14,30,0,15953,15492
14,30,1,16426,16110
14,32,0,16016,15963
14,32,1,16349,16344
14,34,0,15965,15965
14,34,1,16361,16361
14,36,0,15994,15994
14,36,1,16321,16321
14,38,0,16076,16076
14,38,1,16370,16370
14,40,0,16017,16017
14,40,1,16310,16310
