phase,vth,polarity,hits,errors
0,0,0,16359,0
0,0,1,16390,0
0,2,0,16488,0
0,2,1,16325,0
0,4,0,16364,0
0,4,1,16422,0
0,6,0,16381,2
0,6,1,16339,2
0,8,0,16280,24
0,8,1,16421,15
0,10,0,16276,172
0,10,1,16372,140
0,12,0,16303,621
0,12,1,16437,552
0,14,0,16507,1653
0,14,1,16487,1490
0,16,0,16460,3252
0,16,1,16441,3262
0,18,0,16392,4973
0,18,1,16446,5079
0,20,0,16424,6676
0,20,1,16379,6783
0,22,0,16340,7548
0,22,1,16435,7617
0,24,0,16172,8054
0,24,1,16472,8008
0,26,0,16153,8542
0,26,1,16413,8298
0,28,0,16156,9690
0,28,1,16442,9313
0,30,0,16210,11536
0,30,1,16280,11433
0,32,0,16156,13626
0,32,1,16413,13849
0,34,0,16078,15073
0,34,1,16302,15336
0,36,0,16212,15991
0,36,1,16392,16251
0,38,0,16142,16106
0,38,1,16314,16308
0,40,0,16252,16248
0,40,1,16477,16477
0,42,0,16224,16224
0,42,1,16297,16297
0,44,0,16090,16090
0,44,1,16378,16378
0,46,0,16291,16291
0,46,1,16409,16409
0,48,0,16252,16252
0,48,1,16472,16472
0,50,0,16154,16154
0,50,1,16432,16432
0,52,0,16195,16195
0,52,1,16367,16367
0,54,0,16205,16205
0,54,1,16391,16391
0,56,0,16222,16222
0,56,1,16482,16482
0,58,0,16173,16173
0,58,1,16436,16436
0,60,0,16117,16117
0,60,1,16383,16383
0,62,0,16200,16200
0,62,1,16357,16357
2,0,0,16404,0
2,0,1,16443,0
2,2,0,16412,0
2,2,1,16454,0
2,4,0,16319,0
2,4,1,16455,0
2,6,0,16424,3
2,6,1,16416,0
2,8,0,16424,23
2,8,1,16360,7
2,10,0,16341,156
2,10,1,16414,110
2,12,0,16336,589
2,12,1,16309,493
2,14,0,16368,1623
2,14,1,16292,1412
2,16,0,16388,3191
2,16,1,16448,3210
2,18,0,16356,5110
2,18,1,16415,5038
2,20,0,16336,6470
2,20,1,16343,6529
2,22,0,16442,7581
2,22,1,16272,7496
2,24,0,16347,8034
2,24,1,16379,7995
2,26,0,16233,8533
2,26,1,16417,8287
2,28,0,16208,9736
2,28,1,16405,9355
2,30,0,16211,11588
2,30,1,16515,11657
2,32,0,16197,13465
2,32,1,16585,13875
2,34,0,16220,15129
2,34,1,16393,15487
2,36,0,16210,15936
2,36,1,16346,16190
2,38,0,16134,16095
2,38,1,16267,16258
2,40,0,16190,16189
2,40,1,16367,16367
2,42,0,16264,16264
2,42,1,16440,16440
2,44,0,16198,16198
