phase,vth,polarity,hits,errors
0,0,0,16697,0
0,0,1,16172,0
0,2,0,16666,0
0,2,1,16121,0
0,4,0,16779,0
0,4,1,16195,0
0,6,0,16623,0
0,6,1,16172,0
0,8,0,16754,0
0,8,1,16223,0
0,10,0,16613,0
0,10,1,16073,0
0,12,0,16651,5
0,12,1,16166,0
0,14,0,16597,78
0,14,1,16055,15
0,16,0,16718,324
0,16,1,16087,154
0,18,0,16671,987
0,18,1,16168,574
0,20,0,16708,2065
0,20,1,16126,1575
0,22,0,16738,3513
0,22,1,16182,2819
0,24,0,16659,5362
0,24,1,16131,4353
0,26,0,16680,7663
0,26,1,16021,6261
0,28,0,16631,9773
0,28,1,16119,8831
0,30,0,16638,11983
0,30,1,16115,11124
0,32,0,16655,13954
0,32,1,16101,12959
0,34,0,16303,15208
0,34,1,16058,14425
0,36,0,16402,16025
0,36,1,16163,15445
0,38,0,16350,16293
0,38,1,16149,16043
0,40,0,16324,16323
0,40,1,16075,16074
0,42,0,16403,16403
0,42,1,16103,16103
0,44,0,16312,16312
0,44,1,15989,15989
0,46,0,16323,16323
0,46,1,16184,16184
0,48,0,16273,16273
0,48,1,16172,16172
0,50,0,16220,16220
0,50,1,16139,16139
0,52,0,16264,16264
0,52,1,16142,16142
0,54,0,16321,16321
0,54,1,16121,16121
0,56,0,16411,16411
0,56,1,16075,16075
0,58,0,16345,16345
0,58,1,16107,16107
0,60,0,16346,16346
0,60,1,16176,16176
0,62,0,16281,16281
0,62,1,16169,16169
2,0,0,16699,0
2,0,1,16095,0
2,2,0,16688,0
2,2,1,16066,0
2,4,0,16730,0
2,4,1,16149,0
2,6,0,16618,0
2,6,1,16184,0
2,8,0,16566,0
2,8,1,16184,0
2,10,0,16653,1
2,10,1,16116,0
2,12,0,16601,3
2,12,1,16053,1
2,14,0,16617,72
2,14,1,16044,17
2,16,0,16682,306
2,16,1,16137,187
2,18,0,16697,1021
2,18,1,16131,661
2,20,0,16626,2125
2,20,1,16139,1631
2,22,0,16711,3538
2,22,1,16178,2925
2,24,0,16527,5296
2,24,1,16098,4514
2,26,0,16667,7560
2,26,1,16129,6385
2,28,0,16684,9850
2,28,1,16183,8735
2,30,0,16656,12289
2,30,1,16122,11245
2,32,0,16286,14024
2,32,1,16032,12961
2,34,0,16315,15262
2,34,1,16071,14408
2,36,0,16147,15735
2,36,1,16085,15410
2,38,0,16253,16196
2,38,1,16243,16117
2,40,0,16363,16362
2,40,1,16033,16033
2,42,0,16267,16267
2,42,1,16138,16138
2,44,0,16290,16290
2,44,1,16052,16052
2,46,0,16337,16337
2,46,1,16158,16158
2,48,0,16258,16258
2,48,1,16093,16093
2,50,0,16434,16434
2,50,1,16153,16153
2,52,0,16291,16291
2,52,1,16145,16145
2,54,0,16332,16332
2,54,1,16080,16080
2,56,0,16264,16264
2,56,1,16066,16066
2,58,0,16369,16369
2,58,1,16065,16065
2,60,0,16314,16314
2,60,1,16086,16086
2,62,0,16299,16299
2,62,1,16006,16006
4,0,0,16650,0
4,0,1,16115,0
4,2,0,16671,0
4,2,1,16151,0
4,4,0,16665,0
4,4,1,16030,0
4,6,0,16561,0
4,6,1,16183,0
4,8,0,16598,0
4,8,1,16154,0
4,10,0,16688,1
4,10,1,16155,0
4,12,0,16561,2
4,12,1,16010,0
4,14,0,16510,95
4,14,1,16092,36
4,16,0,16613,379
4,16,1,16132,209
4,18,0,16588,1152
4,18,1,16115,762
4,20,0,16699,2343
4,20,1,16150,1768
4,22,0,16623,3828
4,22,1,16053,3223
4,24,0,16684,5659
4,24,1,16113,4800
4,26,0,16721,7573
4,26,1,16196,6616
4,28,0,16598,9902
4,28,1,16138,8945
4,30,0,16687,12342
4,30,1,16085,11259
4,32,0,16314,13922
4,32,1,16173,12971
4,34,0,16407,15216
4,34,1,16178,14400
4,36,0,16343,15980
4,36,1,16091,15494
4,38,0,16347,16287
4,38,1,16088,15981
4,40,0,16279,16279
4,40,1,16195,16193
4,42,0,16308,16308
4,42,1,16066,16066
4,44,0,16215,16215
4,44,1,16199,16199
4,46,0,16274,16274
4,46,1,16202,16202
4,48,0,16310,16310
4,48,1,15999,15999
4,50,0,16297,16297
4,50,1,16204,16204
4,52,0,16308,16308
4,52,1,16152,16152
4,54,0,16265,16265
4,54,1,16232,16232
4,56,0,16365,16365
4,56,1,16057,16057
4,58,0,16383,16383
4,58,1,16120,16120
4,60,0,16274,16274
4,60,1,16094,16094
4,62,0,16288,16288
4,62,1,15982,15982
6,0,0,16582,0
6,0,1,16100,0
6,2,0,16617,0
6,2,1,16120,0
6,4,0,16639,0
6,4,1,16052,0
6,6,0,16653,0
6,6,1,16110,0
6,8,0,16624,0
6,8,1,16204,0
6,10,0,16596,0
6,10,1,16038,0
6,12,0,16739,10
6,12,1,16141,0
6,14,0,16726,105
6,14,1,16059,31
6,16,0,16640,468
6,16,1,16062,217
6,18,0,16522,1302
6,18,1,16060,845
