phase,vth,polarity,hits,errors
0,0,0,16399,0
0,0,1,16410,0
0,2,0,16398,0
0,2,1,16530,0
0,4,0,16252,0
0,4,1,16435,0
0,6,0,16500,0
0,6,1,16412,0
0,8,0,16506,0
0,8,1,16313,0
0,10,0,16132,0
0,10,1,16426,0
0,12,0,16309,0
0,12,1,16351,0
0,14,0,16504,0
0,14,1,16286,1
0,16,0,16352,34
0,16,1,16399,46
0,18,0,16393,379
0,18,1,16365,372
0,20,0,16430,1647
0,20,1,16360,1706
0,22,0,16268,3976
0,22,1,16359,4447
0,24,0,16447,7410
0,24,1,16480,7848
0,26,0,16401,11150
0,26,1,16440,11404
0,28,0,16379,14159
0,28,1,16339,14118
0,30,0,16276,15570
0,30,1,16378,15874
0,32,0,16310,16233
0,32,1,16304,16272
0,34,0,16327,16327
0,34,1,16382,16382
0,36,0,16289,16289
0,36,1,16314,16314
0,38,0,16358,16358
0,38,1,16451,16451
0,40,0,16322,16322
0,40,1,16425,16425
0,42,0,16366,16366
0,42,1,16291,16291
0,44,0,16334,16334
0,44,1,16298,16298
0,46,0,16436,16436
0,46,1,16272,16272
0,48,0,16316,16316
0,48,1,16301,16301
0,50,0,16261,16261
0,50,1,16414,16414
0,52,0,16370,16370
0,52,1,16291,16291
0,54,0,16334,16334
0,54,1,16345,16345
0,56,0,16317,16317
0,56,1,16366,16366
0,58,0,16269,16269
0,58,1,16363,16363
0,60,0,16379,16379
0,60,1,16301,16301
0,62,0,16472,16472
0,62,1,16303,16303
2,0,0,16446,0
2,0,1,16426,0
2,2,0,16341,0
2,2,1,16378,0
2,4,0,16389,0
2,4,1,16433,0
2,6,0,16411,0
2,6,1,16320,0
2,8,0,16379,0
2,8,1,16562,0
2,10,0,16381,0
2,10,1,16458,0
2,12,0,16409,0
2,12,1,16423,0
2,14,0,16391,0
2,14,1,16474,0
2,16,0,16407,35
2,16,1,16309,47
2,18,0,16444,370
2,18,1,16293,386
2,20,0,16393,1772
2,20,1,16432,1814
2,22,0,16396,4066
2,22,1,16248,4587
2,24,0,16334,7504
2,24,1,16309,8344
2,26,0,16466,11344
2,26,1,16295,11551
2,28,0,16359,14070
2,28,1,16481,14252
2,30,0,16334,15622
2,30,1,16306,15798
2,32,0,16280,16195
2,32,1,16363,16339
2,34,0,16328,16327
2,34,1,16391,16391
2,36,0,16354,16354
2,36,1,16330,16330
2,38,0,16356,16356
2,38,1,16391,16391
2,40,0,16366,16366
2,40,1,16368,16368
2,42,0,16336,16336
2,42,1,16333,16333
2,44,0,16306,16306
2,44,1,16332,16332
2,46,0,16368,16368
2,46,1,16342,16342
2,48,0,16335,16335
2,48,1,16275,16275
2,50,0,16419,16419
2,50,1,16385,16385
2,52,0,16343,16343
2,52,1,16308,16308
2,54,0,16332,16332
2,54,1,16305,16305
2,56,0,16339,16339
2,56,1,16274,16274
2,58,0,16348,16348
2,58,1,16365,16365
2,60,0,16411,16411
2,60,1,16341,16341
2,62,0,16385,16385
2,62,1,16437,16437
4,0,0,16423,0
4,0,1,16410,0
4,2,0,16407,0
4,2,1,16391,0
4,4,0,16422,0
4,4,1,16447,0
4,6,0,16496,0
4,6,1,16292,0
4,8,0,16215,0
4,8,1,16294,0
4,10,0,16495,0
4,10,1,16319,0
4,12,0,16479,0
4,12,1,16278,0
4,14,0,16330,0
4,14,1,16242,0
4,16,0,16393,31
4,16,1,16326,35
4,18,0,16271,376
4,18,1,16461,373
4,20,0,16357,1695
4,20,1,16317,1791
4,22,0,16449,4206
4,22,1,16412,4661
4,24,0,16356,7605
4,24,1,16405,8060
4,26,0,16459,11467
4,26,1,16477,11437
4,28,0,16434,14364
4,28,1,16381,14248
4,30,0,16294,15671
4,30,1,16351,15769
4,32,0,16306,16217
4,32,1,16332,16302
4,34,0,16349,16349
4,34,1,16502,16502
4,36,0,16396,16396
4,36,1,16307,16307
4,38,0,16338,16338
4,38,1,16397,16397
4,40,0,16237,16237
4,40,1,16408,16408
4,42,0,16373,16373
4,42,1,16407,16407
4,44,0,16404,16404
4,44,1,16390,16390
4,46,0,16270,16270
4,46,1,16291,16291
4,48,0,16341,16341
4,48,1,16362,16362
4,50,0,16396,16396
4,50,1,16362,16362
4,52,0,16281,16281
4,52,1,16359,16359
4,54,0,16369,16369
4,54,1,16340,16340
4,56,0,16384,16384
4,56,1,16488,16488
4,58,0,16392,16392
4,58,1,16385,16385
4,60,0,16331,16331
4,60,1,16401,16401
4,62,0,16299,16299
4,62,1,16344,16344
6,0,0,16434,0
6,0,1,16364,0
6,2,0,16476,0
6,2,1,16452,0
6,4,0,16362,0
6,4,1,16251,0
6,6,0,16393,0
6,6,1,16328,0
6,8,0,16415,0
6,8,1,16350,0
6,10,0,16504,0
6,10,1,16278,0
6,12,0,16315,0
6,12,1,16491,0
6,14,0,16241,1
6,14,1,16476,1
6,16,0,16490,37
6,16,1,16317,30
6,18,0,16375,325
