filename,frequency_hz,s21_db,s11_db,attenuation_db,impedance_ohm
sweep_01.s2p,3000150000.0,-8.4856,-4.1815,8.4856,64.5532
sweep_01.s2p,3030148500.0,-7.8098,-5.4115,7.8098,67.2615
sweep_01.s2p,3060147000.0,-7.7147,-5.5209,7.7147,61.0852
sweep_01.s2p,3090145500.0,-8.421,-3.948,8.421,59.9882
sweep_01.s2p,3120144000.0,-8.176,-4.2752,8.176,63.4647
sweep_01.s2p,3150142500.0,-7.6956,-5.5163,7.6956,66.5262
sweep_01.s2p,3180141000.0,-8.3778,-4.3327,8.3778,66.8003
sweep_01.s2p,3210139500.0,-8.7056,-3.9009,8.7056,64.4777
sweep_01.s2p,3240138000.0,-8.1226,-5.1935,8.1226,65.8948
sweep_01.s2p,3270136500.0,-8.4629,-4.8994,8.4629,64.5608
sweep_01.s2p,3300135000.0,-9.2485,-3.8428,9.2485,61.8148
sweep_01.s2p,3330133500.0,-8.7894,-4.752,8.7894,59.2469
sweep_01.s2p,3360132000.0,-8.263,-6.3384,8.263,60.7193
sweep_01.s2p,3390130500.0,-9.1163,-4.4952,9.1163,60.4753
sweep_01.s2p,3420129000.0,-9.3164,-4.2545,9.3164,58.1847
sweep_01.s2p,3450127500.0,-8.5286,-6.2802,8.5286,55.9705
sweep_01.s2p,3480126000.0,-8.9725,-5.3887,8.9725,59.4933
sweep_01.s2p,3510124500.0,-9.8189,-3.9757,9.8189,60.4435
sweep_01.s2p,3540123000.0,-9.2705,-5.0599,9.2705,56.3337
sweep_01.s2p,3570121500.0,-8.7209,-6.7902,8.7209,51.2408
sweep_01.s2p,3600120000.0,-9.5701,-4.5387,9.5701,48.0986
sweep_01.s2p,3630118500.0,-9.6812,-4.2446,9.6812,48.9427
sweep_01.s2p,3660117000.0,-8.8873,-6.015,8.8873,48.1909
sweep_01.s2p,3690115500.0,-9.349,-4.7744,9.349,48.1589
sweep_01.s2p,3720114000.0,-10.0939,-3.4164,10.0939,49.7181
sweep_01.s2p,3750112500.0,-9.5354,-4.1962,9.5354,51.2232
sweep_01.s2p,3780111000.0,-9.1622,-5.0419,9.1622,47.9537
sweep_01.s2p,3810109500.0,-10.0789,-3.5054,10.0789,47.7784
sweep_01.s2p,3840108000.0,-10.1277,-3.4126,10.1277,50.2694
sweep_01.s2p,3870106500.0,-9.4603,-4.4391,9.4603,51.9182
sweep_01.s2p,3900105000.0,-10.1715,-3.4785,10.1715,42.5532
sweep_01.s2p,3930103500.0,-10.8395,-2.7819,10.8395,41.7113
sweep_01.s2p,3960102000.0,-10.2003,-3.4596,10.2003,51.8177
sweep_01.s2p,3990100500.0,-10.0127,-3.7437,10.0127,70.3265
sweep_01.s2p,4020099000.0,-10.9534,-2.8039,10.9534,87.2855
sweep_01.s2p,4050097500.0,-10.8579,-3.0224,10.8579,87.3665
sweep_01.s2p,4080096000.0,-10.2461,-3.9147,10.2461,84.4607
sweep_01.s2p,4110094500.0,-11.0964,-3.0102,11.0964,85.3377
sweep_01.s2p,4140093000.0,-11.589,-2.6095,11.589,83.2098
sweep_01.s2p,4170091500.0,-10.72,-3.5629,10.72,80.3349
sweep_01.s2p,4200090000.0,-10.6503,-3.7492,10.6503,87.4932
sweep_01.s2p,4230088500.0,-11.6479,-2.7638,11.6479,91.6421
sweep_01.s2p,4260087000.0,-11.3913,-3.2192,11.3913,85.169
sweep_01.s2p,4290085500.0,-10.6966,-4.5087,10.6966,70.0228
sweep_01.s2p,4320084000.0,-11.5601,-3.3654,11.5601,53.2391
sweep_01.s2p,4350082500.0,-11.9395,-2.9401,11.9395,49.2483
sweep_01.s2p,4380081000.0,-11.0472,-4.1917,11.0472,44.4512
sweep_01.s2p,4410079500.0,-11.1926,-4.113,11.1926,29.2092
sweep_01.s2p,4440078000.0,-12.1837,-2.906,12.1837,22.775
sweep_01.s2p,4470076500.0,-11.8271,-3.3963,11.8271,25.8347
sweep_01.s2p,4500075000.0,-11.2842,-4.474,11.2842,32.4174
sweep_01.s2p,4530073500.0,-12.2783,-3.2129,12.2783,33.5637
sweep_01.s2p,4560072000.0,-12.5387,-2.8666,12.5387,34.5354
sweep_01.s2p,4590070500.0,-11.6871,-3.7802,11.6871,35.4437
sweep_01.s2p,4620069000.0,-12.0629,-3.3635,12.0629,32.3621
sweep_01.s2p,4650067500.0,-12.9614,-2.4748,12.9614,31.3769
sweep_01.s2p,4680066000.0,-12.463,-2.8192,12.463,33.3123
sweep_01.s2p,4710064500.0,-12.0025,-3.3083,12.0025,34.0197
sweep_01.s2p,4740063000.0,-13.0211,-2.3978,13.0211,24.8594
sweep_01.s2p,4770061500.0,-13.2329,-2.2367,13.2329,25.0473
sweep_01.s2p,4800060000.0,-12.421,-2.9098,12.421,44.9025
sweep_01.s2p,4830058500.0,-12.8686,-2.5722,12.8686,84.6624
sweep_01.s2p,4860057000.0,-13.65,-2.0558,13.65,123.8542
sweep_01.s2p,4890055500.0,-13.0992,-2.5,13.0992,126.4425
sweep_01.s2p,4920054000.0,-12.8201,-2.934,12.8201,119.528
sweep_01.s2p,4950052500.0,-13.8812,-2.2619,13.8812,120.0801
sweep_01.s2p,4980051000.0,-13.9868,-2.3118,13.9868,116.851
sweep_01.s2p,5010049500.0,-13.2683,-3.1695,13.2683,110.9677
sweep_01.s2p,5040048000.0,-14.049,-2.7135,14.049,113.7131
sweep_01.s2p,5070046500.0,-14.8222,-2.2368,14.8222,106.6286
sweep_01.s2p,5100045000.0,-14.1321,-2.8451,14.1321,74.4072
sweep_01.s2p,5130043500.0,-13.8989,-3.3505,13.8989,37.7788
sweep_01.s2p,5160042000.0,-14.8157,-2.7005,14.8157,20.3927
sweep_01.s2p,5190040500.0,-14.5951,-2.8331,14.5951,18.1868
sweep_01.s2p,5220039000.0,-13.5773,-3.9176,13.5773,21.8338
sweep_01.s2p,5250037500.0,-13.9053,-3.5707,13.9053,17.8944
sweep_01.s2p,5280036000.0,-14.4168,-2.9134,14.4168,15.5308
sweep_01.s2p,5310034500.0,-13.9329,-3.4595,13.9329,18.686
sweep_01.s2p,5340033000.0,-14.2402,-3.6158,14.2402,22.3493
sweep_01.s2p,5370031500.0,-15.3049,-2.8118,15.3049,22.9232
sweep_01.s2p,5400030000.0,-15.0803,-2.9537,15.0803,23.714
sweep_01.s2p,5430028500.0,-14.2824,-3.7955,14.2824,23.6542
sweep_01.s2p,5460027000.0,-14.6952,-3.163,14.6952,18.8951
sweep_01.s2p,5490025500.0,-14.8926,-2.5888,14.8926,16.445
sweep_01.s2p,5520024000.0,-14.1461,-2.9946,14.1461,21.2479
sweep_01.s2p,5550022500.0,-14.4058,-2.9048,14.4058,27.4944
sweep_01.s2p,5580021000.0,-15.4193,-2.2677,15.4193,27.2007
sweep_01.s2p,5610019500.0,-15.532,-2.3768,15.532,33.6609
sweep_01.s2p,5640018000.0,-15.7084,-2.7266,15.7084,62.3132
sweep_01.s2p,5670016500.0,-17.1709,-2.3354,17.1709,114.1747
sweep_01.s2p,5700015000.0,-17.6948,-2.282,17.6948,158.9462
sweep_01.s2p,5730013500.0,-16.8952,-2.8661,16.8952,163.9168
sweep_01.s2p,5760012000.0,-16.9814,-2.9054,16.9814,166.4417
sweep_01.s2p,5790010500.0,-17.4652,-2.4034,17.4652,172.0322
sweep_01.s2p,5820009000.0,-16.6522,-2.5102,16.6522,147.4556
sweep_01.s2p,5850007500.0,-15.7219,-3.0768,15.7219,92.0276
sweep_01.s2p,5880006000.0,-16.1565,-2.9722,16.1565,51.8448
sweep_01.s2p,5910004500.0,-16.5643,-2.8449,16.5643,36.7044
sweep_01.s2p,5940003000.0,-16.5549,-3.3845,16.5549,32.9959
sweep_01.s2p,5970001500.0,-17.5306,-3.6785,17.5306,24.455
sweep_01.s2p,6000000000.0,-18.54,-3.3711,18.54,17.6906
