lane_id,channel,rate_gbps,linked,eye_csv,eye_area_ratio,zero_error_fraction,eye_height_mv,eye_width_ui,eye_png,margin_csv,link_margin_mv,error_onset_mv,num_margin_points,num_margin_runs
fwd_3g,forward,3.0,True,eye_fwd_3g.csv,0.172363,0.148438,177.188,0.78125,eye_fwd_3g.png,margin_fwd_3g.csv,50.0,,37,5
fwd_6g,forward,6.0,True,eye_fwd_6g.csv,0.103271,0.075195,137.812,0.65625,eye_fwd_6g.png,margin_fwd_6g.csv,300.0,290.0,23,5
rev_187m_fwd3g,reverse,0.1875,True,eye_rev_187m_fwd3g.csv,0.25,0.215088,157.5,2.0,eye_rev_187m_fwd3g.png,margin_rev_187m_fwd3g.csv,220.0,210.0,14,5
rev_187m_fwd6g,reverse,0.1875,True,eye_rev_187m_fwd6g.csv,0.140625,0.099854,88.594,2.0,eye_rev_187m_fwd6g.png,margin_rev_187m_fwd6g.csv,110.0,100.0,17,5
