phase,vth,polarity,hits,errors
0,0,0,16283,0
0,0,1,16569,0
0,2,0,16430,0
0,2,1,16527,0
0,4,0,16388,0
0,4,1,16485,0
0,6,0,16402,0
0,6,1,16450,0
0,8,0,16328,0
0,8,1,16447,0
0,10,0,16369,0
0,10,1,16455,0
0,12,0,16378,0
0,12,1,16549,0
0,14,0,16333,1
0,14,1,16452,3
0,16,0,16365,46
0,16,1,16373,64
0,18,0,16367,488
0,18,1,16393,645
0,20,0,16323,1939
0,20,1,16420,2423
0,22,0,16312,4915
0,22,1,16448,5481
0,24,0,16321,8165
0,24,1,16503,8353
0,26,0,16260,11216
0,26,1,16245,10814
0,28,0,16357,14316
0,28,1,16138,13306
0,30,0,16223,15736
0,30,1,16226,15633
0,32,0,16276,16210
0,32,1,16142,16050
0,34,0,16354,16354
0,34,1,15999,15999
0,36,0,16316,16316
0,36,1,16156,16156
0,38,0,16320,16320
0,38,1,16052,16052
0,40,0,16395,16395
0,40,1,16093,16093
0,42,0,16360,16360
0,42,1,16070,16070
0,44,0,16391,16391
0,44,1,16038,16038
0,46,0,16366,16366
0,46,1,16134,16134
0,48,0,16430,16430
0,48,1,16142,16142
0,50,0,16304,16304
0,50,1,15983,15983
0,52,0,16255,16255
0,52,1,16163,16163
0,54,0,16311,16311
0,54,1,16009,16009
0,56,0,16396,16396
0,56,1,16061,16061
0,58,0,16335,16335
0,58,1,16113,16113
0,60,0,16370,16370
0,60,1,16185,16185
0,62,0,16249,16249
0,62,1,16052,16052
2,0,0,16281,0
2,0,1,16425,0
2,2,0,16291,0
2,2,1,16484,0
2,4,0,16392,0
2,4,1,16487,0
2,6,0,16350,0
2,6,1,16475,0
2,8,0,16223,0
2,8,1,16458,0
2,10,0,16298,0
2,10,1,16375,0
2,12,0,16320,0
2,12,1,16524,0
2,14,0,16328,1
2,14,1,16527,4
2,16,0,16363,47
2,16,1,16476,74
2,18,0,16411,451
2,18,1,16463,644
2,20,0,16381,2042
2,20,1,16293,2492
2,22,0,16323,4807
2,22,1,16385,5503
2,24,0,16323,8120
2,24,1,16387,8272
2,26,0,16270,11536
2,26,1,16124,10751
2,28,0,16254,14233
2,28,1,16058,13130
2,30,0,16251,15762
2,30,1,16033,15406
2,32,0,16308,16263
2,32,1,16054,15988
2,34,0,16327,16325
2,34,1,16150,16147
2,36,0,16268,16268
2,36,1,16181,16181
2,38,0,16319,16319
2,38,1,16208,16208
2,40,0,16253,16253
2,40,1,16196,16196
2,42,0,16376,16376
2,42,1,16218,16218
2,44,0,16281,16281
2,44,1,16115,16115
