phase,vth,polarity,hits,errors
0,0,0,16124,0
0,0,1,16717,0
0,2,0,16051,2
0,2,1,16705,8
0,4,0,16054,98
0,4,1,16709,194
0,6,0,16183,778
0,6,1,16682,1260
0,8,0,16078,2902
0,8,1,16664,3543
0,10,0,16125,5338
0,10,1,16723,5948
0,12,0,16031,7232
0,12,1,16672,7712
0,14,0,16100,7930
0,14,1,16441,8035
0,16,0,16170,8145
0,16,1,16389,8055
0,18,0,16153,8082
0,18,1,16571,8175
0,20,0,16125,8031
0,20,1,16430,8082
0,22,0,16043,8030
0,22,1,16532,8216
0,24,0,16265,9638
0,24,1,16395,9758
0,26,0,16129,12724
0,26,1,16532,13484
0,28,0,16101,15175
0,28,1,16406,15875
0,30,0,16067,16042
0,30,1,16504,16497
0,32,0,16072,16072
0,32,1,16408,16408
0,34,0,16065,16065
0,34,1,16497,16497
0,36,0,16121,16121
0,36,1,16447,16447
0,38,0,16158,16158
0,38,1,16402,16402
0,40,0,16077,16077
0,40,1,16468,16468
0,42,0,16051,16051
0,42,1,16396,16396
0,44,0,16066,16066
0,44,1,16456,16456
0,46,0,16041,16041
0,46,1,16461,16461
0,48,0,16088,16088
0,48,1,16520,16520
0,50,0,16099,16099
0,50,1,16507,16507
0,52,0,16026,16026
0,52,1,16437,16437
0,54,0,16064,16064
0,54,1,16415,16415
0,56,0,15999,15999
0,56,1,16425,16425
0,58,0,16109,16109
0,58,1,16466,16466
0,60,0,16062,16062
0,60,1,16401,16401
0,62,0,16093,16093
0,62,1,16366,16366
2,0,0,16108,62
2,0,1,16655,81
2,2,0,16096,449
2,2,1,16691,760
2,4,0,16173,1996
2,4,1,16650,2741
2,6,0,16025,4335
2,6,1,16597,4934
2,8,0,16148,6636
2,8,1,16643,6896
2,10,0,16026,7722
2,10,1,16661,8055
2,12,0,16009,8109
2,12,1,16446,8001
2,14,0,16112,8041
2,14,1,16362,8073
2,16,0,16162,8065
2,16,1,16397,8106
2,18,0,16110,8103
2,18,1,16437,8160
2,20,0,16201,8186
2,20,1,16515,8088
2,22,0,16172,8203
2,22,1,16450,8240
2,24,0,16124,9787
2,24,1,16493,9984
2,26,0,16046,12704
2,26,1,16481,13207
2,28,0,16093,15107
2,28,1,16413,15713
2,30,0,16100,16058
2,30,1,16528,16515
2,32,0,16168,16168
2,32,1,16479,16479
2,34,0,16192,16192
2,34,1,16440,16440
2,36,0,16099,16099
2,36,1,16399,16399
2,38,0,16154,16154
2,38,1,16483,16483
2,40,0,16116,16116
2,40,1,16483,16483
2,42,0,16090,16090
2,42,1,16484,16484
2,44,0,16075,16075
2,44,1,16455,16455
2,46,0,16188,16188
2,46,1,16442,16442
2,48,0,16105,16105
2,48,1,16494,16494
2,50,0,16107,16107
2,50,1,16486,16486
2,52,0,16100,16100
2,52,1,16472,16472
2,54,0,16119,16119
2,54,1,16515,16515
2,56,0,16120,16120
2,56,1,16399,16399
2,58,0,16174,16174
2,58,1,16423,16423
2,60,0,16099,16099
2,60,1,16476,16476
2,62,0,16086,16086
2,62,1,16413,16413
4,0,0,16163,1756
4,0,1,16684,2290
4,2,0,16104,4003
4,2,1,16640,4422
4,4,0,16078,6087
4,4,1,16654,6377
4,6,0,16187,7563
4,6,1,16712,7759
4,8,0,16114,8034
4,8,1,16491,8130
4,10,0,16098,8085
4,10,1,16453,8089
4,12,0,16192,8149
4,12,1,16468,8035
4,14,0,16061,8091
4,14,1,16474,8149
4,16,0,16095,8102
4,16,1,16445,8081
4,18,0,16105,8139
4,18,1,16403,7959
4,20,0,15979,8046
4,20,1,16488,8110
4,22,0,16171,8267
4,22,1,16444,8278
4,24,0,16116,9784
4,24,1,16409,9997
4,26,0,16048,12788
4,26,1,16445,13075
4,28,0,16112,15232
4,28,1,16455,15658
4,30,0,16110,16067
4,30,1,16548,16510
4,32,0,16152,16152
4,32,1,16416,16416
4,34,0,16118,16118
4,34,1,16510,16510
4,36,0,16132,16132
4,36,1,16537,16537
4,38,0,16118,16118
4,38,1,16396,16396
4,40,0,16107,16107
4,40,1,16533,16533
4,42,0,16106,16106
4,42,1,16474,16474
4,44,0,16118,16118
4,44,1,16394,16394
4,46,0,16138,16138
4,46,1,16473,16473
4,48,0,16145,16145
