phase,vth,polarity,hits,errors
0,0,0,16630,72
0,0,1,16038,71
0,2,0,16654,317
0,2,1,16151,357
0,4,0,16685,1100
0,4,1,15984,1140
0,6,0,16673,2507
0,6,1,16086,2650
0,8,0,16820,4793
0,8,1,16043,4987
0,10,0,16839,7003
0,10,1,15999,7148
0,12,0,16770,8787
0,12,1,16043,8670
0,14,0,16086,9492
0,14,1,16133,9372
0,16,0,16139,9588
0,16,1,16151,9521
0,18,0,16123,9544
0,18,1,16021,9526
0,20,0,16121,9541
0,20,1,16056,9497
0,22,0,15994,9565
0,22,1,16166,9610
0,24,0,16194,10209
0,24,1,16058,9973
0,26,0,16098,11439
0,26,1,16163,11269
0,28,0,16133,13407
0,28,1,16028,13492
0,30,0,16114,15267
0,30,1,16095,15417
0,32,0,16066,15889
0,32,1,16187,16121
0,34,0,16165,16155
0,34,1,16162,16162
0,36,0,16110,16110
0,36,1,16151,16151
0,38,0,16064,16064
0,38,1,16039,16039
0,40,0,16091,16091
0,40,1,16051,16051
0,42,0,16050,16050
0,42,1,16171,16171
0,44,0,16148,16148
0,44,1,16095,16095
0,46,0,16060,16060
0,46,1,15947,15947
0,48,0,16161,16161
0,48,1,16038,16038
0,50,0,16074,16074
0,50,1,15969,15969
0,52,0,16052,16052
0,52,1,16190,16190
0,54,0,16021,16021
0,54,1,16087,16087
0,56,0,16056,16056
0,56,1,16091,16091
0,58,0,16065,16065
0,58,1,16034,16034
0,60,0,16031,16031
0,60,1,16114,16114
0,62,0,16103,16103
0,62,1,16109,16109
2,0,0,16682,660
2,0,1,16160,761
2,2,0,16700,1728
2,2,1,16010,1761
2,4,0,16615,3492
2,4,1,16093,3716
2,6,0,16688,5875
2,6,1,16072,5931
2,8,0,16735,7890
2,8,1,16080,7741
2,10,0,16720,9282
2,10,1,16086,8945
2,12,0,16167,9587
2,12,1,16164,9465
2,14,0,16089,9611
2,14,1,16198,9554
2,16,0,16156,9565
2,16,1,16122,9568
2,18,0,16060,9512
2,18,1,16138,9564
2,20,0,16061,9543
2,20,1,15973,9483
2,22,0,16149,9664
2,22,1,16103,9660
2,24,0,16104,10186
2,24,1,16081,9960
2,26,0,16151,11558
2,26,1,16123,11272
2,28,0,16111,13518
2,28,1,16206,13593
2,30,0,16162,15354
2,30,1,16193,15516
2,32,0,16068,15937
2,32,1,16045,15968
2,34,0,16082,16078
2,34,1,16065,16065
2,36,0,16113,16112
2,36,1,16046,16046
2,38,0,16158,16158
2,38,1,16042,16042
2,40,0,16030,16030
2,40,1,16120,16120
2,42,0,16108,16108
2,42,1,16108,16108
2,44,0,16110,16110
2,44,1,16016,16016
2,46,0,16136,16136
2,46,1,15996,15996
2,48,0,15988,15988
2,48,1,16058,16058
2,50,0,16091,16091
2,50,1,16063,16063
2,52,0,16055,16055
2,52,1,16026,16026
2,54,0,16067,16067
2,54,1,16158,16158
2,56,0,16060,16060
2,56,1,16116,16116
2,58,0,16076,16076
2,58,1,16006,16006
2,60,0,16125,16125
2,60,1,16121,16121
2,62,0,16085,16085
2,62,1,16045,16045
4,0,0,16637,2817
4,0,1,16066,2956
4,2,0,16598,4940
4,2,1,16003,4935
4,4,0,16753,7293
4,4,1,16139,6947
4,6,0,16662,8777
4,6,1,16134,8458
4,8,0,16118,9494
4,8,1,16127,9214
4,10,0,16042,9511
4,10,1,16003,9402
4,12,0,16197,9558
4,12,1,16027,9467
4,14,0,16085,9482
4,14,1,16158,9582
4,16,0,16153,9505
4,16,1,16028,9490
4,18,0,16061,9525
4,18,1,16074,9548
4,20,0,16124,9550
4,20,1,16056,9557
4,22,0,16068,9646
4,22,1,16068,9579
4,24,0,16045,10262
4,24,1,16126,10035
4,26,0,16039,11661
4,26,1,16130,11480
4,28,0,16102,13583
4,28,1,16084,13667
4,30,0,16193,15366
4,30,1,16041,15442
4,32,0,16131,15995
4,32,1,16015,15950
4,34,0,16069,16064
4,34,1,16152,16152
4,36,0,16093,16093
4,36,1,16014,16014
4,38,0,16081,16081
4,38,1,16124,16124
4,40,0,16160,16160
4,40,1,16051,16051
4,42,0,16036,16036
4,42,1,16135,16135
4,44,0,16048,16048
4,44,1,16061,16061
4,46,0,16183,16183
4,46,1,16042,16042
4,48,0,16121,16121
4,48,1,16150,16150
4,50,0,16119,16119
4,50,1,16209,16209
4,52,0,16111,16111
4,52,1,16041,16041
4,54,0,16077,16077
4,54,1,16009,16009
4,56,0,16177,16177
4,56,1,16073,16073
4,58,0,16109,16109
4,58,1,15941,15941
4,60,0,16190,16190
4,60,1,16071,16071
4,62,0,16099,16099
4,62,1,16173,16173
6,0,0,16145,3683
6,0,1,16689,4199
6,2,0,16101,5890
6,2,1,16700,6574
6,4,0,16092,7593
6,4,1,16646,8307
6,6,0,16113,8780
6,6,1,16016,9332
6,8,0,16146,9367
6,8,1,16165,9540
6,10,0,16174,9536
6,10,1,16138,9576
6,12,0,15984,9443
6,12,1,16121,9535
6,14,0,16200,9591
6,14,1,16069,9541
6,16,0,16111,9545
6,16,1,16022,9538
6,18,0,16024,9487
6,18,1,16098,9542
6,20,0,16053,9447
6,20,1,15976,9474
6,22,0,16108,9734
6,22,1,16044,9605
6,24,0,16062,10324
6,24,1,16081,10112
6,26,0,16121,11742
6,26,1,16025,11418
6,28,0,16098,13790
6,28,1,16078,13900
6,30,0,16079,15318
6,30,1,16131,15536
6,32,0,16198,16076
6,32,1,16240,16180
6,34,0,16102,16095
6,34,1,16083,16081
6,36,0,16053,16053
6,36,1,16056,16056
6,38,0,16138,16138
6,38,1,16098,16098
6,40,0,16167,16167
6,40,1,15987,15987
6,42,0,16118,16118
6,42,1,16029,16029
6,44,0,16106,16106
6,44,1,16192,16192
6,46,0,16075,16075
6,46,1,16106,16106
6,48,0,16146,16146
6,48,1,16130,16130
6,50,0,16138,16138
6,50,1,16148,16148
6,52,0,16077,16077
6,52,1,16064,16064
6,54,0,16010,16010
6,54,1,16110,16110
6,56,0,15974,15974
6,56,1,16235,16235
6,58,0,16050,16050
6,58,1,16109,16109
6,60,0,16074,16074
6,60,1,16123,16123
6,62,0,16147,16147
6,62,1,15997,15997
8,0,0,16076,787
8,0,1,16776,983
8,2,0,16108,1976
8,2,1,16771,2110
8,4,0,16061,3717
8,4,1,16663,4003
8,6,0,16086,5709
8,6,1,16639,6301
8,8,0,16062,7504
8,8,1,16592,8181
8,10,0,16112,8715
8,10,1,16688,9347
8,12,0,16119,9286
8,12,1,16153,9528
8,14,0,16065,9504
8,14,1,16006,9465
8,16,0,16081,9466
8,16,1,16108,9563
8,18,0,16061,9482
8,18,1,16146,9539
8,20,0,16063,9474
8,20,1,16120,9587
8,22,0,16130,9771
8,22,1,16054,9575
8,24,0,16050,10440
8,24,1,16121,10229
8,26,0,16070,11845
8,26,1,16164,11941
8,28,0,16136,13870
8,28,1,16075,13897
8,30,0,16116,15400
8,30,1,16063,15480
8,32,0,16128,15981
8,32,1,16149,16097
8,34,0,16088,16079
8,34,1,16078,16078
8,36,0,16055,16055
8,36,1,16071,16071
8,38,0,16046,16046
8,38,1,16052,16052
8,40,0,16108,16108
8,40,1,16055,16055
8,42,0,16119,16119
8,42,1,16074,16074
8,44,0,16043,16043
8,44,1,16157,16157
8,46,0,16119,16119
8,46,1,16147,16147
8,48,0,16111,16111
8,48,1,16069,16069
8,50,0,16072,16072
8,50,1,16267,16267
8,52,0,16077,16077
8,52,1,16059,16059
8,54,0,16120,16120
8,54,1,16111,16111
8,56,0,16154,16154
8,56,1,16107,16107
8,58,0,16026,16026
8,58,1,16082,16082
8,60,0,16159,16159
8,60,1,16129,16129
8,62,0,16192,16192
8,62,1,16103,16103
10,0,0,16091,69
10,0,1,16766,80
