phase,vth,polarity,hits,errors
0,0,0,16314,0
0,0,1,16350,0
0,2,0,16359,0
0,2,1,16337,0
0,4,0,16458,0
0,4,1,16395,0
0,6,0,16340,0
0,6,1,16487,1
0,8,0,16320,11
0,8,1,16447,3
0,10,0,16346,22
0,10,1,16405,23
0,12,0,16278,115
0,12,1,16482,88
0,14,0,16328,319
0,14,1,16488,233
0,16,0,16360,730
0,16,1,16415,609
0,18,0,16468,1540
0,18,1,16441,1306
0,20,0,16457,2638
0,20,1,16471,2315
0,22,0,16384,3897
0,22,1,16503,3816
0,24,0,16406,5638
0,24,1,16234,5472
0,26,0,16290,7450
0,26,1,16378,7392
0,28,0,16412,9647
0,28,1,16512,9461
0,30,0,16363,11534
0,30,1,16185,11349
0,32,0,16382,12997
0,32,1,16502,12615
0,34,0,16350,13930
0,34,1,16298,13481
0,36,0,16391,15043
0,36,1,16396,14593
0,38,0,16294,15682
0,38,1,16421,15583
0,40,0,16339,16129
0,40,1,16258,15958
0,42,0,16271,16259
0,42,1,16348,16289
0,44,0,16377,16377
0,44,1,16376,16371
0,46,0,16313,16313
0,46,1,16359,16359
0,48,0,16319,16319
0,48,1,16316,16316
0,50,0,16376,16376
0,50,1,16285,16285
0,52,0,16341,16341
0,52,1,16416,16416
0,54,0,16344,16344
0,54,1,16296,16296
0,56,0,16411,16411
0,56,1,16283,16283
0,58,0,16374,16374
0,58,1,16388,16388
0,60,0,16394,16394
0,60,1,16466,16466
0,62,0,16324,16324
0,62,1,16399,16399
2,0,0,16322,0
2,0,1,16412,0
2,2,0,16326,0
2,2,1,16438,0
2,4,0,16377,0
2,4,1,16393,0
2,6,0,16375,0
2,6,1,16251,1
2,8,0,16219,4
2,8,1,16454,4
2,10,0,16368,26
2,10,1,16302,20
2,12,0,16353,118
2,12,1,16355,89
2,14,0,16388,352
2,14,1,16428,250
2,16,0,16394,803
2,16,1,16432,675
2,18,0,16425,1497
2,18,1,16481,1380
2,20,0,16328,2592
2,20,1,16343,2408
2,22,0,16354,3907
2,22,1,16409,3717
2,24,0,16348,5605
2,24,1,16375,5318
2,26,0,16396,7372
2,26,1,16394,7268
2,28,0,16247,9524
2,28,1,16452,9477
2,30,0,16290,11569
2,30,1,16342,11056
2,32,0,16372,12926
2,32,1,16337,12247
2,34,0,16266,13840
2,34,1,16365,13423
2,36,0,16330,14978
2,36,1,16423,14502
2,38,0,16405,15767
2,38,1,16429,15522
2,40,0,16309,16199
2,40,1,16303,16042
2,42,0,16285,16260
2,42,1,16383,16340
2,44,0,16264,16264
2,44,1,16313,16313
2,46,0,16397,16397
2,46,1,16416,16416
2,48,0,16308,16308
2,48,1,16262,16262
2,50,0,16383,16383
2,50,1,16290,16290
2,52,0,16247,16247
2,52,1,16325,16325
2,54,0,16267,16267
2,54,1,16278,16278
2,56,0,16306,16306
2,56,1,16356,16356
2,58,0,16322,16322
2,58,1,16357,16357
2,60,0,16285,16285
2,60,1,16381,16381
2,62,0,16269,16269
2,62,1,16286,16286
4,0,0,16404,0
4,0,1,16423,0
4,2,0,16202,0
4,2,1,16356,0
4,4,0,16356,0
4,4,1,16399,0
4,6,0,16333,1
4,6,1,16374,1
4,8,0,16310,6
4,8,1,16452,1
4,10,0,16272,34
4,10,1,16500,20
4,12,0,16331,111
4,12,1,16344,100
4,14,0,16319,360
4,14,1,16332,304
4,16,0,16385,859
4,16,1,16345,745
4,18,0,16347,1722
4,18,1,16495,1403
4,20,0,16342,2751
4,20,1,16351,2623
4,22,0,16397,4032
4,22,1,16441,3997
4,24,0,16351,5704
4,24,1,16416,5526
4,26,0,16322,7633
4,26,1,16368,7362
4,28,0,16412,9792
4,28,1,16586,9615
4,30,0,16387,11262
4,30,1,16245,10724
4,32,0,16521,12654
4,32,1,16292,11909
4,34,0,16515,13985
4,34,1,16303,13290
4,36,0,16390,14953
4,36,1,16386,14490
4,38,0,16459,15814
4,38,1,16305,15401
4,40,0,16446,16278
4,40,1,16376,16110
4,42,0,16292,16280
4,42,1,16365,16352
4,44,0,16358,16358
4,44,1,16380,16378
4,46,0,16245,16245
4,46,1,16304,16304
4,48,0,16206,16206
4,48,1,16364,16364
4,50,0,16270,16270
4,50,1,16333,16333
4,52,0,16253,16253
