filename,frequency_hz,s21_db,s11_db,attenuation_db,impedance_ohm
sweep_01.s2p,3240138000.0,-5.8173,-3.9909,5.8173,43.1135
sweep_01.s2p,3270136500.0,-5.8988,-3.675,5.8988,44.0995
sweep_01.s2p,3300135000.0,-5.3583,-4.4514,5.3583,46.1734
sweep_01.s2p,3330133500.0,-4.4646,-7.1743,4.4646,48.3758
sweep_01.s2p,3360132000.0,-4.0639,-11.6629,4.0639,46.7393
sweep_01.s2p,3390130500.0,-4.7719,-7.6355,4.7719,46.0755
sweep_01.s2p,3420129000.0,-5.8442,-4.6378,5.8442,47.1057
sweep_01.s2p,3450127500.0,-6.4446,-3.5905,6.4446,48.3688
sweep_01.s2p,3480126000.0,-6.3672,-3.6268,6.3672,49.8898
sweep_01.s2p,3510124500.0,-5.6721,-4.902,5.6721,52.3958
sweep_01.s2p,3540123000.0,-4.7058,-8.8976,4.7058,56.7112
sweep_01.s2p,3570121500.0,-4.421,-13.7332,4.421,62.9434
sweep_01.s2p,3600120000.0,-5.3099,-6.8178,5.3099,68.1322
sweep_01.s2p,3630118500.0,-6.4686,-4.0226,6.4686,69.3336
sweep_01.s2p,3660117000.0,-7.0898,-3.1185,7.0898,67.6204
sweep_01.s2p,3690115500.0,-6.9261,-3.1854,6.9261,65.3131
sweep_01.s2p,3720114000.0,-6.0345,-4.3352,6.0345,63.023
sweep_01.s2p,3750112500.0,-4.9251,-7.615,4.9251,61.0557
sweep_01.s2p,3780111000.0,-4.7686,-9.09,4.7686,61.9331
sweep_01.s2p,3810109500.0,-5.874,-4.9834,5.874,61.1463
sweep_01.s2p,3840108000.0,-7.0882,-3.0684,7.0882,59.6605
sweep_01.s2p,3870106500.0,-7.614,-2.4774,7.614,58.2022
sweep_01.s2p,3900105000.0,-7.2746,-2.6718,7.2746,56.7832
sweep_01.s2p,3930103500.0,-6.2378,-3.7906,6.2378,55.4427
sweep_01.s2p,3960102000.0,-5.1527,-6.2142,5.1527,54.9089
sweep_01.s2p,3990100500.0,-5.1081,-6.423,5.1081,56.514
sweep_01.s2p,4020099000.0,-6.1761,-3.9495,6.1761,59.9627
sweep_01.s2p,4050097500.0,-7.2363,-2.6916,7.2363,63.0479
sweep_01.s2p,4080096000.0,-7.6112,-2.4076,7.6112,65.1973
sweep_01.s2p,4110094500.0,-7.16,-2.9364,7.16,66.9608
sweep_01.s2p,4140093000.0,-6.0922,-4.7906,6.0922,68.2974
sweep_01.s2p,4170091500.0,-5.3317,-8.0538,5.3317,67.9428
sweep_01.s2p,4200090000.0,-5.9279,-6.2907,5.9279,69.1512
sweep_01.s2p,4230088500.0,-7.2687,-3.7283,7.2687,72.9345
sweep_01.s2p,4260087000.0,-8.1987,-2.7311,8.1987,77.2457
sweep_01.s2p,4290085500.0,-8.3361,-2.5831,8.3361,82.0942
sweep_01.s2p,4320084000.0,-7.6605,-3.2911,7.6605,85.0907
sweep_01.s2p,4350082500.0,-6.5027,-5.7559,6.5027,77.2054
sweep_01.s2p,4380081000.0,-6.07,-9.379,6.07,59.4126
sweep_01.s2p,4410079500.0,-7.1259,-5.9106,7.1259,47.1557
sweep_01.s2p,4440078000.0,-8.495,-3.5055,8.495,42.3217
sweep_01.s2p,4470076500.0,-9.188,-2.6081,9.188,40.9701
sweep_01.s2p,4500075000.0,-9.0777,-2.5141,9.0777,40.6566
sweep_01.s2p,4530073500.0,-8.1763,-3.3181,8.1763,40.5214
sweep_01.s2p,4560072000.0,-6.96,-5.7668,6.96,40.8606
sweep_01.s2p,4590070500.0,-6.91,-6.8436,6.91,42.8087
sweep_01.s2p,4620069000.0,-8.4453,-3.8902,8.4453,41.7521
sweep_01.s2p,4650067500.0,-9.927,-2.4886,9.927,39.2376
sweep_01.s2p,4680066000.0,-10.4204,-2.1067,10.4204,36.4117
sweep_01.s2p,4710064500.0,-9.9539,-2.2526,9.9539,33.4625
sweep_01.s2p,4740063000.0,-8.7243,-3.1061,8.7243,32.8441
sweep_01.s2p,4770061500.0,-7.466,-5.0659,7.466,41.2039
sweep_01.s2p,4800060000.0,-7.81,-5.0216,7.81,60.3595
sweep_01.s2p,4830058500.0,-9.6047,-3.0481,9.6047,79.0933
sweep_01.s2p,4860057000.0,-11.0796,-2.1652,11.0796,87.8167
sweep_01.s2p,4890055500.0,-11.5118,-1.9944,11.5118,89.572
sweep_01.s2p,4920054000.0,-10.8731,-2.2697,10.8731,89.1539
sweep_01.s2p,4950052500.0,-9.5003,-3.2334,9.5003,88.1436
sweep_01.s2p,4980051000.0,-8.3439,-5.3957,8.3439,87.4866
sweep_01.s2p,5010049500.0,-9.059,-5.2808,9.059,97.8269
sweep_01.s2p,5040048000.0,-11.1084,-3.2666,11.1084,122.7673
sweep_01.s2p,5070046500.0,-12.6927,-2.3725,12.6927,154.5417
sweep_01.s2p,5100045000.0,-13.0772,-2.2239,13.0772,119.5102
sweep_01.s2p,5130043500.0,-12.3065,-2.642,12.3065,57.5946
sweep_01.s2p,5160042000.0,-10.698,-3.9655,10.698,49.1372
sweep_01.s2p,5190040500.0,-9.4711,-6.8569,9.4711,46.0701
sweep_01.s2p,5220039000.0,-10.2673,-6.373,10.2673,33.1702
sweep_01.s2p,5250037500.0,-12.2016,-3.9694,12.2016,26.471
sweep_01.s2p,5280036000.0,-13.4432,-3.0666,13.4432,25.3229
sweep_01.s2p,5310034500.0,-13.4312,-3.0513,13.4312,26.3361
sweep_01.s2p,5340033000.0,-12.3897,-3.7497,12.3897,28.0158
sweep_01.s2p,5370031500.0,-10.8601,-5.6376,10.8601,30.4502
sweep_01.s2p,5400030000.0,-10.3905,-8.0547,10.3905,33.0661
sweep_01.s2p,5430028500.0,-11.9354,-5.8788,11.9354,30.1567
sweep_01.s2p,5460027000.0,-13.9731,-3.9493,13.9731,24.6748
sweep_01.s2p,5490025500.0,-14.8922,-3.2263,14.8922,20.1384
sweep_01.s2p,5520024000.0,-14.4653,-3.1684,14.4653,17.6963
sweep_01.s2p,5550022500.0,-13.1848,-3.7832,13.1848,19.7502
sweep_01.s2p,5580021000.0,-11.6972,-5.4405,11.6972,28.6173
sweep_01.s2p,5610019500.0,-11.5453,-7.2074,11.5453,48.755
sweep_01.s2p,5640018000.0,-13.3449,-5.5495,13.3449,75.6623
sweep_01.s2p,5670016500.0,-15.1234,-4.0157,15.1234,97.9971
sweep_01.s2p,5700015000.0,-15.5929,-3.4208,15.5929,110.6537
sweep_01.s2p,5730013500.0,-14.7432,-3.441,14.7432,114.5707
sweep_01.s2p,5760012000.0,-13.2738,-4.0976,13.2738,111.8374
sweep_01.s2p,5790010500.0,-11.9382,-5.8601,11.9382,102.518
sweep_01.s2p,5820009000.0,-12.0996,-7.9541,12.0996,88.6819
sweep_01.s2p,5850007500.0,-13.6315,-7.1093,13.6315,71.1333
sweep_01.s2p,5880006000.0,-14.7224,-5.8724,14.7224,53.9001
sweep_01.s2p,5910004500.0,-14.4306,-5.4382,14.4306,42.8483
sweep_01.s2p,5940003000.0,-13.2051,-5.6159,13.2051,37.3484
sweep_01.s2p,5970001500.0,-11.681,-6.5,11.681,36.4505
sweep_01.s2p,6000000000.0,-10.3844,-8.76,10.3844,39.3197
