filename,frequency_hz,s21_db,s11_db,attenuation_db,impedance_ohm
sweep_01.s2p,2490175500.0,-11.9905,-6.5776,11.9905,47.2207
sweep_01.s2p,2520174000.0,-11.9425,-7.5835,11.9425,49.3398
sweep_01.s2p,2550172500.0,-12.4036,-6.937,12.4036,45.3207
sweep_01.s2p,2580171000.0,-12.2722,-8.1164,12.2722,46.4574
sweep_01.s2p,2610169500.0,-12.7078,-7.3445,12.7078,45.9073
sweep_01.s2p,2640168000.0,-12.5433,-8.2231,12.5433,45.655
sweep_01.s2p,2670166500.0,-12.927,-8.1975,12.927,45.014
sweep_01.s2p,2700165000.0,-13.2413,-7.8137,13.2413,44.1836
sweep_01.s2p,2730163500.0,-13.2274,-8.8138,13.2274,45.963
sweep_01.s2p,2760162000.0,-13.7174,-7.7887,13.7174,44.5563
sweep_01.s2p,2790160500.0,-13.4039,-8.973,13.4039,48.8887
sweep_01.s2p,2820159000.0,-13.7831,-7.7798,13.7831,53.7657
sweep_01.s2p,2850157500.0,-13.5668,-8.3849,13.5668,55.2589
sweep_01.s2p,2880156000.0,-13.9355,-7.8077,13.9355,65.0167
sweep_01.s2p,2910154500.0,-14.1337,-7.6493,14.1337,67.1636
sweep_01.s2p,2940153000.0,-14.2198,-7.946,14.2198,64.5569
sweep_01.s2p,2970151500.0,-14.6444,-7.0363,14.6444,66.5287
sweep_01.s2p,3000150000.0,-14.1843,-7.9082,14.1843,63.0133
sweep_01.s2p,3030148500.0,-14.4858,-7.1128,14.4858,62.0233
sweep_01.s2p,3060147000.0,-14.2285,-7.6941,14.2285,61.0191
sweep_01.s2p,3090145500.0,-14.4956,-7.4446,14.4956,58.3917
sweep_01.s2p,3120144000.0,-14.4923,-7.4939,14.4923,58.0233
sweep_01.s2p,3150142500.0,-14.3714,-7.9757,14.3714,53.2485
sweep_01.s2p,3180141000.0,-14.5782,-7.6588,14.5782,51.0343
sweep_01.s2p,3210139500.0,-14.5198,-8.2446,14.5198,48.6764
sweep_01.s2p,3240138000.0,-15.0306,-7.6162,15.0306,44.3524
sweep_01.s2p,3270136500.0,-14.8045,-8.4715,14.8045,46.3399
sweep_01.s2p,3300135000.0,-15.1531,-7.9312,15.1531,47.0914
sweep_01.s2p,3330133500.0,-14.9479,-8.3384,14.9479,47.3385
sweep_01.s2p,3360132000.0,-14.9041,-8.324,14.9041,49.1356
sweep_01.s2p,3390130500.0,-15.0789,-7.9348,15.0789,49.3384
sweep_01.s2p,3420129000.0,-15.1304,-8.2427,15.1304,51.809
sweep_01.s2p,3450127500.0,-15.6662,-7.7275,15.6662,52.9105
sweep_01.s2p,3480126000.0,-15.6212,-8.4178,15.6212,53.6907
sweep_01.s2p,3510124500.0,-16.2553,-7.2186,16.2553,54.7998
sweep_01.s2p,3540123000.0,-16.0089,-7.7566,16.0089,56.2796
sweep_01.s2p,3570121500.0,-16.1053,-7.176,16.1053,60.5865
sweep_01.s2p,3600120000.0,-16.196,-6.8293,16.196,61.3077
sweep_01.s2p,3630118500.0,-16.0516,-6.951,16.0516,62.3492
sweep_01.s2p,3660117000.0,-16.4006,-6.2474,16.4006,63.9916
sweep_01.s2p,3690115500.0,-16.1307,-6.6549,16.1307,61.6594
sweep_01.s2p,3720114000.0,-16.475,-5.6547,16.475,60.4534
sweep_01.s2p,3750112500.0,-16.1916,-5.8787,16.1916,59.8245
sweep_01.s2p,3780111000.0,-16.3495,-5.3026,16.3495,57.9959
sweep_01.s2p,3810109500.0,-16.3455,-5.1979,16.3455,57.8461
sweep_01.s2p,3840108000.0,-16.2118,-5.1543,16.2118,56.5381
sweep_01.s2p,3870106500.0,-16.4648,-4.6895,16.4648,55.7919
sweep_01.s2p,3900105000.0,-16.1696,-4.9834,16.1696,55.3243
sweep_01.s2p,3930103500.0,-16.4292,-4.4206,16.4292,53.7274
sweep_01.s2p,3960102000.0,-16.1069,-4.7216,16.1069,55.0394
sweep_01.s2p,3990100500.0,-16.1137,-4.4496,16.1137,56.7775
sweep_01.s2p,4020099000.0,-16.1308,-4.4775,16.1308,60.238
sweep_01.s2p,4050097500.0,-16.4156,-4.2918,16.4156,65.2075
sweep_01.s2p,4080096000.0,-16.7129,-4.2483,16.7129,65.9298
sweep_01.s2p,4110094500.0,-16.8148,-4.4029,16.8148,66.3856
sweep_01.s2p,4140093000.0,-17.288,-3.9975,17.288,67.3446
sweep_01.s2p,4170091500.0,-16.9746,-4.5076,16.9746,67.4888
sweep_01.s2p,4200090000.0,-17.2261,-4.1294,17.2261,68.7538
sweep_01.s2p,4230088500.0,-17.1978,-4.3457,17.1978,69.5213
sweep_01.s2p,4260087000.0,-17.448,-4.2531,17.448,75.1921
sweep_01.s2p,4290085500.0,-17.6239,-4.419,17.6239,77.7741
sweep_01.s2p,4320084000.0,-17.681,-4.6132,17.681,71.5113
sweep_01.s2p,4350082500.0,-18.0589,-4.2237,18.0589,60.8327
sweep_01.s2p,4380081000.0,-17.7912,-4.7795,17.7912,46.0713
sweep_01.s2p,4410079500.0,-18.1799,-4.2704,18.1799,36.241
sweep_01.s2p,4440078000.0,-18.1886,-4.5509,18.1886,37.2606
sweep_01.s2p,4470076500.0,-18.5521,-4.2287,18.5521,38.1773
sweep_01.s2p,4500075000.0,-18.6594,-4.2221,18.6594,39.1106
sweep_01.s2p,4530073500.0,-18.5135,-4.2976,18.5135,40.839
sweep_01.s2p,4560072000.0,-18.6455,-3.877,18.6455,41.0705
sweep_01.s2p,4590070500.0,-18.3326,-4.1165,18.3326,41.0327
sweep_01.s2p,4620069000.0,-18.6328,-3.6588,18.6328,40.194
sweep_01.s2p,4650067500.0,-18.5442,-3.8163,18.5442,39.3539
sweep_01.s2p,4680066000.0,-18.8394,-3.4693,18.8394,36.4749
sweep_01.s2p,4710064500.0,-18.8484,-3.4888,18.8484,34.9445
sweep_01.s2p,4740063000.0,-18.8545,-3.4867,18.8545,34.0412
sweep_01.s2p,4770061500.0,-19.0743,-3.2836,19.0743,35.9874
sweep_01.s2p,4800060000.0,-18.8946,-3.4564,18.8946,52.9586
sweep_01.s2p,4830058500.0,-19.1464,-3.0776,19.1464,75.8428
sweep_01.s2p,4860057000.0,-19.0765,-3.1498,19.0765,88.5296
sweep_01.s2p,4890055500.0,-19.4728,-2.9657,19.4728,93.8669
sweep_01.s2p,4920054000.0,-19.5924,-3.1674,19.5924,93.145
sweep_01.s2p,4950052500.0,-19.8466,-3.1429,19.8466,93.5163
sweep_01.s2p,4980051000.0,-19.9904,-3.1359,19.9904,95.2298
sweep_01.s2p,5010049500.0,-19.7793,-3.4367,19.7793,98.5939
sweep_01.s2p,5040048000.0,-20.0741,-3.2745,20.0741,104.0233
sweep_01.s2p,5070046500.0,-20.1495,-3.6023,20.1495,97.1719
sweep_01.s2p,5100045000.0,-20.5061,-3.4732,20.5061,74.3097
sweep_01.s2p,5130043500.0,-20.3526,-3.7685,20.3526,49.9352
sweep_01.s2p,5160042000.0,-20.362,-3.8025,20.362,31.0495
sweep_01.s2p,5190040500.0,-20.4313,-3.8555,20.4313,24.5746
sweep_01.s2p,5220039000.0,-20.7109,-4.0774,20.7109,22.0949
sweep_01.s2p,5250037500.0,-21.2376,-4.0012,21.2376,20.6614
sweep_01.s2p,5280036000.0,-21.304,-4.3377,21.304,23.2764
sweep_01.s2p,5310034500.0,-21.3845,-4.0781,21.3845,25.006
sweep_01.s2p,5340033000.0,-20.9009,-4.3557,20.9009,26.5088
sweep_01.s2p,5370031500.0,-20.8383,-4.3553,20.8383,27.6579
sweep_01.s2p,5400030000.0,-21.0808,-4.2811,21.0808,27.6458
sweep_01.s2p,5430028500.0,-21.5355,-4.2703,21.5355,26.292
sweep_01.s2p,5460027000.0,-21.8559,-3.9643,21.8559,24.172
sweep_01.s2p,5490025500.0,-21.7485,-3.9648,21.7485,22.4413
sweep_01.s2p,5520024000.0,-21.89,-3.6963,21.89,20.4323
sweep_01.s2p,5550022500.0,-21.9563,-3.8814,21.9563,23.5878
sweep_01.s2p,5580021000.0,-22.5259,-3.729,22.5259,29.7007
sweep_01.s2p,5610019500.0,-22.7524,-3.7021,22.7524,38.9283
sweep_01.s2p,5640018000.0,-22.6106,-3.8314,22.6106,59.3873
sweep_01.s2p,5670016500.0,-22.4722,-3.8051,22.4722,85.1083
sweep_01.s2p,5700015000.0,-22.4513,-4.0116,22.4513,109.1273
sweep_01.s2p,5730013500.0,-22.926,-4.0006,22.926,124.6055
sweep_01.s2p,5760012000.0,-23.2571,-4.3213,23.2571,132.2502
sweep_01.s2p,5790010500.0,-23.4784,-4.5074,23.4784,139.978
sweep_01.s2p,5820009000.0,-23.0327,-4.8029,23.0327,138.9027
sweep_01.s2p,5850007500.0,-22.625,-5.2845,22.625,112.7148
sweep_01.s2p,5880006000.0,-22.702,-5.6397,22.702,78.2281
sweep_01.s2p,5910004500.0,-23.1499,-6.2757,23.1499,53.0406
sweep_01.s2p,5940003000.0,-23.584,-6.3919,23.584,38.3592
sweep_01.s2p,5970001500.0,-23.2639,-6.883,23.2639,32.059
sweep_01.s2p,6000000000.0,-22.9316,-6.9345,22.9316,26.3275
