phase,vth,polarity,hits,errors
0,0,0,16358,463
0,0,1,16442,538
0,2,0,16300,1060
0,2,1,16572,1121
0,4,0,16329,1739
0,4,1,16528,1869
0,6,0,16287,2590
0,6,1,16557,2894
0,8,0,16285,3620
0,8,1,16463,4024
0,10,0,16377,4683
0,10,1,16518,5267
0,12,0,16276,5699
0,12,1,16406,6378
0,14,0,16354,6706
0,14,1,16458,7375
0,16,0,16332,7627
0,16,1,16482,8156
0,18,0,16280,8411
0,18,1,16155,8867
0,20,0,16179,9223
0,20,1,16199,9481
0,22,0,16250,10332
0,22,1,16151,10518
0,24,0,16295,11683
0,24,1,16064,11617
0,26,0,16292,12747
0,26,1,16119,12872
0,28,0,16346,13986
0,28,1,16087,14018
0,30,0,16417,15325
0,30,1,16012,14974
0,32,0,16330,15952
0,32,1,16013,15760
0,34,0,16231,16204
0,34,1,16020,16011
0,36,0,16304,16304
0,36,1,16055,16055
0,38,0,16308,16308
0,38,1,16067,16067
0,40,0,16367,16367
0,40,1,16103,16103
0,42,0,16198,16198
0,42,1,16007,16007
0,44,0,16364,16364
0,44,1,16139,16139
0,46,0,16323,16323
0,46,1,16174,16174
0,48,0,16353,16353
0,48,1,16196,16196
0,50,0,16259,16259
0,50,1,16039,16039
0,52,0,16369,16369
0,52,1,16107,16107
0,54,0,16379,16379
0,54,1,16196,16196
0,56,0,16331,16331
0,56,1,16044,16044
0,58,0,16336,16336
0,58,1,16190,16190
0,60,0,16238,16238
0,60,1,16130,16130
0,62,0,16481,16481
0,62,1,16084,16084
2,0,0,16278,1566
2,0,1,16498,1710
2,2,0,16325,2351
2,2,1,16409,2479
2,4,0,16329,3275
2,4,1,16509,3577
2,6,0,16341,4383
2,6,1,16479,4725
2,8,0,16385,5408
2,8,1,16485,5887
2,10,0,16352,6355
2,10,1,16496,6904
2,12,0,16330,7072
2,12,1,16411,7768
2,14,0,16397,7909
2,14,1,16503,8350
2,16,0,16318,8408
2,16,1,16427,8810
2,18,0,16297,8985
2,18,1,16105,8944
2,20,0,16328,9638
2,20,1,16195,9735
2,22,0,16320,10599
2,22,1,16109,10604
2,24,0,16442,11823
2,24,1,16176,11701
2,26,0,16364,12784
2,26,1,16189,13106
2,28,0,16288,13832
2,28,1,16140,13947
2,30,0,16332,14987
2,30,1,16158,14890
2,32,0,16390,15942
2,32,1,16079,15682
2,34,0,16305,16236
2,34,1,16133,16089
2,36,0,16319,16318
2,36,1,16086,16086
2,38,0,16359,16359
2,38,1,16110,16110
2,40,0,16261,16261
2,40,1,16189,16189
2,42,0,16335,16335
2,42,1,16191,16191
2,44,0,16309,16309
2,44,1,16058,16058
2,46,0,16258,16258
2,46,1,16192,16192
2,48,0,16324,16324
2,48,1,16106,16106
2,50,0,16268,16268
2,50,1,16120,16120
2,52,0,16349,16349
2,52,1,16032,16032
2,54,0,16298,16298
2,54,1,16086,16086
2,56,0,16361,16361
2,56,1,16167,16167
2,58,0,16203,16203
2,58,1,16017,16017
2,60,0,16315,16315
2,60,1,16128,16128
2,62,0,16212,16212
2,62,1,16078,16078
