phase,vth,polarity,hits,errors
0,0,0,16670,0
0,0,1,16048,0
0,2,0,16709,0
0,2,1,16202,0
0,4,0,16659,0
0,4,1,16059,0
0,6,0,16656,0
0,6,1,16101,0
0,8,0,16470,0
0,8,1,16150,0
0,10,0,16720,0
0,10,1,16094,0
0,12,0,16679,0
0,12,1,16089,0
0,14,0,16674,0
0,14,1,16081,3
0,16,0,16646,28
0,16,1,16071,61
0,18,0,16608,405
0,18,1,16140,553
0,20,0,16622,1873
0,20,1,16100,2223
0,22,0,16724,4734
0,22,1,16150,4861
0,24,0,16695,8714
0,24,1,16039,8297
0,26,0,16644,12730
0,26,1,16050,12044
0,28,0,16532,15296
0,28,1,16089,14379
0,30,0,16653,16582
0,30,1,15988,15845
0,32,0,16555,16555
0,32,1,16039,16038
0,34,0,16633,16633
0,34,1,16100,16100
0,36,0,16644,16644
0,36,1,16075,16075
0,38,0,16593,16593
0,38,1,16108,16108
0,40,0,16612,16612
0,40,1,16119,16119
0,42,0,16604,16604
0,42,1,16078,16078
0,44,0,16614,16614
0,44,1,16093,16093
0,46,0,16619,16619
0,46,1,16040,16040
0,48,0,16587,16587
0,48,1,16117,16117
0,50,0,16597,16597
0,50,1,16067,16067
0,52,0,16642,16642
0,52,1,15972,15972
0,54,0,16510,16510
0,54,1,16081,16081
0,56,0,16640,16640
0,56,1,16179,16179
0,58,0,16638,16638
0,58,1,16039,16039
0,60,0,16605,16605
0,60,1,16068,16068
0,62,0,16623,16623
0,62,1,16094,16094
2,0,0,16735,0
2,0,1,16065,0
2,2,0,16749,0
2,2,1,16024,0
2,4,0,16676,0
2,4,1,16012,0
2,6,0,16740,0
2,6,1,16042,0
2,8,0,16694,0
2,8,1,16086,0
2,10,0,16542,0
2,10,1,16082,0
2,12,0,16672,0
2,12,1,16153,0
2,14,0,16695,0
2,14,1,16097,1
2,16,0,16724,23
2,16,1,16200,70
2,18,0,16777,419
2,18,1,16046,553
2,20,0,16663,1767
2,20,1,16085,2145
2,22,0,16581,4552
2,22,1,16197,4981
2,24,0,16738,8540
2,24,1,16100,8462
2,26,0,16642,12778
2,26,1,16098,12108
2,28,0,16621,15455
2,28,1,16262,14552
2,30,0,16593,16526
2,30,1,16122,15991
2,32,0,16559,16559
2,32,1,16182,16181
2,34,0,16621,16621
2,34,1,16142,16142
2,36,0,16613,16613
2,36,1,16141,16141
2,38,0,16520,16520
2,38,1,16092,16092
2,40,0,16659,16659
2,40,1,16109,16109
2,42,0,16576,16576
2,42,1,16064,16064
2,44,0,16591,16591
2,44,1,16125,16125
2,46,0,16622,16622
2,46,1,16023,16023
2,48,0,16631,16631
2,48,1,16037,16037
2,50,0,16631,16631
2,50,1,16181,16181
2,52,0,16631,16631
2,52,1,16063,16063
2,54,0,16537,16537
2,54,1,16096,16096
2,56,0,16544,16544
2,56,1,16116,16116
2,58,0,16677,16677
2,58,1,16063,16063
2,60,0,16531,16531
2,60,1,16052,16052
2,62,0,16692,16692
2,62,1,16085,16085
4,0,0,16648,0
4,0,1,16025,0
4,2,0,16671,0
4,2,1,16128,0
4,4,0,16610,0
4,4,1,16056,0
4,6,0,16722,0
4,6,1,16048,0
4,8,0,16670,0
4,8,1,16189,0
4,10,0,16706,0
4,10,1,16119,0
4,12,0,16712,0
4,12,1,16109,0
4,14,0,16709,0
4,14,1,16096,2
4,16,0,16644,40
4,16,1,16090,49
4,18,0,16711,427
4,18,1,16202,532
4,20,0,16618,1800
4,20,1,16088,2178
4,22,0,16681,4624
4,22,1,16229,5062
4,24,0,16686,8772
4,24,1,16046,8594
4,26,0,16695,12777
4,26,1,16117,12218
4,28,0,16606,15379
4,28,1,16084,14534
4,30,0,16649,16556
4,30,1,16100,15947
4,32,0,16574,16574
4,32,1,15952,15951
4,34,0,16528,16528
4,34,1,16111,16111
4,36,0,16610,16610
4,36,1,16129,16129
4,38,0,16612,16612
4,38,1,15988,15988
4,40,0,16699,16699
4,40,1,16014,16014
4,42,0,16612,16612
4,42,1,16096,16096
4,44,0,16564,16564
4,44,1,16200,16200
4,46,0,16594,16594
4,46,1,16082,16082
4,48,0,16525,16525
4,48,1,16083,16083
4,50,0,16633,16633
4,50,1,16062,16062
4,52,0,16641,16641
4,52,1,16049,16049
4,54,0,16687,16687
4,54,1,16139,16139
4,56,0,16675,16675
4,56,1,16057,16057
4,58,0,16604,16604
4,58,1,16054,16054
4,60,0,16592,16592
4,60,1,16125,16125
4,62,0,16667,16667
4,62,1,16159,16159
6,0,0,16699,0
6,0,1,16181,0
6,2,0,16537,0
6,2,1,16071,0
6,4,0,16655,0
6,4,1,16042,0
6,6,0,16695,0
6,6,1,16067,0
6,8,0,16626,0
6,8,1,16016,0
6,10,0,16757,0
6,10,1,15947,0
6,12,0,16690,0
6,12,1,16079,0
6,14,0,16569,0
6,14,1,16104,1
6,16,0,16708,33
6,16,1,16115,52
6,18,0,16687,432
6,18,1,16111,544
6,20,0,16648,1916
6,20,1,16086,2094
6,22,0,16667,4579
6,22,1,16021,4835
6,24,0,16564,8404
6,24,1,16087,8495
6,26,0,16596,12528
6,26,1,16064,11871
6,28,0,16670,15455
6,28,1,16068,14378
6,30,0,16615,16554
6,30,1,16159,15982
6,32,0,16534,16534
6,32,1,16068,16068
6,34,0,16627,16627
6,34,1,16017,16017
6,36,0,16619,16619
6,36,1,16131,16131
6,38,0,16621,16621
6,38,1,16108,16108
6,40,0,16582,16582
6,40,1,16156,16156
6,42,0,16540,16540
6,42,1,16095,16095
6,44,0,16714,16714
6,44,1,16063,16063
6,46,0,16638,16638
6,46,1,15984,15984
6,48,0,16669,16669
6,48,1,16124,16124
6,50,0,16595,16595
6,50,1,16048,16048
6,52,0,16676,16676
6,52,1,16102,16102
6,54,0,16482,16482
6,54,1,16026,16026
6,56,0,16606,16606
6,56,1,16112,16112
6,58,0,16665,16665
6,58,1,16077,16077
6,60,0,16621,16621
6,60,1,16026,16026
6,62,0,16556,16556
6,62,1,16081,16081
8,0,0,16599,0
8,0,1,16065,0
8,2,0,16711,0
8,2,1,16091,0
8,4,0,16713,0
8,4,1,16265,0
8,6,0,16663,0
8,6,1,16173,0
8,8,0,16744,0
8,8,1,16133,0
8,10,0,16662,0
8,10,1,16198,0
8,12,0,16621,0
8,12,1,16095,0
8,14,0,16652,0
8,14,1,16198,1
8,16,0,16677,31
8,16,1,16018,54
8,18,0,16617,373
8,18,1,16133,517
8,20,0,16682,1836
8,20,1,16071,1915
8,22,0,16615,4712
8,22,1,16069,4917
8,24,0,16652,8627
8,24,1,16157,8648
8,26,0,16561,12652
8,26,1,16132,12222
8,28,0,16704,15376
8,28,1,16065,14306
8,30,0,16533,16458
8,30,1,16030,15885
8,32,0,16499,16498
8,32,1,16111,16111
8,34,0,16654,16654
8,34,1,16047,16047
8,36,0,16595,16595
8,36,1,16111,16111
8,38,0,16459,16459
8,38,1,16104,16104
8,40,0,16613,16613
8,40,1,16075,16075
8,42,0,16494,16494
8,42,1,16143,16143
8,44,0,16560,16560
8,44,1,16108,16108
8,46,0,16565,16565
8,46,1,16126,16126
8,48,0,16722,16722
8,48,1,16126,16126
8,50,0,16595,16595
8,50,1,16062,16062
8,52,0,16593,16593
8,52,1,16091,16091
8,54,0,16588,16588
8,54,1,16062,16062
8,56,0,16557,16557
8,56,1,16191,16191
8,58,0,16531,16531
8,58,1,16088,16088
8,60,0,16707,16707
8,60,1,16041,16041
8,62,0,16644,16644
8,62,1,16096,16096
10,0,0,16683,0
10,0,1,16133,0
10,2,0,16713,0
10,2,1,15956,0
10,4,0,16621,0
10,4,1,16068,0
10,6,0,16659,0
10,6,1,16127,0
10,8,0,16663,0
10,8,1,16097,0
10,10,0,16632,0
10,10,1,16136,0
10,12,0,16757,0
10,12,1,16087,0
10,14,0,16671,0
10,14,1,16180,1
10,16,0,16624,37
10,16,1,16088,49
10,18,0,16711,441
10,18,1,16167,504
10,20,0,16676,1890
10,20,1,16045,2099
