phase,vth,polarity,hits,errors
0,0,0,16681,0
0,0,1,16177,0
0,2,0,16586,0
0,2,1,16148,0
0,4,0,16747,0
0,4,1,16251,0
0,6,0,16587,0
0,6,1,16111,0
0,8,0,16685,0
0,8,1,16146,0
0,10,0,16705,0
0,10,1,16096,0
0,12,0,16693,2
0,12,1,16095,0
0,14,0,16684,20
0,14,1,16181,3
0,16,0,16629,182
0,16,1,16117,64
0,18,0,16696,749
0,18,1,16176,424
0,20,0,16630,1672
0,20,1,16108,1253
0,22,0,16665,2967
0,22,1,16138,2371
0,24,0,16694,4580
0,24,1,15977,3771
0,26,0,16626,6631
0,26,1,16172,5632
0,28,0,16606,8777
0,28,1,16123,7949
0,30,0,16633,11244
0,30,1,16136,10162
0,32,0,16714,13306
0,32,1,16163,12419
0,34,0,16569,14764
0,34,1,16098,13765
0,36,0,16330,15751
0,36,1,16153,15046
0,38,0,16305,16188
0,38,1,16151,15915
0,40,0,16259,16255
0,40,1,16079,16057
0,42,0,16343,16343
0,42,1,16090,16090
0,44,0,16296,16296
0,44,1,16094,16094
0,46,0,16355,16355
0,46,1,16096,16096
0,48,0,16335,16335
0,48,1,16095,16095
0,50,0,16383,16383
0,50,1,16096,16096
0,52,0,16415,16415
0,52,1,16230,16230
0,54,0,16267,16267
0,54,1,16065,16065
0,56,0,16398,16398
0,56,1,16123,16123
0,58,0,16328,16328
0,58,1,16133,16133
0,60,0,16454,16454
0,60,1,16066,16066
0,62,0,16352,16352
0,62,1,16120,16120
2,0,0,16633,0
2,0,1,16128,0
2,2,0,16637,0
2,2,1,16209,0
2,4,0,16787,0
2,4,1,16224,0
2,6,0,16617,0
2,6,1,16201,0
2,8,0,16561,0
2,8,1,16092,0
2,10,0,16669,0
2,10,1,16012,0
2,12,0,16696,2
2,12,1,16157,1
2,14,0,16798,20
2,14,1,16114,2
2,16,0,16652,175
2,16,1,16038,74
2,18,0,16733,712
2,18,1,16073,389
2,20,0,16581,1651
2,20,1,16198,1273
2,22,0,16593,2896
2,22,1,16168,2476
2,24,0,16735,4437
2,24,1,16122,3767
2,26,0,16710,6560
2,26,1,16176,5603
2,28,0,16677,8839
2,28,1,16088,7844
2,30,0,16661,11288
2,30,1,16117,10185
2,32,0,16688,13427
2,32,1,16142,12358
2,34,0,16348,14790
2,34,1,16143,13879
2,36,0,16334,15774
2,36,1,16055,14978
2,38,0,16305,16217
2,38,1,16125,15855
2,40,0,16289,16285
2,40,1,16152,16144
2,42,0,16454,16454
2,42,1,16031,16031
2,44,0,16252,16252
2,44,1,16147,16147
2,46,0,16339,16339
2,46,1,16079,16079
2,48,0,16308,16308
2,48,1,16140,16140
2,50,0,16311,16311
2,50,1,16073,16073
2,52,0,16267,16267
2,52,1,16120,16120
2,54,0,16352,16352
2,54,1,16062,16062
2,56,0,16297,16297
2,56,1,16125,16125
2,58,0,16247,16247
2,58,1,16066,16066
2,60,0,16257,16257
2,60,1,16092,16092
2,62,0,16404,16404
2,62,1,16232,16232
4,0,0,16658,0
4,0,1,16222,0
4,2,0,16605,0
4,2,1,16209,0
4,4,0,16682,0
4,4,1,16156,0
4,6,0,16671,0
4,6,1,16122,0
4,8,0,16600,0
4,8,1,16197,0
4,10,0,16693,0
4,10,1,16119,0
4,12,0,16524,1
4,12,1,16031,1
4,14,0,16594,28
4,14,1,16261,11
4,16,0,16659,172
4,16,1,16017,86
4,18,0,16598,720
4,18,1,16112,434
4,20,0,16664,1701
4,20,1,16198,1303
4,22,0,16598,3054
4,22,1,16084,2488
4,24,0,16672,4671
4,24,1,16175,3996
4,26,0,16642,6440
4,26,1,16232,5634
4,28,0,16597,8994
4,28,1,16160,7857
4,30,0,16692,11370
4,30,1,16060,10216
4,32,0,16245,13241
4,32,1,15975,12174
4,34,0,16657,14824
4,34,1,16073,13849
4,36,0,16542,15735
4,36,1,16125,14939
4,38,0,16276,16180
4,38,1,16134,15868
4,40,0,16367,16363
4,40,1,16016,16003
4,42,0,16236,16236
4,42,1,16153,16153
4,44,0,16274,16274
4,44,1,16042,16042
4,46,0,16271,16271
4,46,1,16079,16079
4,48,0,16256,16256
4,48,1,16171,16171
4,50,0,16383,16383
4,50,1,16171,16171
4,52,0,16248,16248
4,52,1,16216,16216
4,54,0,16307,16307
4,54,1,16159,16159
4,56,0,16255,16255
4,56,1,16118,16118
4,58,0,16299,16299
4,58,1,16120,16120
4,60,0,16274,16274
4,60,1,16041,16041
4,62,0,16276,16276
4,62,1,16134,16134
6,0,0,16685,0
6,0,1,16135,0
6,2,0,16723,0
6,2,1,16152,0
6,4,0,16632,0
6,4,1,16075,0
6,6,0,16675,0
6,6,1,16068,0
6,8,0,16581,0
6,8,1,16092,0
6,10,0,16571,0
6,10,1,16034,0
6,12,0,16645,3
6,12,1,16088,0
6,14,0,16561,20
6,14,1,16153,6
6,16,0,16650,221
6,16,1,16088,83
6,18,0,16599,768
6,18,1,16171,505
6,20,0,16630,1864
6,20,1,16123,1437
6,22,0,16752,3298
6,22,1,16074,2685
6,24,0,16652,4953
6,24,1,16109,4414
6,26,0,16707,6747
6,26,1,16093,6128
6,28,0,16666,9082
6,28,1,16129,8080
6,30,0,16576,11361
6,30,1,16067,10129
6,32,0,16669,13249
6,32,1,16134,12129
6,34,0,16628,14692
6,34,1,16069,13609
6,36,0,16580,15766
6,36,1,15970,14853
6,38,0,16316,16228
6,38,1,16157,15909
6,40,0,16329,16328
6,40,1,16150,16135
6,42,0,16428,16428
6,42,1,16153,16153
6,44,0,16327,16327
6,44,1,16027,16027
6,46,0,16533,16533
6,46,1,16118,16118
6,48,0,16310,16310
6,48,1,16151,16151
6,50,0,16445,16445
6,50,1,16125,16125
6,52,0,16217,16217
6,52,1,16026,16026
6,54,0,16313,16313
6,54,1,16110,16110
6,56,0,16278,16278
6,56,1,16086,16086
6,58,0,16331,16331
6,58,1,16074,16074
6,60,0,16362,16362
6,60,1,16081,16081
6,62,0,16389,16389
6,62,1,16204,16204
8,0,0,16575,0
8,0,1,16114,0
8,2,0,16743,0
8,2,1,16186,0
8,4,0,16659,0
8,4,1,16154,0
8,6,0,16729,0
8,6,1,16029,0
8,8,0,16619,0
8,8,1,16184,0
8,10,0,16641,0
8,10,1,16061,0
8,12,0,16674,4
8,12,1,16120,0
8,14,0,16700,41
8,14,1,16044,14
8,16,0,16675,267
8,16,1,16085,116
8,18,0,16594,916
8,18,1,16036,579
8,20,0,16648,2136
8,20,1,16201,1699
8,22,0,16614,3833
8,22,1,16052,3210
8,24,0,16728,5600
8,24,1,16174,4978
8,26,0,16697,7353
8,26,1,16139,6598
8,28,0,16734,9233
8,28,1,16239,8292
8,30,0,16416,11138
8,30,1,16438,9982
8,32,0,16290,12916
8,32,1,16094,11856
