phase,vth,polarity,hits,errors
0,0,0,16416,0
0,0,1,16444,0
0,2,0,16312,0
0,2,1,16404,0
0,4,0,16445,0
0,4,1,16464,0
0,6,0,16292,0
0,6,1,16425,0
0,8,0,16379,0
0,8,1,16371,0
0,10,0,16382,0
0,10,1,16378,0
0,12,0,16374,0
0,12,1,16468,0
0,14,0,16332,1
0,14,1,16404,4
0,16,0,16386,28
0,16,1,16422,30
0,18,0,16305,230
0,18,1,16491,302
0,20,0,16353,1219
0,20,1,16431,1479
0,22,0,16484,3607
0,22,1,16387,3797
0,24,0,16383,7128
0,24,1,16450,7070
0,26,0,16405,11079
0,26,1,16460,10412
0,28,0,16191,14147
0,28,1,16383,13764
0,30,0,16181,15771
0,30,1,16362,15780
0,32,0,16102,16072
0,32,1,16395,16359
0,34,0,16089,16088
0,34,1,16386,16386
0,36,0,16212,16212
0,36,1,16405,16405
0,38,0,16233,16233
0,38,1,16468,16468
0,40,0,16192,16192
0,40,1,16476,16476
0,42,0,16102,16102
0,42,1,16366,16366
0,44,0,16184,16184
0,44,1,16397,16397
0,46,0,16081,16081
0,46,1,16420,16420
0,48,0,16149,16149
0,48,1,16303,16303
0,50,0,16163,16163
0,50,1,16401,16401
0,52,0,16225,16225
0,52,1,16453,16453
0,54,0,16182,16182
0,54,1,16424,16424
0,56,0,16210,16210
0,56,1,16410,16410
0,58,0,16241,16241
0,58,1,16404,16404
0,60,0,16249,16249
0,60,1,16422,16422
0,62,0,16263,16263
0,62,1,16452,16452
2,0,0,16408,0
2,0,1,16449,0
2,2,0,16441,0
2,2,1,16480,0
2,4,0,16306,0
2,4,1,16485,0
2,6,0,16351,0
2,6,1,16452,0
2,8,0,16476,0
2,8,1,16342,0
2,10,0,16339,0
2,10,1,16359,0
2,12,0,16294,0
2,12,1,16350,0
2,14,0,16337,0
2,14,1,16471,2
2,16,0,16462,33
2,16,1,16381,18
2,18,0,16449,250
2,18,1,16363,311
2,20,0,16410,1228
2,20,1,16492,1407
2,22,0,16408,3564
2,22,1,16421,3898
2,24,0,16362,7176
2,24,1,16349,7025
2,26,0,16350,11157
2,26,1,16441,10517
2,28,0,16186,14305
2,28,1,16488,13824
2,30,0,16249,15926
2,30,1,16406,15818
2,32,0,16191,16158
2,32,1,16378,16333
2,34,0,16256,16255
2,34,1,16440,16440
2,36,0,16296,16296
2,36,1,16315,16315
2,38,0,16167,16167
2,38,1,16384,16384
2,40,0,16250,16250
2,40,1,16396,16396
2,42,0,16301,16301
2,42,1,16432,16432
2,44,0,16278,16278
2,44,1,16434,16434
2,46,0,16297,16297
2,46,1,16449,16449
2,48,0,16206,16206
2,48,1,16421,16421
2,50,0,16169,16169
2,50,1,16414,16414
2,52,0,16283,16283
2,52,1,16281,16281
2,54,0,16117,16117
2,54,1,16422,16422
2,56,0,16238,16238
2,56,1,16416,16416
2,58,0,16244,16244
2,58,1,16403,16403
2,60,0,16213,16213
2,60,1,16437,16437
2,62,0,16243,16243
2,62,1,16354,16354
4,0,0,16281,0
4,0,1,16497,0
4,2,0,16433,0
4,2,1,16424,0
4,4,0,16321,0
4,4,1,16470,0
4,6,0,16296,0
4,6,1,16478,0
4,8,0,16335,0
4,8,1,16313,0
4,10,0,16341,0
4,10,1,16475,0
4,12,0,16351,0
4,12,1,16289,0
4,14,0,16354,1
4,14,1,16441,2
4,16,0,16411,26
4,16,1,16454,31
4,18,0,16362,258
4,18,1,16387,302
4,20,0,16398,1337
4,20,1,16476,1429
4,22,0,16338,3759
4,22,1,16316,4126
4,24,0,16374,7567
4,24,1,16327,7244
4,26,0,16306,11327
4,26,1,16404,10683
4,28,0,16249,14518
4,28,1,16400,13954
4,30,0,16139,15788
4,30,1,16306,15786
4,32,0,16185,16151
4,32,1,16478,16441
4,34,0,16270,16270
4,34,1,16356,16356
4,36,0,16166,16166
4,36,1,16335,16335
4,38,0,16191,16191
4,38,1,16399,16399
4,40,0,16343,16343
4,40,1,16380,16380
4,42,0,16109,16109
4,42,1,16403,16403
4,44,0,16137,16137
4,44,1,16414,16414
4,46,0,16154,16154
4,46,1,16415,16415
4,48,0,16207,16207
4,48,1,16351,16351
4,50,0,16222,16222
4,50,1,16324,16324
4,52,0,16145,16145
4,52,1,16484,16484
4,54,0,16267,16267
4,54,1,16403,16403
4,56,0,16130,16130
4,56,1,16433,16433
4,58,0,16173,16173
4,58,1,16379,16379
4,60,0,16179,16179
4,60,1,16435,16435
4,62,0,16182,16182
4,62,1,16376,16376
6,0,0,16324,0
6,0,1,16417,0
6,2,0,16338,0
6,2,1,16368,0
6,4,0,16287,0
6,4,1,16373,0
6,6,0,16401,0
6,6,1,16352,0
6,8,0,16359,0
6,8,1,16357,0
6,10,0,16375,0
6,10,1,16285,0
6,12,0,16271,0
6,12,1,16433,0
6,14,0,16309,2
6,14,1,16361,0
6,16,0,16436,30
6,16,1,16386,30
6,18,0,16389,233
6,18,1,16232,309
6,20,0,16349,1270
6,20,1,16445,1591
6,22,0,16395,3588
6,22,1,16469,4119
6,24,0,16473,7497
6,24,1,16434,7212
6,26,0,16346,11231
6,26,1,16410,10602
6,28,0,16299,14376
6,28,1,16432,14060
6,30,0,16246,15868
6,30,1,16368,15960
6,32,0,16227,16196
6,32,1,16364,16332
6,34,0,16179,16179
6,34,1,16481,16479
6,36,0,16174,16174
6,36,1,16417,16417
6,38,0,16212,16212
6,38,1,16432,16432
6,40,0,16235,16235
6,40,1,16519,16519
6,42,0,16233,16233
6,42,1,16407,16407
6,44,0,16175,16175
6,44,1,16498,16498
6,46,0,16142,16142
6,46,1,16381,16381
6,48,0,16149,16149
6,48,1,16392,16392
6,50,0,16312,16312
6,50,1,16352,16352
6,52,0,16211,16211
6,52,1,16429,16429
6,54,0,16226,16226
6,54,1,16446,16446
6,56,0,16228,16228
6,56,1,16368,16368
6,58,0,16201,16201
6,58,1,16448,16448
6,60,0,16212,16212
6,60,1,16382,16382
6,62,0,16140,16140
6,62,1,16433,16433
8,0,0,16296,0
8,0,1,16355,0
8,2,0,16257,0
8,2,1,16441,0
8,4,0,16450,0
8,4,1,16441,0
8,6,0,16422,0
8,6,1,16467,0
8,8,0,16366,0
8,8,1,16425,0
8,10,0,16434,0
8,10,1,16433,0
8,12,0,16202,0
8,12,1,16249,0
8,14,0,16385,0
8,14,1,16493,4
8,16,0,16319,28
8,16,1,16458,36
8,18,0,16431,266
8,18,1,16447,331
8,20,0,16390,1283
8,20,1,16336,1477
8,22,0,16417,3927
8,22,1,16409,4089
8,24,0,16348,7380
8,24,1,16320,7185
8,26,0,16472,11331
8,26,1,16409,10688
8,28,0,16297,14423
8,28,1,16538,13969
8,30,0,16147,15796
8,30,1,16512,16100
8,32,0,16137,16098
