phase,vth,polarity,hits,errors
0,0,0,16175,13
0,0,1,16561,14
0,2,0,16212,127
0,2,1,16520,118
0,4,0,16235,660
0,4,1,16512,675
0,6,0,16257,2067
0,6,1,16680,2184
0,8,0,16257,4298
0,8,1,16540,4254
0,10,0,16250,6589
0,10,1,16502,6543
0,12,0,16273,8221
0,12,1,16533,8485
0,14,0,16174,8935
0,14,1,16393,9066
0,16,0,16089,8976
0,16,1,16412,9083
0,18,0,16125,9058
0,18,1,16522,9143
0,20,0,16091,9031
0,20,1,16568,9149
0,22,0,16195,9244
0,22,1,16413,9158
0,24,0,16217,10361
0,24,1,16534,9847
0,26,0,16246,12551
0,26,1,16472,12269
0,28,0,16223,14828
0,28,1,16390,14775
0,30,0,16113,15933
0,30,1,16411,16261
0,32,0,16250,16241
0,32,1,16528,16523
0,34,0,16245,16245
0,34,1,16415,16415
0,36,0,16195,16195
0,36,1,16505,16505
0,38,0,16248,16248
0,38,1,16475,16475
0,40,0,16126,16126
0,40,1,16457,16457
0,42,0,16208,16208
0,42,1,16484,16484
0,44,0,16254,16254
0,44,1,16606,16606
0,46,0,16290,16290
0,46,1,16509,16509
0,48,0,16204,16204
0,48,1,16505,16505
0,50,0,16161,16161
0,50,1,16468,16468
0,52,0,16234,16234
0,52,1,16522,16522
0,54,0,16224,16224
0,54,1,16492,16492
0,56,0,16244,16244
0,56,1,16541,16541
0,58,0,16142,16142
0,58,1,16484,16484
0,60,0,16150,16150
0,60,1,16424,16424
0,62,0,16222,16222
0,62,1,16505,16505
2,0,0,16210,343
2,0,1,16608,350
2,2,0,16220,1356
2,2,1,16600,1394
2,4,0,16116,3167
2,4,1,16605,3122
2,6,0,16208,5435
2,6,1,16536,5236
2,8,0,16098,7578
2,8,1,16606,7491
2,10,0,16144,8706
2,10,1,16509,8781
2,12,0,16262,9105
2,12,1,16355,9073
2,14,0,16235,9109
2,14,1,16420,9066
2,16,0,16107,9116
2,16,1,16549,9141
2,18,0,16224,9108
2,18,1,16423,9105
2,20,0,16123,9135
2,20,1,16499,9153
2,22,0,16253,9327
2,22,1,16463,9141
2,24,0,16266,10474
2,24,1,16494,9979
2,26,0,16054,12515
2,26,1,16441,12129
2,28,0,16197,14835
2,28,1,16430,14968
2,30,0,16110,15929
2,30,1,16443,16246
2,32,0,16118,16117
2,32,1,16522,16519
2,34,0,16251,16251
2,34,1,16521,16521
2,36,0,16209,16209
2,36,1,16567,16567
2,38,0,16271,16271
2,38,1,16445,16445
2,40,0,16161,16161
2,40,1,16536,16536
2,42,0,16212,16212
2,42,1,16363,16363
2,44,0,16224,16224
2,44,1,16463,16463
2,46,0,16128,16128
2,46,1,16505,16505
2,48,0,16186,16186
2,48,1,16356,16356
2,50,0,16175,16175
2,50,1,16499,16499
2,52,0,16133,16133
2,52,1,16474,16474
2,54,0,16264,16264
2,54,1,16512,16512
2,56,0,16165,16165
2,56,1,16419,16419
2,58,0,16101,16101
2,58,1,16448,16448
2,60,0,16167,16167
2,60,1,16395,16395
2,62,0,16234,16234
2,62,1,16518,16518
4,0,0,16034,2479
4,0,1,16578,2544
4,2,0,16221,4575
4,2,1,16611,4463
4,4,0,16242,6851
4,4,1,16444,6578
4,6,0,16127,8374
4,6,1,16622,8411
4,8,0,16123,8905
4,8,1,16695,9113
4,10,0,16283,9112
4,10,1,16532,9198
4,12,0,16142,9052
4,12,1,16376,9070
4,14,0,16231,9097
4,14,1,16459,9087
4,16,0,16152,9096
4,16,1,16495,9106
4,18,0,16150,9084
4,18,1,16510,9128
4,20,0,16183,9098
4,20,1,16458,9104
4,22,0,16092,9274
4,22,1,16432,9144
4,24,0,16142,10554
4,24,1,16498,10087
4,26,0,16244,12829
4,26,1,16566,12363
4,28,0,16153,14880
4,28,1,16370,14729
4,30,0,16198,15981
4,30,1,16407,16200
4,32,0,16167,16157
4,32,1,16398,16395
4,34,0,16102,16102
4,34,1,16532,16532
4,36,0,16238,16238
4,36,1,16517,16517
4,38,0,16174,16174
4,38,1,16528,16528
4,40,0,16189,16189
4,40,1,16503,16503
4,42,0,16230,16230
4,42,1,16413,16413
4,44,0,16234,16234
4,44,1,16454,16454
4,46,0,16266,16266
4,46,1,16391,16391
4,48,0,16237,16237
4,48,1,16426,16426
4,50,0,16107,16107
4,50,1,16514,16514
4,52,0,16204,16204
4,52,1,16424,16424
4,54,0,16234,16234
4,54,1,16454,16454
4,56,0,16073,16073
4,56,1,16584,16584
4,58,0,16191,16191
4,58,1,16465,16465
4,60,0,16186,16186
4,60,1,16455,16455
4,62,0,16167,16167
4,62,1,16477,16477
6,0,0,16302,3785
6,0,1,16495,3420
6,2,0,16338,5776
6,2,1,16582,5490
6,4,0,16327,7398
6,4,1,16518,7323
6,6,0,16200,8691
6,6,1,16489,8611
6,8,0,16153,9107
6,8,1,16479,8972
6,10,0,16159,9107
6,10,1,16505,9107
