phase,vth,polarity,hits,errors
0,0,0,16070,0
0,0,1,16894,0
0,2,0,15999,0
0,2,1,16762,0
0,4,0,15978,0
0,4,1,16751,0
0,6,0,15985,0
0,6,1,16804,0
0,8,0,16011,0
0,8,1,16867,0
0,10,0,16055,0
0,10,1,16806,0
0,12,0,16094,0
0,12,1,16767,0
0,14,0,15997,7
0,14,1,16848,3
0,16,0,16120,136
0,16,1,16796,57
0,18,0,16061,586
0,18,1,16834,599
0,20,0,15934,2160
0,20,1,16840,2323
0,22,0,15972,5141
0,22,1,16841,5563
0,24,0,15928,8491
0,24,1,16811,8809
0,26,0,16031,12032
0,26,1,16128,11443
0,28,0,15966,14470
0,28,1,16033,14225
0,30,0,16045,15788
0,30,1,16139,15746
0,32,0,16032,16018
0,32,1,16140,16135
0,34,0,15994,15994
0,34,1,16105,16105
0,36,0,16099,16099
0,36,1,16158,16158
0,38,0,15998,15998
0,38,1,16049,16049
0,40,0,15989,15989
0,40,1,16097,16097
0,42,0,15889,15889
0,42,1,16187,16187
0,44,0,16032,16032
0,44,1,16055,16055
0,46,0,15945,15945
0,46,1,16133,16133
0,48,0,16045,16045
0,48,1,16150,16150
0,50,0,16034,16034
0,50,1,16065,16065
0,52,0,16168,16168
0,52,1,16112,16112
0,54,0,15966,15966
0,54,1,16106,16106
0,56,0,15958,15958
0,56,1,16035,16035
0,58,0,15966,15966
0,58,1,16148,16148
0,60,0,15975,15975
0,60,1,16261,16261
0,62,0,16057,16057
0,62,1,16113,16113
2,0,0,16045,0
2,0,1,16761,0
2,2,0,15960,0
2,2,1,16781,0
2,4,0,16030,0
2,4,1,16820,0
2,6,0,15961,0
2,6,1,16796,0
2,8,0,16040,0
2,8,1,16723,0
2,10,0,15940,0
2,10,1,16600,0
2,12,0,16036,0
2,12,1,16810,0
2,14,0,16037,8
2,14,1,16754,1
2,16,0,16032,122
2,16,1,16742,67
2,18,0,15923,693
2,18,1,16809,481
2,20,0,16030,1960
2,20,1,16763,2402
2,22,0,16014,4953
2,22,1,16757,5392
2,24,0,15993,8310
2,24,1,16862,8596
2,26,0,16035,12214
2,26,1,16114,11459
2,28,0,15978,14594
2,28,1,16056,14029
2,30,0,15951,15594
2,30,1,16074,15658
2,32,0,15939,15925
2,32,1,16098,16092
2,34,0,15964,15964
2,34,1,16117,16117
2,36,0,16024,16024
2,36,1,16171,16171
2,38,0,16006,16006
2,38,1,16191,16191
2,40,0,15923,15923
2,40,1,16206,16206
2,42,0,15955,15955
2,42,1,16182,16182
2,44,0,15951,15951
2,44,1,16182,16182
2,46,0,15889,15889
2,46,1,16170,16170
2,48,0,15994,15994
2,48,1,16232,16232
2,50,0,15985,15985
2,50,1,16056,16056
2,52,0,15982,15982
2,52,1,16073,16073
2,54,0,15873,15873
2,54,1,16104,16104
2,56,0,15952,15952
2,56,1,16188,16188
2,58,0,16038,16038
2,58,1,16184,16184
2,60,0,15972,15972
2,60,1,16128,16128
2,62,0,16033,16033
2,62,1,16142,16142
4,0,0,15964,0
4,0,1,16624,0
4,2,0,15984,0
4,2,1,16762,0
4,4,0,15966,0
4,4,1,16791,0
4,6,0,15974,0
4,6,1,16814,0
4,8,0,16026,0
4,8,1,16753,0
4,10,0,15998,0
4,10,1,16764,0
4,12,0,16065,0
4,12,1,16783,0
4,14,0,15898,6
4,14,1,16792,5
4,16,0,16000,132
4,16,1,16763,69
4,18,0,15896,646
4,18,1,16776,579
4,20,0,15999,1995
4,20,1,16744,2340
4,22,0,15983,4862
4,22,1,16811,5296
4,24,0,15968,8312
4,24,1,16782,8764
4,26,0,15967,12050
4,26,1,16109,11427
4,28,0,15971,14507
4,28,1,16113,13788
4,30,0,16008,15669
4,30,1,16102,15758
4,32,0,15971,15956
4,32,1,16151,16147
4,34,0,15984,15984
4,34,1,16113,16113
4,36,0,15967,15967
4,36,1,16092,16092
4,38,0,16011,16011
4,38,1,16137,16137
4,40,0,16065,16065
4,40,1,16124,16124
4,42,0,16028,16028
4,42,1,16073,16073
4,44,0,16066,16066
4,44,1,16086,16086
4,46,0,15786,15786
4,46,1,16058,16058
4,48,0,16026,16026
4,48,1,16162,16162
4,50,0,15883,15883
4,50,1,16141,16141
4,52,0,15928,15928
4,52,1,16028,16028
4,54,0,15945,15945
4,54,1,16128,16128
4,56,0,15985,15985
4,56,1,16167,16167
4,58,0,15942,15942
4,58,1,16057,16057
4,60,0,16015,16015
4,60,1,16152,16152
4,62,0,16113,16113
4,62,1,16103,16103
6,0,0,15980,0
6,0,1,16822,0
6,2,0,15982,0
6,2,1,16820,0
6,4,0,15927,0
6,4,1,16728,0
6,6,0,15955,0
6,6,1,16768,0
6,8,0,15999,0
6,8,1,16844,0
6,10,0,15956,0
6,10,1,16777,0
6,12,0,15980,0
6,12,1,16862,0
6,14,0,16036,8
6,14,1,16820,1
6,16,0,16035,130
6,16,1,16755,79
6,18,0,16132,663
6,18,1,16850,616
6,20,0,16014,2097
6,20,1,16784,2360
6,22,0,16038,5168
6,22,1,16799,5812
6,24,0,16011,8454
6,24,1,16613,8764
6,26,0,15969,12095
6,26,1,16089,11362
6,28,0,15988,14623
6,28,1,16107,14017
6,30,0,16026,15751
6,30,1,16170,15888
6,32,0,15963,15939
6,32,1,16102,16101
6,34,0,16010,16010
6,34,1,16195,16195
6,36,0,15992,15992
6,36,1,16156,16156
6,38,0,15978,15978
6,38,1,16085,16085
6,40,0,16090,16090
6,40,1,16103,16103
6,42,0,15971,15971
6,42,1,16117,16117
6,44,0,15983,15983
6,44,1,16142,16142
6,46,0,15937,15937
6,46,1,16192,16192
6,48,0,15938,15938
6,48,1,16114,16114
6,50,0,16001,16001
6,50,1,16163,16163
6,52,0,15964,15964
6,52,1,16230,16230
6,54,0,16047,16047
6,54,1,16175,16175
6,56,0,15954,15954
6,56,1,16130,16130
6,58,0,16007,16007
6,58,1,16089,16089
6,60,0,16012,16012
6,60,1,16160,16160
6,62,0,15997,15997
6,62,1,16175,16175
8,0,0,16003,0
8,0,1,16812,0
8,2,0,16033,0
8,2,1,16769,0
8,4,0,16112,0
8,4,1,16820,0
8,6,0,16058,0
8,6,1,16818,0
8,8,0,15923,0
8,8,1,16785,0
8,10,0,15899,0
8,10,1,16817,0
8,12,0,15954,0
8,12,1,16713,0
8,14,0,16010,10
8,14,1,16821,0
8,16,0,15991,107
8,16,1,16753,66
8,18,0,15963,644
8,18,1,16707,524
8,20,0,15954,2118
8,20,1,16739,2239
8,22,0,16015,4877
8,22,1,16782,5461
8,24,0,15892,8325
8,24,1,16804,8858
8,26,0,15949,12183
8,26,1,16126,11449
8,28,0,15964,14698
8,28,1,16077,14015
8,30,0,16122,15810
8,30,1,16081,15682
8,32,0,15900,15890
8,32,1,16168,16160
8,34,0,16124,16124
8,34,1,16021,16021
8,36,0,15967,15967
8,36,1,16092,16092
8,38,0,15939,15939
8,38,1,16115,16115
8,40,0,15934,15934
8,40,1,16079,16079
8,42,0,15907,15907
8,42,1,16211,16211
8,44,0,16001,16001
8,44,1,16116,16116
8,46,0,15891,15891
8,46,1,16026,16026
8,48,0,16000,16000
8,48,1,16107,16107
8,50,0,15983,15983
8,50,1,16115,16115
8,52,0,15980,15980
8,52,1,15999,15999
8,54,0,16016,16016
8,54,1,16095,16095
8,56,0,16005,16005
8,56,1,16086,16086
8,58,0,15960,15960
8,58,1,15958,15958
8,60,0,16001,16001
8,60,1,16170,16170
8,62,0,16002,16002
8,62,1,16120,16120
10,0,0,15995,0
10,0,1,16691,0
10,2,0,15880,0
10,2,1,16827,0
10,4,0,15837,0
10,4,1,16805,0
10,6,0,15890,0
10,6,1,16737,0
10,8,0,16019,0
10,8,1,16677,0
10,10,0,16044,0
10,10,1,16755,0
10,12,0,15966,0
10,12,1,16746,0
10,14,0,16041,6
10,14,1,16747,0
10,16,0,15969,114
10,16,1,16809,63
10,18,0,15970,558
10,18,1,16865,588
10,20,0,16030,2098
10,20,1,16768,2291
10,22,0,16029,4907
10,22,1,16760,5399
10,24,0,15978,8398
10,24,1,16780,8903
10,26,0,16094,12165
10,26,1,16100,11448
10,28,0,16064,14773
10,28,1,16088,13960
10,30,0,15933,15636
10,30,1,16099,15740
10,32,0,15982,15966
10,32,1,16116,16114
10,34,0,15907,15907
10,34,1,16103,16103
10,36,0,15848,15848
10,36,1,16116,16116
10,38,0,15974,15974
10,38,1,16078,16078
10,40,0,16029,16029
10,40,1,16064,16064
10,42,0,15961,15961
10,42,1,16207,16207
10,44,0,15971,15971
10,44,1,16080,16080
10,46,0,15955,15955
10,46,1,16066,16066
10,48,0,15915,15915
10,48,1,16166,16166
10,50,0,15937,15937
10,50,1,16149,16149
10,52,0,16072,16072
10,52,1,16093,16093
10,54,0,15946,15946
10,54,1,16067,16067
10,56,0,15880,15880
10,56,1,16126,16126
10,58,0,15986,15986
10,58,1,16108,16108
10,60,0,16020,16020
10,60,1,16122,16122
10,62,0,15985,15985
10,62,1,16158,16158
12,0,0,15978,0
12,0,1,16798,0
12,2,0,16016,0
12,2,1,16841,0
12,4,0,16021,0
12,4,1,16796,0
12,6,0,15900,0
12,6,1,16635,0
12,8,0,16041,0
12,8,1,16876,0
12,10,0,15979,0
12,10,1,16772,0
12,12,0,15949,0
12,12,1,16810,0
12,14,0,15940,9
12,14,1,16774,1
12,16,0,16005,123
12,16,1,16741,69
12,18,0,15950,606
12,18,1,16750,503
12,20,0,15941,1981
12,20,1,16753,2372
12,22,0,16033,5074
12,22,1,16766,5552
12,24,0,16021,8510
12,24,1,16848,8809
12,26,0,15908,11863
12,26,1,16154,11526
12,28,0,15827,14361
12,28,1,16213,14054
12,30,0,16009,15758
12,30,1,16154,15804
12,32,0,16079,16061
12,32,1,16097,16096
12,34,0,16108,16108
12,34,1,16080,16080
12,36,0,15957,15957
12,36,1,16161,16161
12,38,0,16018,16018
12,38,1,16079,16079
12,40,0,15908,15908
12,40,1,16261,16261
12,42,0,16056,16056
12,42,1,16075,16075
12,44,0,16046,16046
12,44,1,15976,15976
12,46,0,15987,15987
12,46,1,16198,16198
12,48,0,15987,15987
12,48,1,16193,16193
12,50,0,15968,15968
12,50,1,16023,16023
12,52,0,16039,16039
12,52,1,16082,16082
12,54,0,15949,15949
12,54,1,16206,16206
12,56,0,15962,15962
12,56,1,16231,16231
12,58,0,15987,15987
12,58,1,16098,16098
12,60,0,16035,16035
12,60,1,16075,16075
12,62,0,16060,16060
12,62,1,16040,16040
14,0,0,15942,0
14,0,1,16780,0
14,2,0,15902,0
14,2,1,16731,0
14,4,0,15903,0
14,4,1,16740,0
14,6,0,16001,0
14,6,1,16763,0
14,8,0,16033,0
14,8,1,16767,0
14,10,0,16014,0
14,10,1,16850,0
14,12,0,15988,0
14,12,1,16768,0
14,14,0,15997,5
14,14,1,16831,1
14,16,0,15914,97
14,16,1,16894,58
14,18,0,15971,672
14,18,1,16759,537
14,20,0,16010,2147
14,20,1,16817,2451
14,22,0,15975,4855
14,22,1,16712,5503
14,24,0,15986,8633
14,24,1,16858,8472
14,26,0,16078,12009
14,26,1,16086,11351
14,28,0,15966,14432
14,28,1,16100,13905
14,30,0,15913,15629
14,30,1,16137,15791
14,32,0,16059,16048
14,32,1,16114,16112
14,34,0,16045,16045
14,34,1,16044,16044
14,36,0,16024,16024
14,36,1,16275,16275
14,38,0,16096,16096
14,38,1,16175,16175
14,40,0,16052,16052
14,40,1,16152,16152
14,42,0,16176,16176
14,42,1,16166,16166
14,44,0,15968,15968
14,44,1,16154,16154
14,46,0,15952,15952
14,46,1,16179,16179
14,48,0,15957,15957
14,48,1,16042,16042
14,50,0,15951,15951
14,50,1,16117,16117
14,52,0,15979,15979
14,52,1,16122,16122
14,54,0,15988,15988
14,54,1,16138,16138
14,56,0,15942,15942
14,56,1,16110,16110
14,58,0,15982,15982
14,58,1,16106,16106
14,60,0,16060,16060
14,60,1,16150,16150
14,62,0,16000,16000
14,62,1,16120,16120
16,0,0,16007,0
16,0,1,16722,0
16,2,0,16009,0
16,2,1,16768,0
16,4,0,15905,0
16,4,1,16752,0
16,6,0,15983,0
16,6,1,16789,0
16,8,0,16067,0
16,8,1,16803,0
16,10,0,16015,0
16,10,1,16942,0
16,12,0,16128,0
16,12,1,16816,0
16,14,0,16051,6
16,14,1,16851,1
16,16,0,15943,116
16,16,1,16793,67
16,18,0,15989,617
16,18,1,16752,587
16,20,0,15990,2037
16,20,1,16819,2648
16,22,0,15988,4876
16,22,1,16885,5547
16,24,0,15940,8634
16,24,1,16703,8433
16,26,0,16009,11856
16,26,1,16101,11382
16,28,0,15842,14155
16,28,1,16168,13918
16,30,0,16056,15754
16,30,1,16187,15791
16,32,0,16054,16041
16,32,1,16131,16127
16,34,0,16069,16069
16,34,1,16128,16128
16,36,0,16136,16136
16,36,1,16294,16294
16,38,0,15924,15924
16,38,1,16182,16182
16,40,0,15928,15928
16,40,1,16010,16010
16,42,0,16055,16055
16,42,1,16064,16064
16,44,0,15970,15970
16,44,1,16147,16147
16,46,0,16007,16007
16,46,1,16079,16079
16,48,0,15919,15919
16,48,1,16048,16048
16,50,0,16016,16016
16,50,1,16027,16027
16,52,0,15954,15954
16,52,1,16165,16165
16,54,0,16035,16035
16,54,1,16195,16195
16,56,0,15992,15992
16,56,1,16168,16168
16,58,0,16024,16024
16,58,1,16096,16096
16,60,0,15978,15978
16,60,1,16189,16189
16,62,0,16053,16053
16,62,1,16130,16130
18,0,0,16054,0
18,0,1,16701,0
18,2,0,15937,0
18,2,1,16824,0
18,4,0,16042,0
18,4,1,16789,0
18,6,0,16006,0
18,6,1,16858,0
18,8,0,16119,0
18,8,1,16752,0
18,10,0,16036,0
18,10,1,16809,0
18,12,0,15938,0
18,12,1,16741,0
18,14,0,15934,7
18,14,1,16803,1
18,16,0,15995,140
18,16,1,16818,79
18,18,0,15977,692
18,18,1,16843,524
18,20,0,15972,2099
18,20,1,16864,2522
18,22,0,16055,4976
18,22,1,16817,5394
18,24,0,15969,8462
18,24,1,16622,8650
18,26,0,15946,12031
18,26,1,16111,11481
18,28,0,16108,14650
18,28,1,16036,13985
18,30,0,15961,15640
18,30,1,16069,15694
18,32,0,16022,16011
