phase,vth,polarity,hits,errors
0,0,0,16210,0
0,0,1,16626,0
0,2,0,16179,0
0,2,1,16481,0
0,4,0,16097,0
0,4,1,16619,0
0,6,0,16231,0
0,6,1,16556,0
0,8,0,16234,2
0,8,1,16552,0
0,10,0,16216,30
0,10,1,16573,15
0,12,0,16194,138
0,12,1,16504,99
0,14,0,16210,675
0,14,1,16468,568
0,16,0,16156,1960
0,16,1,16514,1850
0,18,0,16222,4035
0,18,1,16645,4061
0,20,0,16239,6266
0,20,1,16541,6306
0,22,0,16230,7940
0,22,1,16529,8118
0,24,0,16186,8755
0,24,1,16540,8828
0,26,0,16271,9190
0,26,1,16566,9206
0,28,0,16157,9529
0,28,1,16417,9428
0,30,0,16106,10848
0,30,1,16468,10563
0,32,0,16239,12762
0,32,1,16577,13066
0,34,0,16139,14911
0,34,1,16494,15096
0,36,0,16235,15945
0,36,1,16539,16263
0,38,0,16181,16152
0,38,1,16504,16473
0,40,0,16192,16191
0,40,1,16397,16394
0,42,0,16158,16158
0,42,1,16452,16452
0,44,0,16156,16156
0,44,1,16477,16477
0,46,0,16159,16159
0,46,1,16492,16492
0,48,0,16193,16193
0,48,1,16438,16438
0,50,0,16226,16226
0,50,1,16437,16437
0,52,0,16244,16244
0,52,1,16376,16376
0,54,0,16214,16214
0,54,1,16540,16540
0,56,0,16290,16290
0,56,1,16485,16485
0,58,0,16283,16283
0,58,1,16423,16423
0,60,0,16109,16109
0,60,1,16461,16461
0,62,0,16153,16153
0,62,1,16437,16437
2,0,0,16286,0
2,0,1,16598,0
2,2,0,16245,0
2,2,1,16526,0
2,4,0,16183,0
2,4,1,16549,0
2,6,0,16221,0
2,6,1,16613,0
2,8,0,16238,0
2,8,1,16510,0
2,10,0,16194,21
2,10,1,16498,10
2,12,0,16225,118
2,12,1,16637,99
2,14,0,16143,668
2,14,1,16510,576
2,16,0,16229,2014
2,16,1,16560,1924
2,18,0,16350,4037
2,18,1,16574,3961
2,20,0,16125,6231
