phase,vth,polarity,hits,errors
0,0,0,16051,0
0,0,1,16902,0
0,2,0,15910,0
0,2,1,16734,0
0,4,0,15910,0
0,4,1,16810,0
0,6,0,16009,0
0,6,1,16703,0
0,8,0,15986,0
0,8,1,16826,0
0,10,0,15928,0
0,10,1,16802,0
0,12,0,16056,0
0,12,1,16788,0
0,14,0,15937,0
0,14,1,16845,0
0,16,0,16042,15
0,16,1,16740,29
0,18,0,16086,183
0,18,1,16752,319
0,20,0,16027,736
0,20,1,16793,1205
0,22,0,15914,1971
0,22,1,16696,3172
0,24,0,15987,4142
0,24,1,16672,5710
0,26,0,15966,7203
0,26,1,16812,9168
0,28,0,15978,10327
0,28,1,16829,12199
0,30,0,15968,13053
0,30,1,16905,14764
0,32,0,15940,14893
0,32,1,16772,16026
0,34,0,16034,15879
0,34,1,16385,16344
0,36,0,15898,15895
0,36,1,16418,16417
0,38,0,15978,15978
0,38,1,16408,16408
0,40,0,16065,16065
0,40,1,16230,16230
0,42,0,15883,15883
0,42,1,16419,16419
0,44,0,16026,16026
0,44,1,16435,16435
0,46,0,15963,15963
0,46,1,16466,16466
0,48,0,15994,15994
0,48,1,16359,16359
0,50,0,16013,16013
0,50,1,16432,16432
0,52,0,16048,16048
0,52,1,16384,16384
0,54,0,15974,15974
0,54,1,16422,16422
0,56,0,15966,15966
0,56,1,16355,16355
0,58,0,15906,15906
0,58,1,16334,16334
0,60,0,15786,15786
0,60,1,16274,16274
0,62,0,15969,15969
0,62,1,16409,16409
2,0,0,15845,0
2,0,1,16728,0
2,2,0,16000,0
2,2,1,16802,0
2,4,0,15960,0
2,4,1,16755,0
2,6,0,15932,0
2,6,1,16716,0
2,8,0,15865,0
2,8,1,16765,0
2,10,0,15975,0
2,10,1,16786,0
2,12,0,15860,0
2,12,1,16823,0
2,14,0,16021,0
2,14,1,16772,0
2,16,0,15922,15
2,16,1,16844,51
2,18,0,15987,178
2,18,1,16837,347
2,20,0,15940,761
2,20,1,16683,1317
2,22,0,15954,2129
2,22,1,16851,3059
2,24,0,16008,4371
2,24,1,16658,6075
2,26,0,15986,7143
2,26,1,16769,9267
2,28,0,16014,10473
2,28,1,16761,12491
2,30,0,15979,13201
2,30,1,16799,14669
2,32,0,16122,15169
2,32,1,16375,16079
2,34,0,15968,15825
2,34,1,16359,16325
2,36,0,16051,16050
2,36,1,16319,16319
2,38,0,15979,15979
