phase,vth,polarity,hits,errors
0,0,0,16783,26
0,0,1,16165,34
0,2,0,16695,142
0,2,1,16079,247
0,4,0,16649,604
0,4,1,16089,746
0,6,0,16668,1633
0,6,1,16115,1727
0,8,0,16645,2980
0,8,1,16097,2831
0,10,0,16729,4504
0,10,1,16136,4040
0,12,0,16704,5768
0,12,1,16080,5473
0,14,0,16651,7159
0,14,1,16056,6905
0,16,0,16561,8269
0,16,1,16217,8236
0,18,0,16707,9218
0,18,1,16056,9014
0,20,0,16762,10557
0,20,1,16084,10142
0,22,0,16718,12173
0,22,1,16110,11702
0,24,0,16550,13491
0,24,1,16076,12976
0,26,0,16506,14650
0,26,1,16157,14301
0,28,0,16679,15978
0,28,1,16050,15341
0,30,0,16669,16610
0,30,1,16059,15925
0,32,0,16480,16479
0,32,1,16069,16063
0,34,0,16644,16644
0,34,1,16103,16103
0,36,0,16531,16531
0,36,1,16116,16116
0,38,0,16638,16638
0,38,1,16064,16064
0,40,0,16629,16629
0,40,1,16027,16027
0,42,0,16614,16614
0,42,1,16062,16062
0,44,0,16591,16591
0,44,1,16135,16135
0,46,0,16590,16590
0,46,1,16099,16099
0,48,0,16538,16538
0,48,1,16027,16027
0,50,0,16688,16688
0,50,1,16107,16107
0,52,0,16638,16638
0,52,1,16028,16028
0,54,0,16452,16452
0,54,1,16130,16130
0,56,0,16667,16667
0,56,1,16086,16086
0,58,0,16547,16547
0,58,1,16178,16178
0,60,0,16586,16586
0,60,1,16067,16067
0,62,0,16625,16625
0,62,1,16042,16042
2,0,0,16693,708
2,0,1,16097,773
2,2,0,16623,1565
2,2,1,16092,1733
2,4,0,16716,2875
2,4,1,16227,2676
2,6,0,16488,4239
2,6,1,16093,3839
2,8,0,16693,5651
2,8,1,16140,5061
2,10,0,16632,6815
2,10,1,16069,6436
2,12,0,16656,7986
2,12,1,16091,7725
2,14,0,16718,8637
2,14,1,16192,8624
2,16,0,16584,8906
2,16,1,16119,8951
2,18,0,16695,9541
2,18,1,16166,9363
2,20,0,16495,10801
2,20,1,16087,10501
2,22,0,16608,12400
2,22,1,16065,11848
2,24,0,16533,13649
2,24,1,16155,13278
2,26,0,16587,14751
2,26,1,16072,14177
2,28,0,16701,16047
2,28,1,16060,15362
2,30,0,16592,16529
2,30,1,16121,15995
2,32,0,16669,16668
2,32,1,16058,16055
2,34,0,16663,16663
2,34,1,15965,15965
2,36,0,16641,16641
2,36,1,16067,16067
2,38,0,16595,16595
2,38,1,16060,16060
2,40,0,16555,16555
2,40,1,16138,16138
2,42,0,16615,16615
2,42,1,16158,16158
2,44,0,16664,16664
2,44,1,16116,16116
2,46,0,16614,16614
2,46,1,15987,15987
2,48,0,16690,16690
2,48,1,16149,16149
2,50,0,16673,16673
2,50,1,16063,16063
2,52,0,16627,16627
2,52,1,16062,16062
2,54,0,16587,16587
2,54,1,16063,16063
2,56,0,16621,16621
2,56,1,16107,16107
2,58,0,16533,16533
2,58,1,16109,16109
2,60,0,16573,16573
2,60,1,16097,16097
2,62,0,16599,16599
2,62,1,16099,16099
4,0,0,16617,3256
4,0,1,16042,2940
4,2,0,16746,4500
4,2,1,16163,4065
4,4,0,16635,5689
4,4,1,16054,5065
4,6,0,16536,6997
4,6,1,16003,6340
4,8,0,16748,8151
4,8,1,16155,7633
4,10,0,16708,8674
4,10,1,16067,8485
4,12,0,16645,8937
4,12,1,16103,8893
4,14,0,16641,8940
4,14,1,16048,8946
4,16,0,16641,9016
4,16,1,16145,8996
4,18,0,16670,9677
4,18,1,16111,9366
4,20,0,16644,11146
4,20,1,16077,10714
4,22,0,16584,12682
4,22,1,16079,12069
4,24,0,16560,13715
4,24,1,16057,13278
4,26,0,16619,14750
4,26,1,16265,14316
4,28,0,16506,15851
4,28,1,16148,15358
4,30,0,16590,16541
4,30,1,16048,15925
4,32,0,16580,16579
4,32,1,16099,16094
4,34,0,16626,16626
4,34,1,16073,16073
4,36,0,16706,16706
4,36,1,16062,16062
4,38,0,16567,16567
4,38,1,16161,16161
4,40,0,16627,16627
4,40,1,16061,16061
4,42,0,16720,16720
4,42,1,16019,16019
4,44,0,16661,16661
4,44,1,16009,16009
4,46,0,16582,16582
4,46,1,16142,16142
4,48,0,16643,16643
4,48,1,16147,16147
4,50,0,16559,16559
4,50,1,16058,16058
4,52,0,16680,16680
4,52,1,16025,16025
4,54,0,16608,16608
4,54,1,16080,16080
4,56,0,16582,16582
4,56,1,16094,16094
4,58,0,16509,16509
4,58,1,16149,16149
4,60,0,16516,16516
4,60,1,16010,16010
4,62,0,16613,16613
4,62,1,16116,16116
6,0,0,16599,3911
6,0,1,16041,3234
6,2,0,16648,4894
6,2,1,16229,4394
6,4,0,16657,5808
6,4,1,16079,5491
6,6,0,16782,6906
6,6,1,16116,6706
6,8,0,16695,7895
6,8,1,16144,7832
6,10,0,16637,8466
6,10,1,16047,8474
6,12,0,16583,8800
6,12,1,16210,8900
6,14,0,16611,8971
6,14,1,15966,8868
6,16,0,16605,9012
6,16,1,16125,8990
6,18,0,16602,9758
6,18,1,16012,9389
6,20,0,16598,11428
6,20,1,16090,10865
6,22,0,16575,12968
6,22,1,16067,12355
6,24,0,16638,13754
6,24,1,16157,13340
6,26,0,16677,14689
6,26,1,16027,14130
6,28,0,16573,15834
6,28,1,16148,15375
6,30,0,16652,16599
6,30,1,16025,15884
6,32,0,16553,16552
6,32,1,16090,16085
6,34,0,16583,16583
6,34,1,16073,16073
6,36,0,16621,16621
6,36,1,16030,16030
6,38,0,16607,16607
6,38,1,16072,16072
6,40,0,16688,16688
6,40,1,15950,15950
6,42,0,16620,16620
6,42,1,16126,16126
6,44,0,16547,16547
6,44,1,16032,16032
6,46,0,16698,16698
6,46,1,16036,16036
6,48,0,16608,16608
6,48,1,16105,16105
6,50,0,16619,16619
6,50,1,16047,16047
6,52,0,16470,16470
6,52,1,16118,16118
6,54,0,16626,16626
6,54,1,16163,16163
6,56,0,16749,16749
6,56,1,16110,16110
6,58,0,16659,16659
6,58,1,16095,16095
6,60,0,16663,16663
6,60,1,16092,16092
6,62,0,16564,16564
6,62,1,16124,16124
8,0,0,16660,680
8,0,1,16235,461
8,2,0,16516,1778
8,2,1,16182,1161
8,4,0,16644,2972
8,4,1,16194,2255
8,6,0,16648,4043
8,6,1,16066,3269
8,8,0,16629,4928
8,8,1,16127,4313
8,10,0,16588,5868
8,10,1,16109,5419
8,12,0,16609,6833
8,12,1,16100,6691
8,14,0,16581,7756
8,14,1,16124,7683
8,16,0,16560,8560
8,16,1,16232,8628
8,18,0,16703,9928
8,18,1,15989,9480
8,20,0,16528,11665
8,20,1,16140,11063
8,22,0,16615,13051
8,22,1,16095,12553
8,24,0,16674,13778
8,24,1,16114,13356
8,26,0,16556,14555
8,26,1,16080,14127
8,28,0,16626,15910
8,28,1,16039,15180
8,30,0,16591,16532
8,30,1,16143,15992
8,32,0,16578,16577
8,32,1,16175,16165
8,34,0,16579,16579
8,34,1,16054,16054
8,36,0,16625,16625
8,36,1,16121,16121
8,38,0,16620,16620
8,38,1,16014,16014
8,40,0,16659,16659
8,40,1,16128,16128
8,42,0,16672,16672
8,42,1,16133,16133
8,44,0,16684,16684
8,44,1,15990,15990
8,46,0,16573,16573
8,46,1,16022,16022
8,48,0,16555,16555
8,48,1,16111,16111
8,50,0,16638,16638
8,50,1,16120,16120
8,52,0,16555,16555
8,52,1,16121,16121
8,54,0,16517,16517
8,54,1,16111,16111
8,56,0,16545,16545
8,56,1,16119,16119
8,58,0,16621,16621
8,58,1,16096,16096
8,60,0,16591,16591
8,60,1,16132,16132
8,62,0,16551,16551
8,62,1,16117,16117
10,0,0,16652,16
10,0,1,16095,3
10,2,0,16674,91
10,2,1,16078,27
10,4,0,16612,399
10,4,1,16113,184
10,6,0,16526,1120
10,6,1,16162,663
10,8,0,16618,2437
10,8,1,16107,1569
10,10,0,16605,3555
10,10,1,16249,2607
10,12,0,16812,4478
10,12,1,16178,3728
10,14,0,16605,5219
10,14,1,16136,4702
10,16,0,16726,6445
10,16,1,16180,5893
10,18,0,16730,8583
10,18,1,16010,7777
10,20,0,16665,11199
10,20,1,16288,10541
10,22,0,16785,13220
10,22,1,16019,12466
10,24,0,16520,13702
10,24,1,16092,13363
10,26,0,16704,14633
10,26,1,15970,14003
10,28,0,16587,15844
10,28,1,16042,15237
10,30,0,16529,16461
10,30,1,16070,15929
10,32,0,16535,16534
10,32,1,15951,15940
10,34,0,16627,16627
10,34,1,16076,16076
10,36,0,16603,16603
10,36,1,16077,16077
10,38,0,16522,16522
10,38,1,16089,16089
10,40,0,16697,16697
10,40,1,16017,16017
10,42,0,16639,16639
10,42,1,16090,16090
10,44,0,16656,16656
10,44,1,16036,16036
10,46,0,16594,16594
10,46,1,16028,16028
10,48,0,16661,16661
10,48,1,16171,16171
10,50,0,16564,16564
10,50,1,16137,16137
10,52,0,16610,16610
10,52,1,16118,16118
10,54,0,16682,16682
10,54,1,16029,16029
10,56,0,16611,16611
10,56,1,16173,16173
10,58,0,16597,16597
10,58,1,16098,16098
10,60,0,16614,16614
10,60,1,16106,16106
10,62,0,16616,16616
10,62,1,16150,16150
12,0,0,16637,0
12,0,1,16126,0
12,2,0,16670,0
12,2,1,16132,0
12,4,0,16634,0
12,4,1,16106,0
12,6,0,16668,11
12,6,1,16194,4
12,8,0,16625,136
12,8,1,16102,35
12,10,0,16676,508
12,10,1,16182,235
12,12,0,16587,1404
12,12,1,16200,823
12,14,0,16716,2749
12,14,1,16155,1729
12,16,0,16614,4089
12,16,1,16226,3036
12,18,0,16681,6109
12,18,1,16021,4910
12,20,0,16575,8490
12,20,1,16055,7290
12,22,0,16641,10888
12,22,1,16084,9852
12,24,0,16677,12552
12,24,1,16094,11899
12,26,0,16710,14290
12,26,1,16064,13584
12,28,0,16738,15699
12,28,1,16127,15016
12,30,0,16515,16414
12,30,1,16038,15821
12,32,0,16480,16478
12,32,1,16061,16053
12,34,0,16554,16554
12,34,1,16041,16041
12,36,0,16574,16574
12,36,1,16156,16156
12,38,0,16574,16574
12,38,1,16134,16134
12,40,0,16573,16573
12,40,1,16046,16046
12,42,0,16662,16662
12,42,1,16028,16028
12,44,0,16626,16626
12,44,1,16112,16112
12,46,0,16665,16665
12,46,1,16094,16094
12,48,0,16543,16543
12,48,1,16087,16087
12,50,0,16598,16598
12,50,1,16141,16141
12,52,0,16640,16640
12,52,1,16045,16045
12,54,0,16612,16612
12,54,1,16080,16080
12,56,0,16638,16638
12,56,1,16087,16087
12,58,0,16591,16591
12,58,1,16054,16054
12,60,0,16573,16573
12,60,1,16133,16133
12,62,0,16632,16632
12,62,1,16192,16192
14,0,0,16667,0
14,0,1,16117,0
14,2,0,16711,0
14,2,1,16084,0
14,4,0,16507,0
14,4,1,16118,0
14,6,0,16528,0
14,6,1,16156,0
14,8,0,16621,0
14,8,1,16244,0
14,10,0,16571,5
14,10,1,16052,0
14,12,0,16685,36
14,12,1,16079,6
14,14,0,16656,315
14,14,1,16167,90
14,16,0,16698,1393
14,16,1,16108,712
14,18,0,16566,3708
14,18,1,16200,2592
14,20,0,16703,6627
14,20,1,16068,5068
14,22,0,16715,8938
