phase,vth,polarity,hits,errors
0,0,0,16311,0
0,0,1,16438,0
0,2,0,16343,0
0,2,1,16382,0
0,4,0,16392,0
0,4,1,16438,0
0,6,0,16250,0
0,6,1,16474,0
0,8,0,16343,0
0,8,1,16518,0
0,10,0,16398,0
0,10,1,16340,0
0,12,0,16450,0
0,12,1,16482,0
0,14,0,16354,0
0,14,1,16351,0
0,16,0,16424,8
0,16,1,16444,16
0,18,0,16373,188
0,18,1,16486,197
0,20,0,16364,880
0,20,1,16450,938
0,22,0,16373,2521
0,22,1,16476,2541
0,24,0,16280,5348
0,24,1,16454,5531
0,26,0,16372,8648
0,26,1,16490,9371
0,28,0,16243,11813
0,28,1,16375,12268
0,30,0,16273,14356
0,30,1,16427,14890
0,32,0,16208,15762
0,32,1,16396,15977
0,34,0,16188,16105
0,34,1,16418,16366
0,36,0,16219,16216
0,36,1,16522,16522
0,38,0,16219,16219
0,38,1,16509,16509
0,40,0,16315,16315
0,40,1,16407,16407
0,42,0,16231,16231
0,42,1,16500,16500
0,44,0,16245,16245
0,44,1,16424,16424
0,46,0,16210,16210
0,46,1,16432,16432
0,48,0,16213,16213
0,48,1,16382,16382
0,50,0,16248,16248
0,50,1,16436,16436
0,52,0,16303,16303
0,52,1,16451,16451
0,54,0,16267,16267
0,54,1,16370,16370
0,56,0,16218,16218
0,56,1,16373,16373
0,58,0,16196,16196
0,58,1,16408,16408
0,60,0,16253,16253
0,60,1,16485,16485
0,62,0,16274,16274
0,62,1,16346,16346
2,0,0,16431,0
2,0,1,16495,0
2,2,0,16403,0
2,2,1,16421,0
2,4,0,16204,0
2,4,1,16507,0
2,6,0,16327,0
2,6,1,16470,0
2,8,0,16274,0
2,8,1,16398,0
2,10,0,16355,0
2,10,1,16401,0
2,12,0,16428,0
2,12,1,16401,0
2,14,0,16388,0
2,14,1,16545,0
2,16,0,16303,7
2,16,1,16464,11
2,18,0,16311,123
2,18,1,16356,176
2,20,0,16220,758
2,20,1,16470,815
2,22,0,16332,2367
2,22,1,16389,2651
2,24,0,16242,4877
2,24,1,16383,5310
2,26,0,16369,8603
2,26,1,16392,8864
2,28,0,16387,11987
2,28,1,16329,12374
2,30,0,16256,14678
2,30,1,16414,14675
2,32,0,16203,15696
2,32,1,16455,15966
2,34,0,16278,16198
2,34,1,16453,16383
2,36,0,16213,16212
2,36,1,16408,16408
2,38,0,16283,16283
2,38,1,16390,16390
2,40,0,16179,16179
2,40,1,16486,16486
2,42,0,16151,16151
2,42,1,16391,16391
2,44,0,16225,16225
2,44,1,16440,16440
2,46,0,16292,16292
2,46,1,16420,16420
2,48,0,16269,16269
2,48,1,16391,16391
2,50,0,16285,16285
2,50,1,16468,16468
2,52,0,16301,16301
2,52,1,16385,16385
2,54,0,16310,16310
2,54,1,16506,16506
2,56,0,16170,16170
2,56,1,16398,16398
2,58,0,16295,16295
2,58,1,16339,16339
2,60,0,16270,16270
2,60,1,16409,16409
2,62,0,16161,16161
2,62,1,16400,16400
4,0,0,16366,0
4,0,1,16420,0
4,2,0,16345,0
4,2,1,16413,0
4,4,0,16263,0
4,4,1,16278,0
4,6,0,16362,0
4,6,1,16387,0
4,8,0,16299,0
4,8,1,16390,0
4,10,0,16297,0
4,10,1,16405,0
4,12,0,16344,0
4,12,1,16439,0
4,14,0,16334,0
4,14,1,16364,0
4,16,0,16257,6
4,16,1,16473,12
4,18,0,16308,146
4,18,1,16507,205
4,20,0,16297,731
4,20,1,16533,880
4,22,0,16285,2186
4,22,1,16422,2711
4,24,0,16272,5033
4,24,1,16402,5479
4,26,0,16423,8625
4,26,1,16532,9025
4,28,0,16407,12004
4,28,1,16566,12578
4,30,0,16209,14616
4,30,1,16558,14889
4,32,0,16223,15816
4,32,1,16518,16052
4,34,0,16243,16186
4,34,1,16417,16344
4,36,0,16231,16228
4,36,1,16366,16365
4,38,0,16304,16304
4,38,1,16461,16461
4,40,0,16185,16185
4,40,1,16442,16442
4,42,0,16228,16228
4,42,1,16370,16370
4,44,0,16252,16252
4,44,1,16400,16400
4,46,0,16237,16237
4,46,1,16436,16436
4,48,0,16284,16284
4,48,1,16431,16431
4,50,0,16277,16277
4,50,1,16362,16362
4,52,0,16283,16283
4,52,1,16336,16336
4,54,0,16180,16180
4,54,1,16460,16460
4,56,0,16202,16202
4,56,1,16447,16447
4,58,0,16229,16229
4,58,1,16500,16500
4,60,0,16187,16187
4,60,1,16580,16580
4,62,0,16255,16255
4,62,1,16397,16397
6,0,0,16381,0
6,0,1,16495,0
6,2,0,16335,0
6,2,1,16413,0
6,4,0,16172,0
6,4,1,16458,0
6,6,0,16336,0
6,6,1,16422,0
6,8,0,16230,0
6,8,1,16467,0
6,10,0,16210,0
6,10,1,16405,0
6,12,0,16380,0
6,12,1,16385,0
6,14,0,16298,0
6,14,1,16483,0
6,16,0,16379,12
6,16,1,16409,19
6,18,0,16256,155
6,18,1,16433,224
6,20,0,16238,777
6,20,1,16400,982
6,22,0,16379,2249
6,22,1,16495,2913
6,24,0,16477,5057
6,24,1,16364,5950
6,26,0,16370,8519
6,26,1,16326,9292
6,28,0,16313,12218
6,28,1,16535,12659
6,30,0,16182,14444
6,30,1,16489,14698
6,32,0,16269,15785
6,32,1,16459,16016
6,34,0,16130,16059
6,34,1,16400,16337
6,36,0,16226,16224
6,36,1,16351,16350
6,38,0,16231,16231
6,38,1,16451,16451
6,40,0,16227,16227
6,40,1,16418,16418
6,42,0,16254,16254
6,42,1,16448,16448
6,44,0,16250,16250
6,44,1,16444,16444
6,46,0,16309,16309
6,46,1,16466,16466
6,48,0,16297,16297
6,48,1,16481,16481
6,50,0,16207,16207
6,50,1,16417,16417
6,52,0,16216,16216
6,52,1,16465,16465
6,54,0,16305,16305
6,54,1,16427,16427
6,56,0,16251,16251
6,56,1,16509,16509
6,58,0,16232,16232
6,58,1,16423,16423
6,60,0,16242,16242
6,60,1,16441,16441
6,62,0,16270,16270
6,62,1,16440,16440
8,0,0,16245,0
8,0,1,16456,0
8,2,0,16359,0
8,2,1,16429,0
8,4,0,16406,0
8,4,1,16456,0
8,6,0,16309,0
8,6,1,16375,0
8,8,0,16383,0
8,8,1,16347,0
8,10,0,16243,0
8,10,1,16358,0
8,12,0,16319,0
8,12,1,16446,0
8,14,0,16389,0
8,14,1,16434,1
8,16,0,16324,18
8,16,1,16462,31
8,18,0,16339,189
8,18,1,16587,321
8,20,0,16328,976
8,20,1,16433,1331
8,22,0,16290,2604
8,22,1,16456,3412
8,24,0,16323,5464
8,24,1,16436,6019
8,26,0,16377,8567
8,26,1,16393,9223
8,28,0,16223,12071
8,28,1,16365,12437
8,30,0,16068,14443
8,30,1,16550,14591
8,32,0,16206,15689
8,32,1,16397,15988
8,34,0,16221,16159
8,34,1,16371,16315
8,36,0,16257,16257
8,36,1,16476,16472
8,38,0,16222,16222
8,38,1,16446,16446
8,40,0,16288,16288
8,40,1,16429,16429
8,42,0,16322,16322
8,42,1,16546,16546
8,44,0,16128,16128
8,44,1,16424,16424
8,46,0,16222,16222
8,46,1,16414,16414
8,48,0,16197,16197
8,48,1,16486,16486
8,50,0,16297,16297
8,50,1,16345,16345
8,52,0,16275,16275
8,52,1,16473,16473
8,54,0,16213,16213
8,54,1,16403,16403
8,56,0,16229,16229
8,56,1,16394,16394
8,58,0,16258,16258
8,58,1,16431,16431
8,60,0,16167,16167
8,60,1,16484,16484
8,62,0,16323,16323
8,62,1,16451,16451
10,0,0,16306,0
10,0,1,16510,0
10,2,0,16201,0
10,2,1,16369,0
10,4,0,16247,0
10,4,1,16344,0
10,6,0,16347,0
10,6,1,16492,0
10,8,0,16399,0
10,8,1,16565,0
10,10,0,16348,0
10,10,1,16397,0
10,12,0,16311,0
10,12,1,16480,0
10,14,0,16320,1
10,14,1,16442,2
10,16,0,16348,27
10,16,1,16465,48
10,18,0,16352,297
10,18,1,16413,419
10,20,0,16299,1197
10,20,1,16492,1621
10,22,0,16307,3086
10,22,1,16456,3750
10,24,0,16334,5692
10,24,1,16430,6469
10,26,0,16386,8728
10,26,1,16422,9262
10,28,0,16254,11812
10,28,1,16616,12161
10,30,0,16227,14179
10,30,1,16477,14206
10,32,0,16196,15660
10,32,1,16458,15824
10,34,0,16252,16186
10,34,1,16412,16354
10,36,0,16300,16300
10,36,1,16530,16529
10,38,0,16254,16254
10,38,1,16456,16456
10,40,0,16219,16219
10,40,1,16420,16420
10,42,0,16232,16232
10,42,1,16522,16522
10,44,0,16159,16159
10,44,1,16512,16512
10,46,0,16191,16191
10,46,1,16387,16387
10,48,0,16258,16258
10,48,1,16419,16419
10,50,0,16249,16249
10,50,1,16430,16430
10,52,0,16235,16235
10,52,1,16395,16395
10,54,0,16176,16176
10,54,1,16440,16440
10,56,0,16312,16312
10,56,1,16504,16504
10,58,0,16221,16221
10,58,1,16500,16500
10,60,0,16243,16243
10,60,1,16313,16313
10,62,0,16147,16147
10,62,1,16411,16411
12,0,0,16301,0
12,0,1,16403,0
12,2,0,16402,0
12,2,1,16403,0
12,4,0,16292,0
12,4,1,16475,0
12,6,0,16359,0
12,6,1,16443,0
12,8,0,16378,0
12,8,1,16540,0
12,10,0,16435,0
12,10,1,16397,0
12,12,0,16357,0
12,12,1,16442,0
12,14,0,16292,3
12,14,1,16498,7
12,16,0,16263,57
12,16,1,16537,142
12,18,0,16394,456
12,18,1,16360,672
12,20,0,16424,1587
12,20,1,16481,2036
12,22,0,16379,3812
12,22,1,16389,4253
12,24,0,16321,6213
12,24,1,16464,7072
12,26,0,16408,9055
12,26,1,16508,9493
12,28,0,16230,11660
12,28,1,16539,11821
12,30,0,16345,14276
12,30,1,16444,14046
12,32,0,16221,15626
12,32,1,16498,15840
12,34,0,16258,16219
12,34,1,16384,16320
12,36,0,16210,16207
12,36,1,16360,16358
12,38,0,16253,16253
12,38,1,16495,16495
12,40,0,16290,16290
12,40,1,16563,16563
12,42,0,16251,16251
12,42,1,16498,16498
12,44,0,16320,16320
12,44,1,16383,16383
12,46,0,16228,16228
12,46,1,16484,16484
12,48,0,16211,16211
12,48,1,16404,16404
12,50,0,16209,16209
12,50,1,16442,16442
12,52,0,16232,16232
12,52,1,16402,16402
12,54,0,16244,16244
12,54,1,16408,16408
12,56,0,16224,16224
12,56,1,16538,16538
12,58,0,16209,16209
12,58,1,16474,16474
12,60,0,16265,16265
12,60,1,16449,16449
12,62,0,16214,16214
12,62,1,16321,16321
14,0,0,16372,0
14,0,1,16457,0
14,2,0,16258,0
14,2,1,16489,0
14,4,0,16339,0
14,4,1,16418,0
14,6,0,16317,0
14,6,1,16481,0
14,8,0,16277,0
14,8,1,16525,0
14,10,0,16364,0
14,10,1,16427,0
14,12,0,16371,0
14,12,1,16329,0
14,14,0,16297,16
14,14,1,16530,21
14,16,0,16361,133
14,16,1,16400,214
14,18,0,16350,688
14,18,1,16436,1039
14,20,0,16310,2063
14,20,1,16451,2692
14,22,0,16233,4398
14,22,1,16413,5273
14,24,0,16314,6889
14,24,1,16334,7455
14,26,0,16229,9237
14,26,1,16562,9652
14,28,0,16221,11448
14,28,1,16556,11712
14,30,0,16321,14158
14,30,1,16490,14148
14,32,0,16264,15714
14,32,1,16336,15882
14,34,0,16208,16175
14,34,1,16512,16439
14,36,0,16207,16207
14,36,1,16429,16423
14,38,0,16219,16219
14,38,1,16565,16565
14,40,0,16204,16204
14,40,1,16431,16431
14,42,0,16218,16218
14,42,1,16420,16420
14,44,0,16279,16279
14,44,1,16432,16432
14,46,0,16199,16199
14,46,1,16509,16509
14,48,0,16255,16255
14,48,1,16511,16511
14,50,0,16282,16282
14,50,1,16480,16480
14,52,0,16246,16246
14,52,1,16425,16425
14,54,0,16228,16228
14,54,1,16372,16372
14,56,0,16362,16362
14,56,1,16504,16504
14,58,0,16310,16310
14,58,1,16325,16325
14,60,0,16255,16255
14,60,1,16501,16501
14,62,0,16210,16210
14,62,1,16472,16472
16,0,0,16339,0
16,0,1,16373,0
16,2,0,16324,0
16,2,1,16370,0
16,4,0,16362,0
16,4,1,16518,0
16,6,0,16354,0
16,6,1,16406,0
16,8,0,16370,0
16,8,1,16508,0
16,10,0,16194,0
16,10,1,16415,0
16,12,0,16381,7
16,12,1,16497,6
16,14,0,16317,47
16,14,1,16533,71
16,16,0,16316,271
16,16,1,16476,500
16,18,0,16404,1247
16,18,1,16402,1599
16,20,0,16208,2979
16,20,1,16360,3868
16,22,0,16364,5509
16,22,1,16472,6199
16,24,0,16312,7567
16,24,1,16514,8062
16,26,0,16168,9351
16,26,1,16600,9742
16,28,0,16215,11279
16,28,1,16453,11370
16,30,0,16176,13902
16,30,1,16540,14205
16,32,0,16145,15522
16,32,1,16451,15784
16,34,0,16180,16143
16,34,1,16449,16381
16,36,0,16198,16197
16,36,1,16343,16341
16,38,0,16263,16263
16,38,1,16418,16418
16,40,0,16259,16259
16,40,1,16420,16420
16,42,0,16216,16216
16,42,1,16467,16467
16,44,0,16117,16117
16,44,1,16443,16443
16,46,0,16323,16323
16,46,1,16529,16529
16,48,0,16315,16315
16,48,1,16406,16406
16,50,0,16113,16113
16,50,1,16352,16352
16,52,0,16238,16238
16,52,1,16437,16437
16,54,0,16338,16338
16,54,1,16367,16367
16,56,0,16231,16231
16,56,1,16390,16390
16,58,0,16288,16288
16,58,1,16501,16501
16,60,0,16283,16283
16,60,1,16402,16402
16,62,0,16150,16150
16,62,1,16464,16464
18,0,0,16256,0
18,0,1,16462,0
18,2,0,16276,0
18,2,1,16429,0
18,4,0,16237,0
18,4,1,16467,0
18,6,0,16286,0
18,6,1,16410,0
18,8,0,16300,0
18,8,1,16367,0
18,10,0,16347,1
18,10,1,16431,0
18,12,0,16251,13
18,12,1,16462,18
18,14,0,16261,96
18,14,1,16389,168
18,16,0,16335,513
18,16,1,16464,864
18,18,0,16337,1992
18,18,1,16436,2537
18,20,0,16400,4136
18,20,1,16351,4828
18,22,0,16406,6398
18,22,1,16460,6971
18,24,0,16362,8056
18,24,1,16414,8444
18,26,0,16304,9382
18,26,1,16505,9566
18,28,0,16272,11050
18,28,1,16484,11259
18,30,0,16251,13725
18,30,1,16479,13896
18,32,0,16185,15489
18,32,1,16490,15801
18,34,0,16298,16258
18,34,1,16410,16333
18,36,0,16244,16244
18,36,1,16328,16320
18,38,0,16286,16286
18,38,1,16431,16431
18,40,0,16345,16345
18,40,1,16438,16438
18,42,0,16250,16250
18,42,1,16463,16463
18,44,0,16246,16246
18,44,1,16371,16371
18,46,0,16188,16188
18,46,1,16436,16436
18,48,0,16264,16264
18,48,1,16445,16445
18,50,0,16207,16207
18,50,1,16392,16392
18,52,0,16315,16315
18,52,1,16436,16436
18,54,0,16298,16298
18,54,1,16452,16452
18,56,0,16194,16194
18,56,1,16354,16354
18,58,0,16229,16229
18,58,1,16528,16528
18,60,0,16275,16275
18,60,1,16389,16389
18,62,0,16269,16269
18,62,1,16409,16409
20,0,0,16455,0
20,0,1,16399,0
20,2,0,16263,0
20,2,1,16564,0
20,4,0,16332,0
20,4,1,16496,0
20,6,0,16414,0
20,6,1,16420,0
20,8,0,16436,0
20,8,1,16391,0
20,10,0,16270,7
20,10,1,16478,6
20,12,0,16270,57
20,12,1,16382,66
20,14,0,16310,233
20,14,1,16449,483
20,16,0,16343,1081
20,16,1,16454,1626
20,18,0,16273,2938
20,18,1,16384,3610
20,20,0,16266,5194
20,20,1,16439,5897
20,22,0,16365,7270
20,22,1,16502,7713
20,24,0,16371,8535
20,24,1,16347,8733
20,26,0,16368,9355
20,26,1,16495,9539
20,28,0,16319,11069
20,28,1,16588,11338
20,30,0,16153,13609
20,30,1,16582,13957
20,32,0,16286,15712
20,32,1,16547,15740
20,34,0,16299,16249
20,34,1,16438,16369
20,36,0,16265,16265
20,36,1,16489,16487
20,38,0,16268,16268
20,38,1,16454,16454
20,40,0,16251,16251
20,40,1,16414,16414
20,42,0,16301,16301
20,42,1,16482,16482
20,44,0,16204,16204
20,44,1,16426,16426
20,46,0,16223,16223
20,46,1,16498,16498
20,48,0,16247,16247
20,48,1,16358,16358
20,50,0,16264,16264
20,50,1,16300,16300
20,52,0,16324,16324
20,52,1,16448,16448
20,54,0,16226,16226
20,54,1,16522,16522
20,56,0,16356,16356
20,56,1,16456,16456
20,58,0,16149,16149
20,58,1,16487,16487
20,60,0,16295,16295
20,60,1,16447,16447
20,62,0,16127,16127
20,62,1,16405,16405
22,0,0,16302,0
22,0,1,16339,0
22,2,0,16290,0
22,2,1,16443,0
22,4,0,16398,0
22,4,1,16317,0
22,6,0,16241,0
22,6,1,16562,0
22,8,0,16330,2
22,8,1,16389,4
22,10,0,16314,28
22,10,1,16458,41
22,12,0,16440,143
22,12,1,16349,297
22,14,0,16358,633
22,14,1,16384,1058
22,16,0,16366,2072
22,16,1,16373,2897
22,18,0,16274,4158
22,18,1,16411,4961
22,20,0,16418,6608
22,20,1,16487,7178
22,22,0,16400,8050
22,22,1,16309,8243
22,24,0,16252,8577
22,24,1,16381,8808
22,26,0,16213,9167
22,26,1,16502,9566
22,28,0,16238,10776
22,28,1,16501,11384
22,30,0,16291,13746
22,30,1,16539,13949
22,32,0,16292,15584
22,32,1,16594,15877
22,34,0,16255,16211
22,34,1,16492,16425
22,36,0,16182,16182
22,36,1,16434,16429
22,38,0,16269,16269
22,38,1,16486,16486
22,40,0,16142,16142
22,40,1,16440,16440
22,42,0,16306,16306
22,42,1,16391,16391
22,44,0,16200,16200
22,44,1,16495,16495
22,46,0,16194,16194
22,46,1,16475,16475
22,48,0,16207,16207
22,48,1,16332,16332
22,50,0,16216,16216
22,50,1,16441,16441
