filename,frequency_hz,s21_db,s11_db,attenuation_db,impedance_ohm
sweep_01.s2p,2700165000.0,-14.7613,-7.172,14.7613,39.1527
sweep_01.s2p,2730163500.0,-15.0937,-6.4129,15.0937,37.4745
sweep_01.s2p,2760162000.0,-15.2882,-6.0377,15.2882,36.9683
sweep_01.s2p,2790160500.0,-15.159,-6.129,15.159,40.769
sweep_01.s2p,2820159000.0,-15.4696,-5.8719,15.4696,43.0526
sweep_01.s2p,2850157500.0,-15.9118,-5.3612,15.9118,51.0763
sweep_01.s2p,2880156000.0,-15.7166,-5.3539,15.7166,57.0869
sweep_01.s2p,2910154500.0,-15.6949,-5.6005,15.6949,60.1992
sweep_01.s2p,2940153000.0,-16.0049,-5.3677,16.0049,65.4925
sweep_01.s2p,2970151500.0,-15.9896,-5.1327,15.9896,66.0135
sweep_01.s2p,3000150000.0,-16.0424,-5.0719,16.0424,66.5221
sweep_01.s2p,3030148500.0,-16.5005,-4.5572,16.5005,67.893
sweep_01.s2p,3060147000.0,-16.2954,-4.3324,16.2954,66.0929
sweep_01.s2p,3090145500.0,-16.2121,-4.4146,16.2121,65.9269
sweep_01.s2p,3120144000.0,-16.7943,-4.4093,16.7943,67.2296
sweep_01.s2p,3150142500.0,-16.9147,-4.2314,16.9147,67.5273
sweep_01.s2p,3180141000.0,-16.7737,-4.0527,16.7737,69.5179
sweep_01.s2p,3210139500.0,-17.2247,-4.0154,17.2247,70.3609
sweep_01.s2p,3240138000.0,-17.4312,-4.1132,17.4312,65.86
sweep_01.s2p,3270136500.0,-17.1963,-4.0217,17.1963,61.3434
sweep_01.s2p,3300135000.0,-17.2206,-4.4712,17.2206,59.0993
sweep_01.s2p,3330133500.0,-17.4723,-4.6128,17.4723,58.3189
sweep_01.s2p,3360132000.0,-17.3701,-4.5398,17.3701,57.5502
sweep_01.s2p,3390130500.0,-17.5312,-4.6185,17.5312,56.8952
sweep_01.s2p,3420129000.0,-17.8096,-4.7963,17.8096,56.357
sweep_01.s2p,3450127500.0,-17.7678,-4.754,17.7678,55.4323
sweep_01.s2p,3480126000.0,-17.8793,-4.715,17.8793,54.8919
sweep_01.s2p,3510124500.0,-18.0928,-4.8732,18.0928,53.7735
sweep_01.s2p,3540123000.0,-17.9346,-4.9532,17.9346,52.0904
sweep_01.s2p,3570121500.0,-18.0808,-4.7636,18.0808,51.5672
sweep_01.s2p,3600120000.0,-18.3023,-4.735,18.3023,48.8454
sweep_01.s2p,3630118500.0,-18.2596,-4.6052,18.2596,46.6099
sweep_01.s2p,3660117000.0,-18.395,-4.5283,18.395,48.8468
sweep_01.s2p,3690115500.0,-18.7877,-4.1882,18.7877,50.9086
sweep_01.s2p,3720114000.0,-18.8928,-3.9935,18.8928,51.6238
sweep_01.s2p,3750112500.0,-18.8094,-3.8163,18.8094,51.8844
sweep_01.s2p,3780111000.0,-19.0512,-3.7078,19.0512,51.8589
sweep_01.s2p,3810109500.0,-19.2767,-3.5919,19.2767,52.0724
sweep_01.s2p,3840108000.0,-19.273,-3.5402,19.273,52.0222
sweep_01.s2p,3870106500.0,-19.4539,-3.3919,19.4539,52.4048
sweep_01.s2p,3900105000.0,-19.3677,-3.3842,19.3677,52.0218
sweep_01.s2p,3930103500.0,-19.3826,-3.2798,19.3826,52.6944
sweep_01.s2p,3960102000.0,-19.7293,-3.0745,19.7293,56.0682
sweep_01.s2p,3990100500.0,-20.0467,-2.902,20.0467,59.9554
sweep_01.s2p,4020099000.0,-20.1901,-2.8226,20.1901,76.1992
sweep_01.s2p,4050097500.0,-20.3563,-2.9122,20.3563,84.2401
sweep_01.s2p,4080096000.0,-20.5566,-2.9073,20.5566,84.2359
sweep_01.s2p,4110094500.0,-20.5682,-2.9646,20.5682,81.3646
sweep_01.s2p,4140093000.0,-20.742,-3.0408,20.742,79.068
sweep_01.s2p,4170091500.0,-20.7719,-3.0323,20.7719,78.0329
sweep_01.s2p,4200090000.0,-20.8775,-2.9528,20.8775,78.2037
sweep_01.s2p,4230088500.0,-20.9432,-3.096,20.9432,79.2
sweep_01.s2p,4260087000.0,-20.9588,-3.177,20.9588,79.7116
sweep_01.s2p,4290085500.0,-21.0574,-3.1422,21.0574,79.8416
sweep_01.s2p,4320084000.0,-21.2966,-3.2049,21.2966,73.5638
sweep_01.s2p,4350082500.0,-21.2223,-3.3604,21.2223,52.4051
sweep_01.s2p,4380081000.0,-21.3847,-3.3818,21.3847,37.7948
sweep_01.s2p,4410079500.0,-22.0211,-3.1988,22.0211,27.8542
sweep_01.s2p,4440078000.0,-21.9463,-3.1671,21.9463,25.6361
sweep_01.s2p,4470076500.0,-21.8716,-3.293,21.8716,28.7914
sweep_01.s2p,4500075000.0,-22.4581,-3.1792,22.4581,31.722
sweep_01.s2p,4530073500.0,-22.291,-3.1232,22.291,34.2228
sweep_01.s2p,4560072000.0,-22.1769,-3.1461,22.1769,35.8761
sweep_01.s2p,4590070500.0,-22.7767,-2.96,22.7767,36.709
sweep_01.s2p,4620069000.0,-22.463,-2.7219,22.463,36.6659
sweep_01.s2p,4650067500.0,-22.1115,-2.7401,22.1115,35.0602
sweep_01.s2p,4680066000.0,-23.0735,-2.7429,23.0735,33.2831
sweep_01.s2p,4710064500.0,-22.83,-2.6114,22.83,30.8811
sweep_01.s2p,4740063000.0,-22.7776,-2.4637,22.7776,27.6111
sweep_01.s2p,4770061500.0,-24.0601,-2.5109,24.0601,30.0735
sweep_01.s2p,4800060000.0,-23.3145,-2.5399,23.3145,38.1464
sweep_01.s2p,4830058500.0,-22.65,-2.4249,22.65,56.9182
sweep_01.s2p,4860057000.0,-24.7818,-2.4182,24.7818,94.0876
sweep_01.s2p,4890055500.0,-24.4677,-2.4939,24.4677,111.979
sweep_01.s2p,4920054000.0,-22.7874,-2.3748,22.7874,112.4742
sweep_01.s2p,4950052500.0,-24.7452,-2.2837,24.7452,110.7587
sweep_01.s2p,4980051000.0,-26.2589,-2.274,26.2589,112.3615
sweep_01.s2p,5010049500.0,-23.7057,-2.351,23.7057,114.1584
sweep_01.s2p,5040048000.0,-24.4958,-2.3937,24.4958,117.0152
sweep_01.s2p,5070046500.0,-26.6765,-2.4874,26.6765,107.8599
sweep_01.s2p,5100045000.0,-24.2014,-2.7534,24.2014,75.4511
sweep_01.s2p,5130043500.0,-24.3927,-2.9511,24.3927,46.4856
sweep_01.s2p,5160042000.0,-26.6382,-3.006,26.6382,29.5493
sweep_01.s2p,5190040500.0,-24.7627,-3.1482,24.7627,22.3249
sweep_01.s2p,5220039000.0,-24.6508,-3.1924,24.6508,18.342
sweep_01.s2p,5250037500.0,-26.3447,-3.1997,26.3447,16.3439
sweep_01.s2p,5280036000.0,-24.8006,-3.2052,24.8006,16.6618
sweep_01.s2p,5310034500.0,-24.7468,-3.2422,24.7468,18.9387
sweep_01.s2p,5340033000.0,-26.6856,-3.1595,26.6856,21.6985
sweep_01.s2p,5370031500.0,-25.4688,-3.036,25.4688,23.4888
sweep_01.s2p,5400030000.0,-25.6891,-2.9786,25.6891,23.9533
sweep_01.s2p,5430028500.0,-27.6339,-2.9522,27.6339,23.515
sweep_01.s2p,5460027000.0,-25.7862,-2.9797,25.7862,21.9347
sweep_01.s2p,5490025500.0,-26.0792,-3.1047,26.0792,19.5246
sweep_01.s2p,5520024000.0,-29.6351,-3.2548,29.6351,18.9411
sweep_01.s2p,5550022500.0,-26.0808,-3.2504,26.0808,19.7605
sweep_01.s2p,5580021000.0,-24.7975,-3.3834,24.7975,24.1589
sweep_01.s2p,5610019500.0,-28.5475,-3.5196,28.5475,32.8018
sweep_01.s2p,5640018000.0,-26.7125,-3.6046,26.7125,47.7479
sweep_01.s2p,5670016500.0,-24.3628,-3.6178,24.3628,75.8525
sweep_01.s2p,5700015000.0,-27.8866,-3.6093,27.8866,110.8534
sweep_01.s2p,5730013500.0,-29.107,-3.6995,29.107,138.3054
sweep_01.s2p,5760012000.0,-25.2912,-3.7418,25.2912,154.1335
sweep_01.s2p,5790010500.0,-27.0553,-3.8548,27.0553,164.4613
sweep_01.s2p,5820009000.0,-30.1797,-3.9762,30.1797,162.1584
sweep_01.s2p,5850007500.0,-26.3633,-4.0626,26.3633,123.7107
sweep_01.s2p,5880006000.0,-26.6351,-4.0966,26.6351,75.1434
sweep_01.s2p,5910004500.0,-30.0336,-4.1908,30.0336,48.3495
sweep_01.s2p,5940003000.0,-28.7507,-4.4322,28.7507,35.0048
sweep_01.s2p,5970001500.0,-27.9898,-4.5551,27.9898,26.2392
sweep_01.s2p,6000000000.0,-29.1598,-4.8693,29.1598,21.6757
