phase,vth,polarity,hits,errors
0,0,0,16565,0
0,0,1,16060,0
0,2,0,16718,0
0,2,1,16171,0
0,4,0,16661,0
0,4,1,16129,0
0,6,0,16623,0
0,6,1,16222,0
0,8,0,16633,0
0,8,1,16060,0
0,10,0,16488,1
0,10,1,16049,0
0,12,0,16637,27
0,12,1,16161,4
0,14,0,16680,173
0,14,1,16160,59
0,16,0,16675,646
0,16,1,16002,379
0,18,0,16766,1656
0,18,1,16219,1131
0,20,0,16607,3003
0,20,1,15975,2441
0,22,0,16647,4615
0,22,1,16164,4068
0,24,0,16652,6463
0,24,1,16156,5930
0,26,0,16562,8644
0,26,1,16015,7957
0,28,0,16673,10995
0,28,1,16233,10465
0,30,0,16565,12980
0,30,1,16251,12641
0,32,0,16520,14606
0,32,1,16096,13870
0,34,0,16670,15891
0,34,1,16022,15162
0,36,0,16620,16476
0,36,1,16080,15930
0,38,0,16607,16597
0,38,1,16065,16062
0,40,0,16683,16683
0,40,1,16129,16129
0,42,0,16621,16621
0,42,1,16091,16091
0,44,0,16671,16671
0,44,1,16097,16097
0,46,0,16554,16554
0,46,1,16104,16104
0,48,0,16548,16548
0,48,1,16026,16026
0,50,0,16680,16680
0,50,1,16092,16092
0,52,0,16620,16620
0,52,1,16057,16057
0,54,0,16543,16543
0,54,1,16077,16077
0,56,0,16612,16612
0,56,1,16153,16153
0,58,0,16659,16659
0,58,1,16069,16069
0,60,0,16649,16649
0,60,1,16024,16024
0,62,0,16651,16651
0,62,1,16115,16115
2,0,0,16646,0
2,0,1,16146,0
2,2,0,16524,0
2,2,1,16166,0
2,4,0,16672,0
2,4,1,16131,0
2,6,0,16641,0
2,6,1,16201,0
2,8,0,16718,0
2,8,1,16077,0
2,10,0,16819,3
2,10,1,16213,1
2,12,0,16658,30
2,12,1,16101,3
2,14,0,16623,179
2,14,1,16151,74
2,16,0,16664,688
2,16,1,16076,412
2,18,0,16644,1602
2,18,1,16025,1258
2,20,0,16628,3057
2,20,1,16190,2539
2,22,0,16561,4385
2,22,1,16211,3907
2,24,0,16605,6245
2,24,1,16053,5495
2,26,0,16595,8751
2,26,1,16032,7752
2,28,0,16562,11109
2,28,1,16182,10711
2,30,0,16595,13089
2,30,1,16023,12593
2,32,0,16574,14686
2,32,1,16175,13976
2,34,0,16495,15789
2,34,1,16110,15208
2,36,0,16589,16488
2,36,1,16131,15981
2,38,0,16535,16530
2,38,1,16110,16104
2,40,0,16608,16608
2,40,1,16063,16063
2,42,0,16573,16573
2,42,1,16172,16172
2,44,0,16673,16673
2,44,1,16101,16101
2,46,0,16664,16664
2,46,1,15944,15944
2,48,0,16546,16546
2,48,1,16161,16161
2,50,0,16581,16581
2,50,1,16102,16102
2,52,0,16628,16628
2,52,1,16176,16176
2,54,0,16612,16612
2,54,1,16178,16178
2,56,0,16626,16626
2,56,1,15996,15996
2,58,0,16605,16605
2,58,1,16000,16000
2,60,0,16489,16489
2,60,1,16117,16117
2,62,0,16699,16699
2,62,1,16063,16063
4,0,0,16739,0
4,0,1,16157,0
4,2,0,16582,0
4,2,1,16188,0
4,4,0,16729,0
4,4,1,16284,0
4,6,0,16614,0
4,6,1,16122,0
4,8,0,16626,0
4,8,1,16159,0
4,10,0,16682,3
4,10,1,16076,0
4,12,0,16622,22
4,12,1,16122,10
4,14,0,16606,221
4,14,1,16033,93
4,16,0,16624,755
4,16,1,16235,519
4,18,0,16514,1788
4,18,1,16107,1404
4,20,0,16587,3067
4,20,1,15974,2622
4,22,0,16449,4545
4,22,1,16120,4122
4,24,0,16667,6304
4,24,1,16189,5678
4,26,0,16682,8799
4,26,1,16047,8033
4,28,0,16485,11481
4,28,1,16080,10546
4,30,0,16665,13322
4,30,1,16238,12569
4,32,0,16632,14560
4,32,1,16162,13845
4,34,0,16735,15915
4,34,1,16078,15211
4,36,0,16671,16518
4,36,1,16116,15932
4,38,0,16591,16585
4,38,1,16115,16110
4,40,0,16600,16600
4,40,1,16039,16039
4,42,0,16562,16562
4,42,1,16166,16166
4,44,0,16677,16677
4,44,1,16016,16016
4,46,0,16572,16572
4,46,1,16128,16128
4,48,0,16688,16688
4,48,1,16033,16033
4,50,0,16629,16629
4,50,1,15975,15975
4,52,0,16505,16505
4,52,1,16161,16161
4,54,0,16630,16630
4,54,1,16105,16105
4,56,0,16578,16578
4,56,1,16115,16115
4,58,0,16500,16500
4,58,1,16059,16059
4,60,0,16587,16587
4,60,1,16063,16063
4,62,0,16672,16672
4,62,1,16076,16076
6,0,0,16784,0
6,0,1,16092,0
6,2,0,16718,0
6,2,1,16087,0
6,4,0,16697,0
6,4,1,16150,0
6,6,0,16562,0
6,6,1,16221,0
6,8,0,16663,0
6,8,1,16045,0
6,10,0,16617,4
6,10,1,16189,1
6,12,0,16617,43
6,12,1,16008,10
6,14,0,16689,246
6,14,1,16079,117
6,16,0,16691,846
6,16,1,16113,615
6,18,0,16586,1967
6,18,1,16205,1533
6,20,0,16717,3374
6,20,1,16067,2917
6,22,0,16577,4709
6,22,1,16083,4359
6,24,0,16646,6497
6,24,1,16274,5992
6,26,0,16698,9097
6,26,1,16081,8018
6,28,0,16763,11695
6,28,1,16078,10726
6,30,0,16575,13188
6,30,1,16082,12353
6,32,0,16575,14640
6,32,1,16108,13699
6,34,0,16622,15824
6,34,1,16120,15303
6,36,0,16641,16516
6,36,1,16082,15944
6,38,0,16570,16562
6,38,1,16059,16055
6,40,0,16659,16659
6,40,1,16070,16070
6,42,0,16622,16622
6,42,1,16119,16119
6,44,0,16619,16619
6,44,1,16023,16023
6,46,0,16562,16562
6,46,1,15988,15988
6,48,0,16602,16602
6,48,1,16099,16099
6,50,0,16663,16663
6,50,1,16002,16002
6,52,0,16621,16621
6,52,1,16047,16047
6,54,0,16677,16677
6,54,1,16146,16146
6,56,0,16567,16567
6,56,1,16079,16079
6,58,0,16610,16610
6,58,1,16084,16084
6,60,0,16693,16693
6,60,1,16114,16114
6,62,0,16577,16577
6,62,1,16071,16071
8,0,0,16559,0
8,0,1,16064,0
8,2,0,16804,0
8,2,1,16171,0
8,4,0,16669,0
8,4,1,16085,0
8,6,0,16644,0
8,6,1,16070,0
8,8,0,16668,0
8,8,1,16264,0
8,10,0,16526,4
8,10,1,16124,1
8,12,0,16684,73
8,12,1,16128,19
8,14,0,16566,338
8,14,1,16121,180
8,16,0,16718,1058
8,16,1,16199,758
8,18,0,16552,2318
8,18,1,16072,1712
8,20,0,16584,3685
8,20,1,16227,3246
8,22,0,16616,5166
8,22,1,16103,4821
8,24,0,16663,6873
8,24,1,16139,6426
8,26,0,16639,9398
8,26,1,16145,8389
8,28,0,16600,11467
8,28,1,16154,10662
8,30,0,16587,12924
8,30,1,16156,12227
8,32,0,16637,14605
8,32,1,16176,13629
8,34,0,16559,15840
8,34,1,16069,15171
8,36,0,16597,16493
8,36,1,16044,15935
8,38,0,16591,16583
8,38,1,16144,16136
8,40,0,16610,16610
8,40,1,16088,16088
8,42,0,16571,16571
8,42,1,16122,16122
8,44,0,16661,16661
8,44,1,16095,16095
8,46,0,16542,16542
8,46,1,16107,16107
8,48,0,16552,16552
8,48,1,16083,16083
8,50,0,16562,16562
8,50,1,16084,16084
8,52,0,16567,16567
8,52,1,16031,16031
8,54,0,16543,16543
8,54,1,16141,16141
8,56,0,16717,16717
8,56,1,16154,16154
8,58,0,16636,16636
8,58,1,16008,16008
8,60,0,16569,16569
8,60,1,16143,16143
8,62,0,16612,16612
8,62,1,16089,16089
10,0,0,16612,0
10,0,1,16109,0
10,2,0,16707,0
10,2,1,16085,0
10,4,0,16617,0
10,4,1,16013,0
10,6,0,16546,0
10,6,1,16034,0
10,8,0,16540,0
10,8,1,16159,0
10,10,0,16859,15
10,10,1,16221,1
10,12,0,16607,75
10,12,1,16083,46
10,14,0,16635,444
10,14,1,16244,273
10,16,0,16703,1299
10,16,1,16123,917
10,18,0,16633,2582
10,18,1,16114,2163
10,20,0,16645,4210
10,20,1,16196,3694
10,22,0,16528,5707
10,22,1,16009,5169
10,24,0,16659,7594
10,24,1,16152,6854
10,26,0,16686,9323
10,26,1,16153,8594
10,28,0,16620,11452
10,28,1,16190,10585
10,30,0,16564,13174
10,30,1,15990,12114
10,32,0,16603,14597
10,32,1,16196,13835
10,34,0,16652,15976
10,34,1,16004,15272
10,36,0,16601,16491
10,36,1,16019,15884
10,38,0,16618,16609
10,38,1,16096,16092
10,40,0,16651,16651
10,40,1,16004,16004
10,42,0,16549,16549
10,42,1,16008,16008
10,44,0,16671,16671
10,44,1,16080,16080
10,46,0,16558,16558
10,46,1,16143,16143
10,48,0,16623,16623
10,48,1,16061,16061
10,50,0,16525,16525
10,50,1,16110,16110
10,52,0,16626,16626
10,52,1,16082,16082
10,54,0,16590,16590
10,54,1,16000,16000
10,56,0,16635,16635
10,56,1,16145,16145
10,58,0,16614,16614
10,58,1,16122,16122
10,60,0,16605,16605
10,60,1,16007,16007
10,62,0,16670,16670
10,62,1,16105,16105
12,0,0,16617,0
12,0,1,16076,0
12,2,0,16663,0
12,2,1,16194,0
12,4,0,16702,0
12,4,1,16065,0
12,6,0,16641,0
12,6,1,16103,0
12,8,0,16724,1
12,8,1,16145,0
12,10,0,16590,28
12,10,1,16038,6
12,12,0,16621,142
12,12,1,16100,60
12,14,0,16713,613
12,14,1,16143,347
12,16,0,16611,1571
12,16,1,16241,1157
12,18,0,16785,3113
12,18,1,16183,2538
12,20,0,16624,4658
12,20,1,16180,4277
12,22,0,16609,6052
12,22,1,16159,5768
12,24,0,16653,7757
12,24,1,16035,7145
12,26,0,16659,9452
12,26,1,16292,8776
12,28,0,16610,11154
12,28,1,16129,10224
12,30,0,16684,12976
12,30,1,16146,12012
12,32,0,16608,14468
12,32,1,16108,13508
12,34,0,16623,15774
12,34,1,16131,15237
12,36,0,16540,16417
12,36,1,16094,15905
12,38,0,16655,16642
12,38,1,16039,16034
12,40,0,16586,16586
12,40,1,16066,16066
12,42,0,16557,16557
12,42,1,16145,16145
12,44,0,16607,16607
12,44,1,16133,16133
12,46,0,16677,16677
12,46,1,16132,16132
12,48,0,16558,16558
12,48,1,16118,16118
12,50,0,16600,16600
12,50,1,16018,16018
12,52,0,16607,16607
12,52,1,16137,16137
12,54,0,16576,16576
12,54,1,16131,16131
12,56,0,16600,16600
12,56,1,16045,16045
12,58,0,16635,16635
12,58,1,16093,16093
12,60,0,16535,16535
12,60,1,16107,16107
12,62,0,16549,16549
12,62,1,16118,16118
14,0,0,16755,0
14,0,1,16250,0
14,2,0,16705,0
14,2,1,16092,0
14,4,0,16610,0
14,4,1,16108,0
14,6,0,16704,0
14,6,1,16209,0
14,8,0,16750,3
14,8,1,16152,0
14,10,0,16596,34
14,10,1,16139,14
14,12,0,16538,199
14,12,1,16183,109
14,14,0,16596,826
14,14,1,16122,488
14,16,0,16622,1922
14,16,1,15958,1389
14,18,0,16649,3591
14,18,1,16092,2857
14,20,0,16646,5298
14,20,1,16056,4685
14,22,0,16603,6699
14,22,1,16246,6428
14,24,0,16765,8158
14,24,1,16124,7581
14,26,0,16618,9447
14,26,1,16043,8709
14,28,0,16645,11133
14,28,1,16072,10020
14,30,0,16692,12751
14,30,1,16182,11905
14,32,0,16632,14563
14,32,1,16119,13520
14,34,0,16570,15812
14,34,1,16031,15057
14,36,0,16540,16433
14,36,1,16088,15955
14,38,0,16597,16586
14,38,1,16087,16082
14,40,0,16627,16627
14,40,1,16102,16102
14,42,0,16643,16643
14,42,1,16010,16010
14,44,0,16509,16509
14,44,1,16090,16090
14,46,0,16534,16534
14,46,1,16063,16063
14,48,0,16624,16624
14,48,1,16119,16119
14,50,0,16546,16546
14,50,1,16108,16108
14,52,0,16577,16577
14,52,1,16111,16111
14,54,0,16674,16674
14,54,1,16130,16130
14,56,0,16617,16617
14,56,1,16092,16092
14,58,0,16562,16562
14,58,1,16123,16123
14,60,0,16661,16661
14,60,1,16057,16057
14,62,0,16597,16597
14,62,1,16083,16083
16,0,0,16737,0
16,0,1,16164,0
16,2,0,16636,0
16,2,1,16159,0
16,4,0,16565,0
16,4,1,16109,0
16,6,0,16681,0
16,6,1,16224,0
16,8,0,16645,8
16,8,1,16149,3
16,10,0,16561,84
16,10,1,16044,20
16,12,0,16675,368
16,12,1,16111,209
16,14,0,16701,1204
16,14,1,16140,773
16,16,0,16529,2446
16,16,1,15980,1936
16,18,0,16609,4296
16,18,1,16108,3722
16,20,0,16637,5974
16,20,1,16151,5626
16,22,0,16653,7511
16,22,1,16178,7000
16,24,0,16698,8518
16,24,1,16069,7940
16,26,0,16739,9432
16,26,1,16067,8665
16,28,0,16630,10638
16,28,1,16243,9820
16,30,0,16495,12343
16,30,1,16125,11508
16,32,0,16732,14241
16,32,1,16020,13538
16,34,0,16688,15829
16,34,1,16176,15224
16,36,0,16634,16516
16,36,1,16128,15983
16,38,0,16634,16626
16,38,1,15964,15960
16,40,0,16667,16667
16,40,1,16105,16105
16,42,0,16609,16609
16,42,1,16077,16077
16,44,0,16543,16543
16,44,1,16118,16118
16,46,0,16605,16605
16,46,1,16074,16074
16,48,0,16579,16579
16,48,1,16082,16082
16,50,0,16643,16643
16,50,1,16082,16082
16,52,0,16651,16651
16,52,1,16114,16114
16,54,0,16609,16609
16,54,1,16009,16009
16,56,0,16597,16597
16,56,1,16036,16036
16,58,0,16699,16699
16,58,1,16092,16092
16,60,0,16550,16550
16,60,1,15970,15970
16,62,0,16681,16681
16,62,1,16064,16064
18,0,0,16550,0
18,0,1,16161,0
18,2,0,16552,0
18,2,1,16013,0
18,4,0,16664,0
18,4,1,16150,0
18,6,0,16634,1
18,6,1,16152,0
18,8,0,16692,18
18,8,1,16134,8
18,10,0,16585,149
18,10,1,16168,78
18,12,0,16606,540
18,12,1,16096,372
18,14,0,16650,1605
18,14,1,16156,1210
18,16,0,16567,3154
18,16,1,16158,2620
18,18,0,16502,5070
18,18,1,16214,4546
18,20,0,16600,6686
18,20,1,16252,6342
18,22,0,16687,7978
18,22,1,16158,7443
18,24,0,16541,8596
18,24,1,16178,8242
18,26,0,16686,9426
