phase,vth,polarity,hits,errors
0,0,0,16262,0
0,0,1,16376,0
0,2,0,16293,0
0,2,1,16420,0
0,4,0,16422,0
0,4,1,16477,0
0,6,0,16283,0
0,6,1,16523,0
0,8,0,16367,0
0,8,1,16482,0
0,10,0,16446,2
0,10,1,16404,0
0,12,0,16246,8
0,12,1,16555,5
0,14,0,16294,71
0,14,1,16473,75
0,16,0,16254,319
0,16,1,16425,276
0,18,0,16261,842
0,18,1,16529,696
0,20,0,16343,1736
0,20,1,16386,1530
0,22,0,16322,3135
0,22,1,16400,2840
0,24,0,16397,4955
0,24,1,16524,4760
0,26,0,16186,7309
0,26,1,16409,6873
0,28,0,16261,9785
0,28,1,16514,9636
0,30,0,16269,12102
0,30,1,16595,12138
0,32,0,16270,14026
0,32,1,16560,13793
0,34,0,16261,15196
0,34,1,16588,15156
0,36,0,16160,15798
0,36,1,16501,15992
0,38,0,16229,16144
0,38,1,16473,16434
0,40,0,16169,16154
0,40,1,16455,16455
0,42,0,16089,16089
0,42,1,16492,16492
0,44,0,16160,16160
0,44,1,16425,16425
0,46,0,16164,16164
0,46,1,16464,16464
0,48,0,16209,16209
0,48,1,16464,16464
0,50,0,16210,16210
0,50,1,16443,16443
0,52,0,16142,16142
0,52,1,16423,16423
0,54,0,16221,16221
0,54,1,16421,16421
0,56,0,16215,16215
0,56,1,16462,16462
0,58,0,16192,16192
0,58,1,16473,16473
0,60,0,16134,16134
0,60,1,16499,16499
0,62,0,16252,16252
0,62,1,16395,16395
2,0,0,16175,0
2,0,1,16453,0
2,2,0,16294,0
2,2,1,16512,0
2,4,0,16379,0
2,4,1,16334,0
2,6,0,16343,0
2,6,1,16513,0
2,8,0,16332,0
2,8,1,16450,0
2,10,0,16384,1
2,10,1,16481,0
2,12,0,16336,10
2,12,1,16391,9
2,14,0,16374,88
2,14,1,16558,75
2,16,0,16253,340
2,16,1,16542,272
2,18,0,16323,830
2,18,1,16470,704
2,20,0,16179,1687
2,20,1,16496,1475
2,22,0,16368,3019
2,22,1,16428,2901
2,24,0,16242,4671
2,24,1,16521,4769
2,26,0,16276,7093
2,26,1,16457,6777
2,28,0,16229,9731
2,28,1,16530,9796
2,30,0,16145,12187
2,30,1,16583,12176
2,32,0,16115,13806
2,32,1,16630,13744
2,34,0,16260,15069
2,34,1,16575,15154
2,36,0,16247,15852
2,36,1,16448,15954
2,38,0,16240,16156
2,38,1,16430,16382
2,40,0,16148,16146
2,40,1,16509,16506
2,42,0,16208,16208
2,42,1,16408,16408
2,44,0,16207,16207
2,44,1,16505,16505
2,46,0,16183,16183
2,46,1,16509,16509
2,48,0,16230,16230
2,48,1,16469,16469
2,50,0,16232,16232
2,50,1,16539,16539
2,52,0,16243,16243
2,52,1,16454,16454
2,54,0,16231,16231
2,54,1,16469,16469
2,56,0,16140,16140
2,56,1,16447,16447
2,58,0,16253,16253
2,58,1,16555,16555
2,60,0,16120,16120
2,60,1,16377,16377
2,62,0,16205,16205
2,62,1,16551,16551
4,0,0,16354,0
4,0,1,16455,0
4,2,0,16343,0
4,2,1,16538,0
4,4,0,16308,0
4,4,1,16507,0
4,6,0,16360,0
4,6,1,16385,0
4,8,0,16254,0
4,8,1,16401,0
4,10,0,16327,0
4,10,1,16447,1
4,12,0,16258,9
4,12,1,16531,13
4,14,0,16264,86
4,14,1,16363,77
4,16,0,16319,352
4,16,1,16559,286
4,18,0,16260,927
4,18,1,16490,779
4,20,0,16353,1806
4,20,1,16493,1614
4,22,0,16234,3074
4,22,1,16409,2967
4,24,0,16136,4877
4,24,1,16587,4902
4,26,0,16285,7177
4,26,1,16513,7061
4,28,0,16216,9768
4,28,1,16470,9613
4,30,0,16309,12187
4,30,1,16503,11829
4,32,0,16164,13736
4,32,1,16616,13558
4,34,0,16209,15052
4,34,1,16522,15027
4,36,0,16157,15770
4,36,1,16408,16124
