phase,vth,polarity,hits,errors
0,0,0,16329,823
0,0,1,16397,833
0,2,0,16391,1492
0,2,1,16465,1501
0,4,0,16265,2258
0,4,1,16415,2251
0,6,0,16427,3080
0,6,1,16493,3112
0,8,0,16289,4137
0,8,1,16477,4066
0,10,0,16425,5117
0,10,1,16466,5289
0,12,0,16286,5984
0,12,1,16433,6234
0,14,0,16316,6882
0,14,1,16518,7111
0,16,0,16304,7824
0,16,1,16466,7944
0,18,0,16261,8785
0,18,1,16342,8754
0,20,0,16300,10005
0,20,1,16256,9961
0,22,0,16312,10954
0,22,1,16292,10825
0,24,0,16397,12100
0,24,1,16290,11784
0,26,0,16235,13222
0,26,1,16315,13200
0,28,0,16315,14053
0,28,1,16219,14025
0,30,0,16227,14760
0,30,1,16336,14703
0,32,0,16344,15698
0,32,1,16338,15634
0,34,0,16277,16132
0,34,1,16352,16255
0,36,0,16313,16311
0,36,1,16252,16246
0,38,0,16377,16377
0,38,1,16439,16439
0,40,0,16409,16409
0,40,1,16297,16297
0,42,0,16285,16285
0,42,1,16345,16345
0,44,0,16280,16280
0,44,1,16235,16235
0,46,0,16300,16300
0,46,1,16317,16317
0,48,0,16316,16316
0,48,1,16302,16302
0,50,0,16336,16336
0,50,1,16365,16365
0,52,0,16354,16354
0,52,1,16190,16190
0,54,0,16349,16349
0,54,1,16294,16294
0,56,0,16349,16349
0,56,1,16303,16303
0,58,0,16277,16277
0,58,1,16353,16353
0,60,0,16321,16321
0,60,1,16210,16210
0,62,0,16256,16256
0,62,1,16336,16336
2,0,0,16362,1971
2,0,1,16407,1982
2,2,0,16259,2759
2,2,1,16432,2737
2,4,0,16345,3630
2,4,1,16373,3692
2,6,0,16403,4669
2,6,1,16367,4709
2,8,0,16266,5614
2,8,1,16512,5775
2,10,0,16318,6469
2,10,1,16474,6588
2,12,0,16285,7174
2,12,1,16459,7432
2,14,0,16327,7850
2,14,1,16410,8045
2,16,0,16390,8533
2,16,1,16423,8531
2,18,0,16403,9359
2,18,1,16312,9360
2,20,0,16243,10216
2,20,1,16288,10285
2,22,0,16401,11129
2,22,1,16255,10875
2,24,0,16395,12199
2,24,1,16326,11877
2,26,0,16294,13287
2,26,1,16406,13256
2,28,0,16323,14085
2,28,1,16268,14051
2,30,0,16344,14783
2,30,1,16244,14541
2,32,0,16347,15581
2,32,1,16324,15573
2,34,0,16279,16105
