filename,frequency_hz,s21_db,s11_db,attenuation_db,impedance_ohm
sweep_01.s2p,1320234000.0,-1.2884,-8.8497,1.2884,41.594
sweep_01.s2p,1350232500.0,-1.2011,-9.4496,1.2011,153.5768
sweep_01.s2p,1380231000.0,-1.1065,-10.301,1.1065,106.4747
sweep_01.s2p,1410229500.0,-1.0158,-11.6192,1.0158,80.9475
sweep_01.s2p,1440228000.0,-0.9154,-13.5301,0.9154,67.1664
sweep_01.s2p,1470226500.0,-0.8199,-16.264,0.8199,58.0595
sweep_01.s2p,1500225000.0,-0.7494,-20.5479,0.7494,51.4101
sweep_01.s2p,1530223500.0,-0.7245,-25.4891,0.7245,46.3898
sweep_01.s2p,1560222000.0,-0.7373,-21.5837,0.7373,42.5984
sweep_01.s2p,1590220500.0,-0.8069,-16.6892,0.8069,39.7046
sweep_01.s2p,1620219000.0,-0.9214,-13.4806,0.9214,37.5848
sweep_01.s2p,1650217500.0,-1.079,-11.3316,1.079,36.1704
sweep_01.s2p,1680216000.0,-1.2362,-9.7297,1.2362,35.298
sweep_01.s2p,1710214500.0,-1.386,-8.6051,1.386,34.8865
sweep_01.s2p,1740213000.0,-1.5451,-7.8718,1.5451,34.7171
sweep_01.s2p,1770211500.0,-1.6929,-7.4313,1.6929,34.7986
sweep_01.s2p,1800210000.0,-1.8088,-7.1721,1.8088,35.138
sweep_01.s2p,1830208500.0,-1.8784,-7.0213,1.8784,35.7192
sweep_01.s2p,1860207000.0,-1.9128,-7.0097,1.9128,36.4828
sweep_01.s2p,1890205500.0,-1.9089,-7.1533,1.9089,37.46
sweep_01.s2p,1920204000.0,-1.8211,-7.5197,1.8211,38.7472
sweep_01.s2p,1950202500.0,-1.7124,-8.2219,1.7124,40.3984
sweep_01.s2p,1980201000.0,-1.5703,-9.3898,1.5703,42.6898
sweep_01.s2p,2010199500.0,-1.4005,-11.1241,1.4005,45.7594
sweep_01.s2p,2040198000.0,-1.2563,-13.7398,1.2563,49.8094
sweep_01.s2p,2070196500.0,-1.1537,-17.25,1.1537,54.8456
sweep_01.s2p,2100195000.0,-1.1305,-19.302,1.1305,60.9862
sweep_01.s2p,2130193500.0,-1.1782,-16.3739,1.1782,68.1721
sweep_01.s2p,2160192000.0,-1.3027,-12.9113,1.3027,76.2765
sweep_01.s2p,2190190500.0,-1.4823,-10.3916,1.4823,85.2308
sweep_01.s2p,2220189000.0,-1.6938,-8.5957,1.6938,95.6049
sweep_01.s2p,2250187500.0,-1.921,-7.3,1.921,108.3523
sweep_01.s2p,2280186000.0,-2.1527,-6.3608,2.1527,126.4861
sweep_01.s2p,2310184500.0,-2.3564,-5.6981,2.3564,147.9188
sweep_01.s2p,2340183000.0,-2.5114,-5.2637,2.5114,86.8388
sweep_01.s2p,2370181500.0,-2.5996,-5.0242,2.5996,32.0481
sweep_01.s2p,2400180000.0,-2.633,-4.9621,2.633,16.1404
sweep_01.s2p,2430178500.0,-2.6158,-5.0616,2.6158,10.0428
sweep_01.s2p,2460177000.0,-2.5633,-5.3258,2.5633,7.4401
sweep_01.s2p,2490175500.0,-2.4599,-5.7603,2.4599,18.1552
sweep_01.s2p,2520174000.0,-2.2997,-6.422,2.2997,32.8292
sweep_01.s2p,2550172500.0,-2.1027,-7.4113,2.1027,41.6352
sweep_01.s2p,2580171000.0,-1.8995,-8.9212,1.8995,48.7585
sweep_01.s2p,2610169500.0,-1.7029,-11.2132,1.7029,55.4991
sweep_01.s2p,2640168000.0,-1.5871,-14.7026,1.5871,62.576
sweep_01.s2p,2670166500.0,-1.591,-18.1931,1.591,70.2625
sweep_01.s2p,2700165000.0,-1.7148,-15.6519,1.7148,78.5805
sweep_01.s2p,2730163500.0,-1.9762,-11.5856,1.9762,87.3717
sweep_01.s2p,2760162000.0,-2.3196,-8.7496,2.3196,95.097
sweep_01.s2p,2790160500.0,-2.6985,-6.827,2.6985,99.5343
sweep_01.s2p,2820159000.0,-3.104,-5.494,3.104,98.9419
sweep_01.s2p,2850157500.0,-3.4983,-4.57,3.4983,94.8426
sweep_01.s2p,2880156000.0,-3.8485,-3.9251,3.8485,89.6788
sweep_01.s2p,2910154500.0,-4.1386,-3.5187,4.1386,84.6825
sweep_01.s2p,2940153000.0,-4.3388,-3.2899,4.3388,80.3462
sweep_01.s2p,2970151500.0,-4.42,-3.1806,4.42,76.6806
sweep_01.s2p,3000150000.0,-4.3663,-3.1722,4.3663,73.608
sweep_01.s2p,3030148500.0,-4.1995,-3.2392,4.1995,70.8642
sweep_01.s2p,3060147000.0,-3.9644,-3.4744,3.9644,68.1213
sweep_01.s2p,3090145500.0,-3.6384,-3.91,3.6384,65.1947
sweep_01.s2p,3120144000.0,-3.2449,-4.5948,3.2449,61.916
sweep_01.s2p,3150142500.0,-2.8375,-5.6654,2.8375,58.1312
sweep_01.s2p,3180141000.0,-2.4286,-7.2827,2.4286,53.9018
sweep_01.s2p,3210139500.0,-2.0629,-9.8403,2.0629,49.4505
sweep_01.s2p,3240138000.0,-1.826,-14.4155,1.826,45.1662
sweep_01.s2p,3270136500.0,-1.7605,-24.4739,1.7605,41.7501
sweep_01.s2p,3300135000.0,-1.9097,-17.8562,1.9097,39.6095
sweep_01.s2p,3330133500.0,-2.2481,-11.5392,2.2481,38.5512
sweep_01.s2p,3360132000.0,-2.6993,-8.2695,2.6993,38.1126
sweep_01.s2p,3390130500.0,-3.2163,-6.2685,3.2163,37.9241
sweep_01.s2p,3420129000.0,-3.7371,-4.9556,3.7371,37.6477
sweep_01.s2p,3450127500.0,-4.2077,-4.0861,4.2077,37.0413
sweep_01.s2p,3480126000.0,-4.6126,-3.4954,4.6126,35.551
sweep_01.s2p,3510124500.0,-4.9686,-3.1059,4.9686,32.7041
sweep_01.s2p,3540123000.0,-5.2244,-2.862,5.2244,27.2286
sweep_01.s2p,3570121500.0,-5.383,-2.7516,5.383,21.7138
sweep_01.s2p,3600120000.0,-5.4219,-2.7558,5.4219,41.2712
sweep_01.s2p,3630118500.0,-5.3123,-2.8547,5.3123,96.3652
sweep_01.s2p,3660117000.0,-5.0473,-3.0811,5.0473,68.8834
sweep_01.s2p,3690115500.0,-4.6418,-3.485,4.6418,60.215
sweep_01.s2p,3720114000.0,-4.1278,-4.1496,4.1278,55.4971
sweep_01.s2p,3750112500.0,-3.5634,-5.2543,3.5634,51.9119
sweep_01.s2p,3780111000.0,-3.0084,-7.1054,3.0084,48.9379
sweep_01.s2p,3810109500.0,-2.5295,-10.2577,2.5295,46.1452
sweep_01.s2p,3840108000.0,-2.1957,-16.1221,2.1957,43.4485
sweep_01.s2p,3870106500.0,-2.1008,-19.4592,2.1008,41.2237
sweep_01.s2p,3900105000.0,-2.2654,-12.1263,2.2654,40.0882
sweep_01.s2p,3930103500.0,-2.6581,-8.0931,2.6581,40.8901
sweep_01.s2p,3960102000.0,-3.2095,-5.7975,3.2095,43.8376
sweep_01.s2p,3990100500.0,-3.8038,-4.3819,3.8038,47.782
sweep_01.s2p,4020099000.0,-4.3973,-3.4868,4.3973,51.4968
sweep_01.s2p,4050097500.0,-4.946,-2.9139,4.946,54.6031
sweep_01.s2p,4080096000.0,-5.3945,-2.5358,5.3945,57.1615
sweep_01.s2p,4110094500.0,-5.7356,-2.3058,5.7356,59.4147
sweep_01.s2p,4140093000.0,-5.9428,-2.181,5.9428,61.5367
sweep_01.s2p,4170091500.0,-6.0265,-2.1525,6.0265,63.6244
sweep_01.s2p,4200090000.0,-6.0166,-2.2301,6.0166,65.8222
sweep_01.s2p,4230088500.0,-5.892,-2.4403,5.892,68.373
sweep_01.s2p,4260087000.0,-5.607,-2.7969,5.607,71.6087
sweep_01.s2p,4290085500.0,-5.1707,-3.3494,5.1707,75.8251
sweep_01.s2p,4320084000.0,-4.6412,-4.2274,4.6412,81.1773
sweep_01.s2p,4350082500.0,-4.0408,-5.6942,4.0408,86.2725
sweep_01.s2p,4380081000.0,-3.4898,-8.2209,3.4898,87.2055
sweep_01.s2p,4410079500.0,-3.0879,-13.2049,3.0879,81.4611
sweep_01.s2p,4440078000.0,-2.946,-31.6551,2.946,73.0382
sweep_01.s2p,4470076500.0,-3.1252,-14.7928,3.1252,65.7232
sweep_01.s2p,4500075000.0,-3.591,-8.8539,3.591,60.1936
sweep_01.s2p,4530073500.0,-4.2078,-5.9647,4.2078,56.0056
sweep_01.s2p,4560072000.0,-4.8616,-4.3006,4.8616,52.6347
sweep_01.s2p,4590070500.0,-5.5025,-3.2771,5.5025,49.6
sweep_01.s2p,4620069000.0,-6.1012,-2.6272,6.1012,46.4378
sweep_01.s2p,4650067500.0,-6.6001,-2.2139,6.6001,42.5727
sweep_01.s2p,4680066000.0,-6.9637,-1.96,6.9637,36.8419
sweep_01.s2p,4710064500.0,-7.1822,-1.8281,7.1822,25.7775
sweep_01.s2p,4740063000.0,-7.2487,-1.7694,7.2487,3.6455
sweep_01.s2p,4770061500.0,-7.1698,-1.7795,7.1698,10.4002
sweep_01.s2p,4800060000.0,-6.9571,-1.8642,6.9571,33.6745
sweep_01.s2p,4830058500.0,-6.6271,-2.053,6.6271,116.0099
sweep_01.s2p,4860057000.0,-6.1844,-2.3858,6.1844,118.9503
sweep_01.s2p,4890055500.0,-5.6326,-2.9295,5.6326,106.2298
sweep_01.s2p,4920054000.0,-5.0071,-3.8036,5.0071,99.3515
sweep_01.s2p,4950052500.0,-4.3523,-5.2428,4.3523,95.0485
sweep_01.s2p,4980051000.0,-3.772,-7.6986,3.772,90.9053
sweep_01.s2p,5010049500.0,-3.3948,-12.062,3.3948,84.2929
sweep_01.s2p,5040048000.0,-3.363,-17.2649,3.363,72.3377
sweep_01.s2p,5070046500.0,-3.7087,-12.4485,3.7087,56.4005
sweep_01.s2p,5100045000.0,-4.3143,-8.2133,4.3143,42.2802
sweep_01.s2p,5130043500.0,-5.0607,-5.8643,5.0607,33.3608
sweep_01.s2p,5160042000.0,-5.8078,-4.5,5.8078,29.1649
sweep_01.s2p,5190040500.0,-6.5002,-3.6458,6.5002,28.1932
sweep_01.s2p,5220039000.0,-7.0914,-3.095,7.0914,28.7903
sweep_01.s2p,5250037500.0,-7.5723,-2.7432,7.5723,29.8161
sweep_01.s2p,5280036000.0,-7.9196,-2.5062,7.9196,30.6818
sweep_01.s2p,5310034500.0,-8.1338,-2.3617,8.1338,31.1966
sweep_01.s2p,5340033000.0,-8.1905,-2.2676,8.1905,31.2323
sweep_01.s2p,5370031500.0,-8.0775,-2.2549,8.0775,30.7517
sweep_01.s2p,5400030000.0,-7.8061,-2.3074,7.8061,29.7017
sweep_01.s2p,5430028500.0,-7.3882,-2.4665,7.3882,28.0518
sweep_01.s2p,5460027000.0,-6.8499,-2.7649,6.8499,25.8476
sweep_01.s2p,5490025500.0,-6.2355,-3.3066,6.2355,23.384
sweep_01.s2p,5520024000.0,-5.6067,-4.1928,5.6067,21.8351
sweep_01.s2p,5550022500.0,-5.0372,-5.6064,5.0372,23.6929
sweep_01.s2p,5580021000.0,-4.6262,-7.65,4.6262,30.0879
sweep_01.s2p,5610019500.0,-4.4838,-9.9542,4.4838,40.4374
sweep_01.s2p,5640018000.0,-4.6563,-10.7908,4.6563,53.9051
sweep_01.s2p,5670016500.0,-5.1328,-9.3955,5.1328,69.0599
sweep_01.s2p,5700015000.0,-5.7881,-7.5666,5.7881,85.3842
sweep_01.s2p,5730013500.0,-6.55,-6.2688,6.55,104.1426
sweep_01.s2p,5760012000.0,-7.3713,-5.3666,7.3713,133.2709
sweep_01.s2p,5790010500.0,-8.15,-4.7833,8.15,205.5979
sweep_01.s2p,5820009000.0,-8.8928,-4.3944,8.8928,82.5481
sweep_01.s2p,5850007500.0,-9.4856,-4.0798,9.4856,29.8225
sweep_01.s2p,5880006000.0,-9.9062,-3.8232,9.9062,18.3755
sweep_01.s2p,5910004500.0,-10.1116,-3.602,10.1116,13.54
sweep_01.s2p,5940003000.0,-10.0927,-3.4137,10.0927,10.9429
sweep_01.s2p,5970001500.0,-9.9121,-3.3017,9.9121,9.5658
sweep_01.s2p,6000000000.0,-9.5559,-3.3153,9.5559,9.0374
