phase,vth,polarity,hits,errors
0,0,0,16537,0
0,0,1,16269,0
0,2,0,16440,0
0,2,1,16356,0
0,4,0,16470,0
0,4,1,16275,0
0,6,0,16517,0
0,6,1,16415,0
0,8,0,16484,0
0,8,1,16286,0
0,10,0,16542,0
0,10,1,16301,0
0,12,0,16454,0
0,12,1,16320,0
0,14,0,16529,4
0,14,1,16361,8
0,16,0,16459,80
0,16,1,16290,123
0,18,0,16468,687
0,18,1,16275,934
0,20,0,16477,2396
0,20,1,16366,3285
0,22,0,16494,5137
0,22,1,16285,6384
0,24,0,16518,7809
0,24,1,16318,8266
0,26,0,16377,10470
0,26,1,16332,10410
0,28,0,16257,13227
0,28,1,16270,13659
0,30,0,16225,15378
0,30,1,16327,15954
0,32,0,16295,16136
0,32,1,16265,16255
0,34,0,16199,16194
0,34,1,16373,16372
0,36,0,16282,16282
0,36,1,16229,16229
0,38,0,16213,16213
0,38,1,16324,16324
0,40,0,16254,16254
0,40,1,16329,16329
0,42,0,16185,16185
0,42,1,16344,16344
0,44,0,16320,16320
0,44,1,16234,16234
0,46,0,16304,16304
0,46,1,16366,16366
0,48,0,16240,16240
0,48,1,16311,16311
0,50,0,16263,16263
0,50,1,16291,16291
0,52,0,16221,16221
0,52,1,16175,16175
0,54,0,16275,16275
0,54,1,16309,16309
0,56,0,16368,16368
0,56,1,16293,16293
0,58,0,16098,16098
0,58,1,16290,16290
0,60,0,16300,16300
0,60,1,16393,16393
0,62,0,16209,16209
0,62,1,16355,16355
2,0,0,16671,0
2,0,1,16332,0
2,2,0,16539,0
2,2,1,16311,0
2,4,0,16545,0
2,4,1,16226,0
2,6,0,16444,0
2,6,1,16360,0
2,8,0,16456,0
2,8,1,16301,0
2,10,0,16467,0
2,10,1,16354,0
2,12,0,16460,0
2,12,1,16326,0
2,14,0,16479,5
2,14,1,16289,7
2,16,0,16479,76
2,16,1,16433,131
2,18,0,16343,587
2,18,1,16298,957
2,20,0,16380,2383
2,20,1,16348,3091
2,22,0,16491,4827
2,22,1,16324,6262
2,24,0,16442,7533
2,24,1,16241,8070
2,26,0,16342,10318
2,26,1,16366,10403
2,28,0,16479,13383
2,28,1,16265,13619
2,30,0,16313,15409
2,30,1,16321,15912
2,32,0,16301,16136
2,32,1,16211,16197
2,34,0,16089,16086
2,34,1,16285,16285
2,36,0,16243,16243
2,36,1,16336,16336
2,38,0,16238,16238
2,38,1,16364,16364
2,40,0,16268,16268
2,40,1,16306,16306
2,42,0,16238,16238
2,42,1,16330,16330
2,44,0,16251,16251
2,44,1,16313,16313
2,46,0,16160,16160
2,46,1,16268,16268
2,48,0,16218,16218
2,48,1,16268,16268
2,50,0,16211,16211
2,50,1,16256,16256
2,52,0,16230,16230
2,52,1,16295,16295
2,54,0,16237,16237
2,54,1,16343,16343
2,56,0,16406,16406
2,56,1,16345,16345
2,58,0,16206,16206
2,58,1,16377,16377
2,60,0,16249,16249
2,60,1,16413,16413
2,62,0,16119,16119
2,62,1,16268,16268
4,0,0,16421,0
4,0,1,16448,0
4,2,0,16537,0
4,2,1,16328,0
4,4,0,16484,0
4,4,1,16364,0
4,6,0,16467,0
4,6,1,16357,0
4,8,0,16472,0
4,8,1,16283,0
4,10,0,16446,0
4,10,1,16360,0
4,12,0,16458,0
4,12,1,16302,1
4,14,0,16458,5
4,14,1,16191,8
4,16,0,16487,85
4,16,1,16332,136
4,18,0,16491,701
4,18,1,16334,925
4,20,0,16398,2424
4,20,1,16234,3417
4,22,0,16513,5099
4,22,1,16287,6162
4,24,0,16486,7567
4,24,1,16369,8272
4,26,0,16482,10385
4,26,1,16306,10452
4,28,0,16243,13237
4,28,1,16366,13738
4,30,0,16221,15298
4,30,1,16269,15866
4,32,0,16178,16023
4,32,1,16294,16279
4,34,0,16391,16384
4,34,1,16355,16355
4,36,0,16292,16292
4,36,1,16355,16355
4,38,0,16199,16199
4,38,1,16283,16283
4,40,0,16300,16300
4,40,1,16264,16264
4,42,0,16146,16146
4,42,1,16298,16298
4,44,0,16274,16274
4,44,1,16333,16333
4,46,0,16243,16243
4,46,1,16455,16455
4,48,0,16273,16273
4,48,1,16320,16320
4,50,0,16158,16158
4,50,1,16316,16316
4,52,0,16290,16290
4,52,1,16241,16241
4,54,0,16302,16302
4,54,1,16449,16449
4,56,0,16266,16266
4,56,1,16282,16282
4,58,0,16203,16203
4,58,1,16324,16324
4,60,0,16259,16259
4,60,1,16332,16332
4,62,0,16182,16182
4,62,1,16276,16276
6,0,0,16463,0
