filename,frequency_hz,s21_db,s11_db,attenuation_db,impedance_ohm
sweep_01.s2p,2010199500.0,-3.8668,-7.8795,3.8668,67.6263
sweep_01.s2p,2040198000.0,-4.4187,-5.8465,4.4187,58.4704
sweep_01.s2p,2070196500.0,-4.6403,-5.2978,4.6403,39.7915
sweep_01.s2p,2100195000.0,-4.4331,-5.9084,4.4331,33.1283
sweep_01.s2p,2130193500.0,-3.9443,-7.9701,3.9443,35.8123
sweep_01.s2p,2160192000.0,-3.5634,-11.1535,3.5634,48.4486
sweep_01.s2p,2190190500.0,-3.7257,-9.6694,3.7257,63.6177
sweep_01.s2p,2220189000.0,-4.307,-6.4604,4.307,73.7774
sweep_01.s2p,2250187500.0,-4.8594,-4.9288,4.8594,78.9221
sweep_01.s2p,2280186000.0,-5.033,-4.6114,5.033,80.1558
sweep_01.s2p,2310184500.0,-4.7382,-5.2807,4.7382,77.8354
sweep_01.s2p,2340183000.0,-4.171,-7.1638,4.171,71.7598
sweep_01.s2p,2370181500.0,-3.7947,-9.3986,3.7947,61.7562
sweep_01.s2p,2400180000.0,-4.0387,-7.9631,4.0387,49.2993
sweep_01.s2p,2430178500.0,-4.7026,-5.642,4.7026,37.818
sweep_01.s2p,2460177000.0,-5.2507,-4.5574,5.2507,30.0788
sweep_01.s2p,2490175500.0,-5.3558,-4.489,5.3558,26.8735
sweep_01.s2p,2520174000.0,-4.9557,-5.4569,4.9557,28.4613
sweep_01.s2p,2550172500.0,-4.347,-7.8356,4.347,37.6946
sweep_01.s2p,2580171000.0,-4.1129,-9.8467,4.1129,45.7543
sweep_01.s2p,2610169500.0,-4.5792,-7.2886,4.5792,43.3517
sweep_01.s2p,2640168000.0,-5.3688,-5.0155,5.3688,41.0552
sweep_01.s2p,2670166500.0,-5.8925,-4.157,5.8925,40.0164
sweep_01.s2p,2700165000.0,-5.8688,-4.3422,5.8688,39.9645
sweep_01.s2p,2730163500.0,-5.3441,-5.7682,5.3441,41.323
sweep_01.s2p,2760162000.0,-4.7158,-9.1242,4.7158,45.0911
sweep_01.s2p,2790160500.0,-4.7141,-9.9846,4.7141,52.7094
sweep_01.s2p,2820159000.0,-5.5266,-6.0772,5.5266,64.6178
sweep_01.s2p,2850157500.0,-6.4745,-4.001,6.4745,77.7167
sweep_01.s2p,2880156000.0,-6.9733,-3.3135,6.9733,86.405
sweep_01.s2p,2910154500.0,-6.8368,-3.5884,6.8368,87.4202
sweep_01.s2p,2940153000.0,-6.1086,-4.9593,6.1086,81.1025
sweep_01.s2p,2970151500.0,-5.2878,-7.8016,5.2878,68.5216
sweep_01.s2p,3000150000.0,-5.2703,-7.914,5.2703,64.6239
sweep_01.s2p,3030148500.0,-6.1881,-4.8296,6.1881,66.5533
sweep_01.s2p,3060147000.0,-7.1896,-3.2223,7.1896,67.7745
sweep_01.s2p,3090145500.0,-7.648,-2.7184,7.648,68.2041
sweep_01.s2p,3120144000.0,-7.3883,-2.94,7.3883,68.028
sweep_01.s2p,3150142500.0,-6.5591,-3.9913,6.5591,66.8671
sweep_01.s2p,3180141000.0,-5.6606,-5.9539,5.6606,63.8566
sweep_01.s2p,3210139500.0,-5.5774,-6.3478,5.5774,58.5775
sweep_01.s2p,3240138000.0,-6.4119,-4.4212,6.4119,53.1739
sweep_01.s2p,3270136500.0,-7.2784,-3.1846,7.2784,50.2627
sweep_01.s2p,3300135000.0,-7.5937,-2.8291,7.5937,49.1738
sweep_01.s2p,3330133500.0,-7.2346,-3.1867,7.2346,48.6656
sweep_01.s2p,3360132000.0,-6.3889,-4.4807,6.3889,48.562
sweep_01.s2p,3390130500.0,-5.6941,-6.5812,5.6941,51.627
sweep_01.s2p,3420129000.0,-5.9734,-6.0761,5.9734,57.6662
sweep_01.s2p,3450127500.0,-6.9998,-4.0375,6.9998,58.4061
sweep_01.s2p,3480126000.0,-7.8611,-3.0345,7.8611,57.6195
sweep_01.s2p,3510124500.0,-8.1005,-2.8883,8.1005,56.7823
sweep_01.s2p,3540123000.0,-7.6056,-3.5686,7.6056,55.8781
sweep_01.s2p,3570121500.0,-6.6899,-5.5639,6.6899,54.6661
sweep_01.s2p,3600120000.0,-6.1856,-8.0585,6.1856,53.1026
sweep_01.s2p,3630118500.0,-6.8527,-5.7835,6.8527,51.919
sweep_01.s2p,3660117000.0,-8.0629,-3.4828,8.0629,51.4819
sweep_01.s2p,3690115500.0,-8.8714,-2.5407,8.8714,51.6426
sweep_01.s2p,3720114000.0,-8.9244,-2.3967,8.9244,51.9789
sweep_01.s2p,3750112500.0,-8.2357,-3.0331,8.2357,52.1854
sweep_01.s2p,3780111000.0,-7.1578,-4.8557,7.1578,52.4993
sweep_01.s2p,3810109500.0,-6.6757,-6.4717,6.6757,52.1021
sweep_01.s2p,3840108000.0,-7.5146,-4.4044,7.5146,50.6609
sweep_01.s2p,3870106500.0,-8.8078,-2.6888,8.8078,49.7423
sweep_01.s2p,3900105000.0,-9.6014,-2.0151,9.6014,49.0206
sweep_01.s2p,3930103500.0,-9.6052,-1.9192,9.6052,48.4221
sweep_01.s2p,3960102000.0,-8.8438,-2.3604,8.8438,48.5722
sweep_01.s2p,3990100500.0,-7.6233,-3.5251,7.6233,51.5986
sweep_01.s2p,4020099000.0,-6.9031,-4.7437,6.9031,60.3509
sweep_01.s2p,4050097500.0,-7.513,-3.7908,7.513,70.2759
sweep_01.s2p,4080096000.0,-8.7121,-2.5129,8.7121,74.135
sweep_01.s2p,4110094500.0,-9.5185,-1.9691,9.5185,74.0616
sweep_01.s2p,4140093000.0,-9.5433,-1.9664,9.5433,72.7479
sweep_01.s2p,4170091500.0,-8.8163,-2.5134,8.8163,70.7486
sweep_01.s2p,4200090000.0,-7.7466,-3.806,7.7466,68.5263
sweep_01.s2p,4230088500.0,-7.3543,-4.7603,7.3543,71.4752
sweep_01.s2p,4260087000.0,-8.1833,-3.6063,8.1833,87.3621
sweep_01.s2p,4290085500.0,-9.3165,-2.5011,9.3165,103.6672
sweep_01.s2p,4320084000.0,-9.9216,-2.0936,9.9216,113.3343
sweep_01.s2p,4350082500.0,-9.7013,-2.2811,9.7013,101.8176
sweep_01.s2p,4380081000.0,-8.7986,-3.2388,8.7986,71.1038
sweep_01.s2p,4410079500.0,-7.8384,-5.1237,7.8384,48.726
sweep_01.s2p,4440078000.0,-7.9861,-5.1644,7.9861,36.4662
sweep_01.s2p,4470076500.0,-9.2364,-3.2607,9.2364,32.6106
sweep_01.s2p,4500075000.0,-10.4228,-2.2377,10.4228,32.7233
sweep_01.s2p,4530073500.0,-10.8708,-1.9605,10.8708,33.811
sweep_01.s2p,4560072000.0,-10.4395,-2.2303,10.4395,34.9298
sweep_01.s2p,4590070500.0,-9.3421,-3.2197,9.3421,35.9548
sweep_01.s2p,4620069000.0,-8.3681,-4.8042,8.3681,36.447
sweep_01.s2p,4650067500.0,-8.7382,-4.2206,8.7382,33.0963
sweep_01.s2p,4680066000.0,-10.1482,-2.5793,10.1482,27.7914
sweep_01.s2p,4710064500.0,-11.3377,-1.7908,11.3377,22.4203
sweep_01.s2p,4740063000.0,-11.7563,-1.577,11.7563,16.0858
sweep_01.s2p,4770061500.0,-11.3091,-1.7632,11.3091,15.3888
sweep_01.s2p,4800060000.0,-10.1912,-2.4585,10.1912,24.7445
sweep_01.s2p,4830058500.0,-9.1671,-3.5789,9.1671,48.3795
sweep_01.s2p,4860057000.0,-9.4464,-3.4529,9.4464,82.8735
sweep_01.s2p,4890055500.0,-10.7646,-2.371,10.7646,102.2037
sweep_01.s2p,4920054000.0,-11.9055,-1.7473,11.9055,104.5272
sweep_01.s2p,4950052500.0,-12.2768,-1.5654,12.2768,102.7317
sweep_01.s2p,4980051000.0,-11.7876,-1.7511,11.7876,100.543
sweep_01.s2p,5010049500.0,-10.6449,-2.4361,10.6449,97.6461
sweep_01.s2p,5040048000.0,-9.6797,-3.5083,9.6797,92.1549
sweep_01.s2p,5070046500.0,-9.9988,-3.3879,9.9988,79.0313
sweep_01.s2p,5100045000.0,-11.1996,-2.4212,11.1996,49.2227
sweep_01.s2p,5130043500.0,-12.1246,-1.8993,12.1246,26.0552
sweep_01.s2p,5160042000.0,-12.2742,-1.8497,12.2742,17.4131
sweep_01.s2p,5190040500.0,-11.6199,-2.2844,11.6199,17.1253
sweep_01.s2p,5220039000.0,-10.5385,-3.4021,10.5385,22.0665
sweep_01.s2p,5250037500.0,-10.0735,-4.5175,10.0735,24.2975
sweep_01.s2p,5280036000.0,-10.9318,-3.7317,10.9318,21.6068
sweep_01.s2p,5310034500.0,-12.1668,-2.6903,12.1668,21.1334
sweep_01.s2p,5340033000.0,-12.9032,-2.2139,12.9032,22.1545
sweep_01.s2p,5370031500.0,-12.8654,-2.1917,12.8654,23.2723
sweep_01.s2p,5400030000.0,-12.1112,-2.6376,12.1112,24.2596
sweep_01.s2p,5430028500.0,-11.1593,-3.6433,11.1593,24.968
sweep_01.s2p,5460027000.0,-11.0802,-4.318,11.0802,23.3269
sweep_01.s2p,5490025500.0,-12.197,-3.5766,12.197,17.7448
sweep_01.s2p,5520024000.0,-13.4291,-2.7694,13.4291,13.4949
sweep_01.s2p,5550022500.0,-14.0255,-2.3626,14.0255,12.39
sweep_01.s2p,5580021000.0,-13.846,-2.28,13.846,14.1343
sweep_01.s2p,5610019500.0,-12.9815,-2.5468,12.9815,20.1184
sweep_01.s2p,5640018000.0,-12.0032,-3.3071,12.0032,36.0972
sweep_01.s2p,5670016500.0,-11.9446,-3.9023,11.9446,70.3271
sweep_01.s2p,5700015000.0,-13.0288,-3.4159,13.0288,116.92
sweep_01.s2p,5730013500.0,-14.2395,-2.7396,14.2395,147.06
sweep_01.s2p,5760012000.0,-14.851,-2.3641,14.851,157.4449
sweep_01.s2p,5790010500.0,-14.7301,-2.2664,14.7301,164.1254
sweep_01.s2p,5820009000.0,-13.8862,-2.5305,13.8862,167.9295
sweep_01.s2p,5850007500.0,-12.8386,-3.3177,12.8386,142.2349
sweep_01.s2p,5880006000.0,-12.4493,-4.3395,12.4493,82.1805
sweep_01.s2p,5910004500.0,-13.1027,-4.4013,13.1027,43.4167
sweep_01.s2p,5940003000.0,-13.9509,-3.8453,13.9509,25.7402
sweep_01.s2p,5970001500.0,-14.3174,-3.423,14.3174,17.8269
sweep_01.s2p,6000000000.0,-13.9666,-3.3241,13.9666,14.448
