lane_id,channel,rate_gbps,linked,eye_csv,eye_area_ratio,zero_error_fraction,eye_height_mv,eye_width_ui,eye_png,margin_csv,link_margin_mv,error_onset_mv,num_margin_points,num_margin_runs
fwd_3g,forward,3.0,False,eye_fwd_3g.csv,,,,,,margin_fwd_3g.csv,,,0,1
fwd_6g,forward,6.0,False,eye_fwd_6g.csv,,,,,,margin_fwd_6g.csv,,,0,1
rev_187m_fwd3g,reverse,0.1875,True,eye_rev_187m_fwd3g.csv,,,,,,margin_rev_187m_fwd3g.csv,,,0,1
rev_187m_fwd6g,reverse,0.1875,True,eye_rev_187m_fwd6g.csv,,,,,,margin_rev_187m_fwd6g.csv,,,0,1
