phase,vth,polarity,hits,errors
0,0,0,16540,51
0,0,1,16192,79
0,2,0,16417,258
0,2,1,16200,369
0,4,0,16593,698
0,4,1,16109,953
0,6,0,16606,1474
0,6,1,16226,1854
0,8,0,16585,2697
0,8,1,16331,2847
0,10,0,16539,3983
0,10,1,16249,4050
0,12,0,16710,5304
0,12,1,16203,5041
0,14,0,16692,6630
0,14,1,16198,6227
0,16,0,16501,7694
0,16,1,16272,7335
0,18,0,16487,8814
0,18,1,16170,8309
0,20,0,16312,10073
0,20,1,16295,9514
0,22,0,16330,11489
0,22,1,16265,10960
0,24,0,16341,12831
0,24,1,16191,12403
0,26,0,16365,14199
0,26,1,16224,13821
0,28,0,16412,15471
0,28,1,16139,15020
0,30,0,16472,16297
0,30,1,16196,15879
0,32,0,16347,16346
0,32,1,16170,16149
0,34,0,16350,16350
0,34,1,16215,16215
0,36,0,16329,16329
0,36,1,16324,16324
0,38,0,16261,16261
0,38,1,16246,16246
0,40,0,16411,16411
0,40,1,16127,16127
0,42,0,16404,16404
0,42,1,16301,16301
0,44,0,16378,16378
0,44,1,16154,16154
0,46,0,16344,16344
0,46,1,16141,16141
0,48,0,16394,16394
0,48,1,16227,16227
0,50,0,16414,16414
0,50,1,16231,16231
0,52,0,16387,16387
0,52,1,16231,16231
0,54,0,16331,16331
0,54,1,16269,16269
0,56,0,16526,16526
0,56,1,16215,16215
0,58,0,16327,16327
0,58,1,16080,16080
0,60,0,16380,16380
0,60,1,16157,16157
0,62,0,16240,16240
0,62,1,16254,16254
2,0,0,16577,798
2,0,1,16165,1006
2,2,0,16547,1563
2,2,1,16224,1789
2,4,0,16518,2676
2,4,1,16340,2813
2,6,0,16629,3833
2,6,1,16200,3851
2,8,0,16583,5016
2,8,1,16118,4758
2,10,0,16600,6266
2,10,1,16275,5881
2,12,0,16633,7389
2,12,1,16259,6884
2,14,0,16656,7952
2,14,1,16092,7571
2,16,0,16462,8279
2,16,1,16301,8104
2,18,0,16512,9094
2,18,1,16131,8668
2,20,0,16418,10397
2,20,1,16166,9746
2,22,0,16316,11786
2,22,1,16110,11075
2,24,0,16329,12915
2,24,1,16258,12555
2,26,0,16386,14182
2,26,1,16159,13666
2,28,0,16368,15358
2,28,1,16460,15153
2,30,0,16398,16206
2,30,1,16246,15916
2,32,0,16288,16286
2,32,1,16149,16116
2,34,0,16360,16360
2,34,1,16214,16214
2,36,0,16233,16233
2,36,1,16187,16187
2,38,0,16335,16335
2,38,1,16211,16211
2,40,0,16368,16368
2,40,1,16212,16212
2,42,0,16319,16319
2,42,1,16166,16166
2,44,0,16373,16373
2,44,1,16294,16294
2,46,0,16292,16292
2,46,1,16190,16190
2,48,0,16311,16311
2,48,1,16329,16329
2,50,0,16320,16320
2,50,1,16273,16273
2,52,0,16227,16227
2,52,1,16351,16351
2,54,0,16464,16464
2,54,1,16188,16188
2,56,0,16418,16418
2,56,1,16193,16193
2,58,0,16323,16323
2,58,1,16186,16186
2,60,0,16336,16336
2,60,1,16269,16269
2,62,0,16336,16336
2,62,1,16286,16286
4,0,0,16494,2922
4,0,1,16365,3011
4,2,0,16443,3940
4,2,1,16192,3857
4,4,0,16643,5310
4,4,1,16239,4824
4,6,0,16489,6333
4,6,1,16193,5832
4,8,0,16569,7268
4,8,1,16216,6846
4,10,0,16542,7832
4,10,1,16226,7540
4,12,0,16366,8008
4,12,1,16311,7952
4,14,0,16398,8054
4,14,1,16176,8046
4,16,0,16420,8345
4,16,1,16232,8209
4,18,0,16359,9305
4,18,1,16262,9018
4,20,0,16490,10813
4,20,1,16190,10147
4,22,0,16358,12103
4,22,1,16218,11452
4,24,0,16320,13010
4,24,1,16194,12624
4,26,0,16296,13899
4,26,1,16313,13832
4,28,0,16234,15148
4,28,1,16128,14959
4,30,0,16267,16112
4,30,1,16236,15879
4,32,0,16234,16229
4,32,1,16174,16138
4,34,0,16397,16397
4,34,1,16207,16205
4,36,0,16374,16374
4,36,1,16244,16244
4,38,0,16323,16323
4,38,1,16123,16123
4,40,0,16424,16424
4,40,1,16084,16084
4,42,0,16333,16333
4,42,1,16281,16281
4,44,0,16435,16435
4,44,1,16357,16357
4,46,0,16277,16277
4,46,1,16204,16204
4,48,0,16357,16357
4,48,1,16164,16164
4,50,0,16377,16377
4,50,1,16274,16274
4,52,0,16353,16353
4,52,1,16138,16138
4,54,0,16379,16379
4,54,1,16262,16262
4,56,0,16345,16345
4,56,1,16323,16323
4,58,0,16415,16415
4,58,1,16340,16340
4,60,0,16327,16327
4,60,1,16183,16183
4,62,0,16429,16429
4,62,1,16318,16318
6,0,0,16310,3366
6,0,1,16382,3167
6,2,0,16344,4086
6,2,1,16394,4156
6,4,0,16304,4969
6,4,1,16449,5149
6,6,0,16397,5839
6,6,1,16244,6013
6,8,0,16420,6728
6,8,1,16364,6874
6,10,0,16392,7380
6,10,1,16457,7635
6,12,0,16370,7838
6,12,1,16355,7954
6,14,0,16370,7999
6,14,1,16166,8001
6,16,0,16337,8382
6,16,1,16253,8329
6,18,0,16364,9542
6,18,1,16156,9042
6,20,0,16368,10963
6,20,1,16291,10344
6,22,0,16327,12196
6,22,1,16199,11632
6,24,0,16294,13014
6,24,1,16189,12622
6,26,0,16321,13994
6,26,1,16085,13478
6,28,0,16287,15138
6,28,1,16231,14858
6,30,0,16371,16158
6,30,1,16255,15836
6,32,0,16367,16361
6,32,1,16186,16144
6,34,0,16272,16272
6,34,1,16132,16129
6,36,0,16268,16268
6,36,1,16152,16152
6,38,0,16389,16389
6,38,1,16161,16161
6,40,0,16286,16286
6,40,1,16183,16183
6,42,0,16271,16271
6,42,1,16232,16232
6,44,0,16465,16465
6,44,1,16282,16282
6,46,0,16359,16359
6,46,1,16310,16310
6,48,0,16347,16347
6,48,1,16209,16209
6,50,0,16390,16390
6,50,1,16346,16346
6,52,0,16492,16492
6,52,1,16354,16354
6,54,0,16386,16386
6,54,1,16173,16173
6,56,0,16443,16443
6,56,1,16314,16314
6,58,0,16362,16362
6,58,1,16181,16181
6,60,0,16328,16328
6,60,1,16262,16262
6,62,0,16361,16361
6,62,1,16217,16217
8,0,0,16422,835
8,0,1,16436,507
8,2,0,16320,1671
8,2,1,16521,1297
8,4,0,16318,2583
8,4,1,16415,2255
8,6,0,16303,3461
8,6,1,16436,3170
8,8,0,16372,4114
8,8,1,16306,4014
8,10,0,16327,4788
8,10,1,16385,4875
8,12,0,16228,5736
8,12,1,16374,5822
8,14,0,16335,6687
8,14,1,16396,6777
8,16,0,16327,7851
8,16,1,16415,7937
8,18,0,16335,9498
8,18,1,16172,9186
8,20,0,16350,11316
8,20,1,16211,10607
8,22,0,16379,12358
8,22,1,16189,11903
8,24,0,16373,12988
8,24,1,16283,12630
8,26,0,16458,14048
8,26,1,16126,13467
8,28,0,16274,15139
8,28,1,16069,14669
8,30,0,16295,16077
8,30,1,16257,15826
8,32,0,16435,16425
8,32,1,16304,16241
8,34,0,16411,16411
8,34,1,16188,16185
8,36,0,16405,16405
8,36,1,16194,16194
8,38,0,16361,16361
8,38,1,16239,16239
8,40,0,16319,16319
8,40,1,16215,16215
8,42,0,16336,16336
8,42,1,16142,16142
8,44,0,16271,16271
8,44,1,16206,16206
8,46,0,16321,16321
8,46,1,16337,16337
8,48,0,16319,16319
8,48,1,16249,16249
8,50,0,16279,16279
8,50,1,16161,16161
8,52,0,16481,16481
8,52,1,16161,16161
8,54,0,16297,16297
8,54,1,16276,16276
8,56,0,16203,16203
8,56,1,16228,16228
8,58,0,16292,16292
8,58,1,16189,16189
8,60,0,16490,16490
8,60,1,16210,16210
8,62,0,16459,16459
8,62,1,16060,16060
10,0,0,16391,27
10,0,1,16410,14
10,2,0,16287,162
10,2,1,16511,73
10,4,0,16286,537
10,4,1,16373,303
10,6,0,16278,1242
10,6,1,16366,785
10,8,0,16360,2143
10,8,1,16340,1679
10,10,0,16360,3010
10,10,1,16472,2704
10,12,0,16351,3693
10,12,1,16476,3571
10,14,0,16275,4387
10,14,1,16436,4424
10,16,0,16350,5960
10,16,1,16421,5654
10,18,0,16334,8293
10,18,1,16399,7566
10,20,0,16414,10519
10,20,1,16435,9940
10,22,0,16306,11972
10,22,1,16385,11642
10,24,0,16307,12878
10,24,1,16383,12710
10,26,0,16426,13921
10,26,1,16318,13552
10,28,0,16320,15100
10,28,1,16421,14872
10,30,0,16395,16046
10,30,1,16215,15695
10,32,0,16309,16292
10,32,1,16147,16082
10,34,0,16299,16299
10,34,1,16219,16217
10,36,0,16302,16302
10,36,1,16222,16222
10,38,0,16407,16407
10,38,1,16244,16244
10,40,0,16390,16390
10,40,1,16162,16162
10,42,0,16303,16303
10,42,1,16295,16295
10,44,0,16222,16222
10,44,1,16296,16296
10,46,0,16298,16298
10,46,1,16199,16199
10,48,0,16499,16499
10,48,1,16325,16325
10,50,0,16448,16448
10,50,1,16091,16091
10,52,0,16431,16431
10,52,1,16193,16193
10,54,0,16464,16464
10,54,1,16304,16304
10,56,0,16421,16421
10,56,1,16230,16230
10,58,0,16390,16390
10,58,1,16148,16148
10,60,0,16351,16351
10,60,1,16179,16179
10,62,0,16332,16332
10,62,1,16192,16192
12,0,0,16428,1
12,0,1,16409,0
12,2,0,16366,0
12,2,1,16342,0
12,4,0,16322,6
12,4,1,16380,1
12,6,0,16372,31
12,6,1,16489,12
12,8,0,16420,211
12,8,1,16405,65
12,10,0,16452,681
12,10,1,16325,331
12,12,0,16345,1515
12,12,1,16332,946
12,14,0,16378,2640
12,14,1,16393,1970
12,16,0,16436,4150
12,16,1,16419,3603
12,18,0,16430,6227
12,18,1,16300,5348
12,20,0,16284,8093
12,20,1,16468,7452
12,22,0,16382,9912
12,22,1,16457,9399
12,24,0,16304,11441
12,24,1,16335,11067
12,26,0,16367,13194
12,26,1,16417,12761
12,28,0,16311,14720
12,28,1,16383,14449
12,30,0,16452,15998
12,30,1,16165,15626
12,32,0,16283,16244
12,32,1,16154,16080
12,34,0,16443,16443
12,34,1,16163,16162
12,36,0,16419,16419
12,36,1,16161,16161
12,38,0,16449,16449
12,38,1,16169,16169
12,40,0,16309,16309
12,40,1,16319,16319
12,42,0,16407,16407
12,42,1,16297,16297
12,44,0,16391,16391
12,44,1,16220,16220
12,46,0,16473,16473
12,46,1,16178,16178
12,48,0,16311,16311
12,48,1,16131,16131
12,50,0,16429,16429
12,50,1,16178,16178
12,52,0,16446,16446
12,52,1,16313,16313
12,54,0,16356,16356
12,54,1,16277,16277
12,56,0,16429,16429
12,56,1,16235,16235
12,58,0,16383,16383
12,58,1,16229,16229
12,60,0,16359,16359
12,60,1,16081,16081
12,62,0,16286,16286
12,62,1,16261,16261
14,0,0,16484,0
14,0,1,16446,0
14,2,0,16292,0
14,2,1,16357,0
14,4,0,16269,0
14,4,1,16409,0
14,6,0,16267,0
14,6,1,16328,0
14,8,0,16376,1
14,8,1,16427,0
14,10,0,16408,12
14,10,1,16401,4
14,12,0,16378,134
14,12,1,16343,49
14,14,0,16293,764
14,14,1,16500,330
14,16,0,16362,2190
14,16,1,16360,1398
14,18,0,16428,4441
14,18,1,16496,3421
14,20,0,16381,6806
14,20,1,16435,5671
14,22,0,16341,8244
14,22,1,16338,7611
14,24,0,16416,9391
14,24,1,16358,8931
14,26,0,16399,10914
14,26,1,16523,10590
14,28,0,16301,12949
14,28,1,16289,12548
14,30,0,16252,14846
14,30,1,16324,14490
14,32,0,16410,16010
14,32,1,16389,15799
14,34,0,16354,16249
14,34,1,16246,16242
14,36,0,16344,16327
14,36,1,16269,16269
14,38,0,16318,16318
14,38,1,16311,16311
14,40,0,16358,16358
14,40,1,16302,16301
14,42,0,16331,16331
14,42,1,16247,16247
14,44,0,16456,16456
14,44,1,16130,16130
14,46,0,16373,16373
14,46,1,16271,16271
14,48,0,16286,16286
14,48,1,16287,16287
14,50,0,16359,16359
14,50,1,16238,16238
14,52,0,16331,16331
14,52,1,16162,16162
14,54,0,16350,16350
14,54,1,16123,16123
14,56,0,16399,16399
14,56,1,16145,16145
14,58,0,16325,16325
14,58,1,16217,16217
14,60,0,16293,16293
14,60,1,16187,16187
14,62,0,16404,16404
14,62,1,16272,16272
16,0,0,16483,0
16,0,1,16314,0
16,2,0,16395,0
16,2,1,16453,0
16,4,0,16317,0
16,4,1,16425,0
16,6,0,16370,0
16,6,1,16362,0
16,8,0,16382,0
16,8,1,16393,0
16,10,0,16319,0
16,10,1,16424,0
16,12,0,16422,12
16,12,1,16375,9
16,14,0,16396,328
16,14,1,16284,256
16,16,0,16326,1205
16,16,1,16261,821
16,18,0,16355,2722
16,18,1,16422,2099
16,20,0,16353,4422
16,20,1,16346,3551
16,22,0,16384,6146
16,22,1,16470,5308
16,24,0,16425,7918
16,24,1,16431,6856
16,26,0,16287,9339
16,26,1,16383,8599
16,28,0,16441,11004
16,28,1,16358,10435
16,30,0,16543,12758
16,30,1,16330,12068
16,32,0,16336,13862
16,32,1,16424,13647
16,34,0,16438,15002
16,34,1,16426,14735
16,36,0,16315,15710
16,36,1,16447,15693
16,38,0,16282,16132
16,38,1,16123,16123
16,40,0,16378,16349
16,40,1,16058,16058
16,42,0,16352,16348
16,42,1,16289,16289
16,44,0,16399,16399
16,44,1,16313,16313
16,46,0,16393,16393
16,46,1,16089,16089
16,48,0,16369,16369
16,48,1,16215,16215
16,50,0,16319,16319
16,50,1,16192,16192
16,52,0,16258,16258
16,52,1,16126,16126
16,54,0,16418,16418
16,54,1,16193,16193
16,56,0,16360,16360
16,56,1,16193,16193
16,58,0,16384,16384
16,58,1,16228,16228
16,60,0,16209,16209
16,60,1,16098,16098
16,62,0,16424,16424
16,62,1,16294,16294
18,0,0,16309,0
18,0,1,16360,0
18,2,0,16358,0
18,2,1,16433,0
18,4,0,16276,0
18,4,1,16442,0
18,6,0,16345,0
18,6,1,16476,0
18,8,0,16238,0
18,8,1,16359,0
18,10,0,16238,0
18,10,1,16384,0
18,12,0,16299,27
18,12,1,16364,18
18,14,0,16391,397
18,14,1,16484,303
18,16,0,16352,1288
18,16,1,16472,998
18,18,0,16363,2522
18,18,1,16413,2051
18,20,0,16308,3802
18,20,1,16375,3232
18,22,0,16386,4857
18,22,1,16377,4262
18,24,0,16360,6024
18,24,1,16527,5362
18,26,0,16432,7979
18,26,1,16324,6696
18,28,0,16391,9939
18,28,1,16458,9009
18,30,0,16359,11598
18,30,1,16424,10998
18,32,0,16376,12593
18,32,1,16417,12395
18,34,0,16469,13393
18,34,1,16416,13177
18,36,0,16411,14307
18,36,1,16412,14025
18,38,0,16337,15309
18,38,1,16246,14931
18,40,0,16351,15997
18,40,1,16459,15944
18,42,0,16423,16374
18,42,1,16128,16128
18,44,0,16428,16427
18,44,1,16258,16258
18,46,0,16431,16431
18,46,1,16205,16205
18,48,0,16313,16313
18,48,1,16266,16266
18,50,0,16383,16383
18,50,1,16185,16185
18,52,0,16390,16390
18,52,1,16245,16245
18,54,0,16388,16388
18,54,1,16207,16207
18,56,0,16442,16442
18,56,1,16231,16231
18,58,0,16324,16324
18,58,1,16211,16211
18,60,0,16320,16320
18,60,1,16226,16226
18,62,0,16403,16403
18,62,1,16182,16182
20,0,0,16335,0
20,0,1,16380,0
20,2,0,16512,0
20,2,1,16318,0
20,4,0,16299,0
20,4,1,16411,0
20,6,0,16294,0
20,6,1,16485,0
20,8,0,16403,0
20,8,1,16431,0
20,10,0,16413,1
20,10,1,16353,0
20,12,0,16322,70
20,12,1,16373,35
20,14,0,16421,507
20,14,1,16396,396
20,16,0,16339,1354
20,16,1,16406,1065
20,18,0,16353,2597
20,18,1,16450,2209
20,20,0,16397,3902
20,20,1,16314,3343
20,22,0,16289,4633
20,22,1,16433,4288
20,24,0,16397,5191
20,24,1,16470,4833
20,26,0,16345,6261
20,26,1,16403,5622
20,28,0,16445,8465
20,28,1,16398,7487
20,30,0,16296,10390
20,30,1,16316,9516
20,32,0,16253,11890
20,32,1,16218,11214
20,34,0,16298,12385
20,34,1,16301,12226
20,36,0,16347,13002
20,36,1,16392,12887
20,38,0,16370,13868
20,38,1,16431,13615
20,40,0,16418,15127
20,40,1,16354,14646
20,42,0,16428,15981
20,42,1,16413,15786
20,44,0,16306,16223
20,44,1,16144,16144
20,46,0,16380,16376
20,46,1,16181,16181
20,48,0,16351,16351
20,48,1,16323,16323
20,50,0,16323,16323
20,50,1,16185,16185
20,52,0,16323,16323
20,52,1,16200,16200
20,54,0,16361,16361
20,54,1,16292,16292
20,56,0,16340,16340
20,56,1,16225,16225
20,58,0,16405,16405
20,58,1,16393,16393
20,60,0,16365,16365
20,60,1,16113,16113
20,62,0,16464,16464
20,62,1,16154,16154
22,0,0,16344,0
22,0,1,16400,0
22,2,0,16387,0
22,2,1,16300,0
22,4,0,16333,0
22,4,1,16347,0
22,6,0,16276,0
22,6,1,16365,0
22,8,0,16530,0
22,8,1,16451,0
22,10,0,16379,3
22,10,1,16370,0
22,12,0,16312,112
22,12,1,16395,74
22,14,0,16361,561
22,14,1,16509,457
22,16,0,16294,1356
22,16,1,16337,1163
22,18,0,16384,2788
22,18,1,16429,2284
22,20,0,16274,3935
22,20,1,16344,3482
22,22,0,16269,4632
22,22,1,16338,4264
22,24,0,16370,5061
22,24,1,16475,4791
22,26,0,16436,5683
22,26,1,16309,5277
22,28,0,16300,7294
22,28,1,16425,6596
22,30,0,16430,9313
22,30,1,16324,8175
22,32,0,16349,11093
