phase,vth,polarity,hits,errors
0,0,0,16397,0
0,0,1,16398,0
0,4,0,16411,0
0,4,1,16319,0
0,8,0,16325,62
0,8,1,16362,0
0,12,0,16368,7697
0,12,1,16298,0
0,16,0,15993,15965
0,16,1,16409,4
0,20,0,15984,15984
0,20,1,16334,4329
0,24,0,16019,16019
0,24,1,16230,16065
0,28,0,15851,15851
0,28,1,16343,16343
0,32,0,15941,15941
0,32,1,16299,16299
0,36,0,15988,15988
0,36,1,16476,16476
0,40,0,15925,15925
0,40,1,16382,16382
0,44,0,15957,15957
0,44,1,16341,16341
0,48,0,16031,16031
0,48,1,16341,16341
0,52,0,15877,15877
0,52,1,16326,16326
0,56,0,16045,16045
0,56,1,16314,16314
0,60,0,15980,15980
0,60,1,16344,16344
4,0,0,16397,0
4,0,1,16398,0
4,4,0,16411,0
4,4,1,16319,0
4,8,0,16325,62
4,8,1,16362,0
4,12,0,16368,7697
4,12,1,16298,0
4,16,0,15993,15965
4,16,1,16409,4
4,20,0,15984,15984
4,20,1,16334,4329
4,24,0,16019,16019
4,24,1,16230,16065
4,28,0,15851,15851
4,28,1,16343,16343
4,32,0,15941,15941
4,32,1,16299,16299
4,36,0,15988,15988
4,36,1,16476,16476
4,40,0,15925,15925
4,40,1,16382,16382
4,44,0,15957,15957
4,44,1,16341,16341
4,48,0,16031,16031
4,48,1,16341,16341
4,52,0,15877,15877
4,52,1,16326,16326
4,56,0,16045,16045
4,56,1,16314,16314
4,60,0,15980,15980
4,60,1,16344,16344
8,0,0,16397,0
8,0,1,16398,0
8,4,0,16411,0
8,4,1,16319,0
8,8,0,16325,62
8,8,1,16362,0
8,12,0,16368,7697
8,12,1,16298,0
8,16,0,15993,15965
8,16,1,16409,4
8,20,0,15984,15984
8,20,1,16334,4329
8,24,0,16019,16019
8,24,1,16230,16065
8,28,0,15851,15851
8,28,1,16343,16343
8,32,0,15941,15941
8,32,1,16299,16299
8,36,0,15988,15988
8,36,1,16476,16476
8,40,0,15925,15925
8,40,1,16382,16382
8,44,0,15957,15957
8,44,1,16341,16341
8,48,0,16031,16031
8,48,1,16341,16341
8,52,0,15877,15877
8,52,1,16326,16326
8,56,0,16045,16045
8,56,1,16314,16314
8,60,0,15980,15980
8,60,1,16344,16344
12,0,0,16397,0
12,0,1,16398,0
12,4,0,16411,0
12,4,1,16319,0
12,8,0,16325,62
12,8,1,16362,0
12,12,0,16368,7697
12,12,1,16298,0
12,16,0,15993,15965
12,16,1,16409,4
12,20,0,15984,15984
12,20,1,16334,4329
12,24,0,16019,16019
12,24,1,16230,16065
12,28,0,15851,15851
12,28,1,16343,16343
12,32,0,15941,15941
12,32,1,16299,16299
12,36,0,15988,15988
12,36,1,16476,16476
12,40,0,15925,15925
12,40,1,16382,16382
12,44,0,15957,15957
12,44,1,16341,16341
12,48,0,16031,16031
12,48,1,16341,16341
12,52,0,15877,15877
12,52,1,16326,16326
12,56,0,16045,16045
12,56,1,16314,16314
12,60,0,15980,15980
12,60,1,16344,16344
16,0,0,16397,0
16,0,1,16398,0
16,4,0,16411,0
16,4,1,16319,0
16,8,0,16325,62
16,8,1,16362,0
16,12,0,16368,7697
16,12,1,16298,0
16,16,0,15993,15965
16,16,1,16409,4
16,20,0,15984,15984
16,20,1,16334,4329
16,24,0,16019,16019
16,24,1,16230,16065
16,28,0,15851,15851
16,28,1,16343,16343
16,32,0,15941,15941
16,32,1,16299,16299
16,36,0,15988,15988
16,36,1,16476,16476
16,40,0,15925,15925
16,40,1,16382,16382
16,44,0,15957,15957
16,44,1,16341,16341
16,48,0,16031,16031
16,48,1,16341,16341
16,52,0,15877,15877
16,52,1,16326,16326
16,56,0,16045,16045
16,56,1,16314,16314
16,60,0,15980,15980
16,60,1,16344,16344
20,0,0,16397,0
20,0,1,16398,0
20,4,0,16411,0
20,4,1,16319,0
20,8,0,16325,62
20,8,1,16362,0
20,12,0,16368,7697
20,12,1,16298,0
20,16,0,15993,15965
20,16,1,16409,4
20,20,0,15984,15984
20,20,1,16334,4329
20,24,0,16019,16019
20,24,1,16230,16065
20,28,0,15851,15851
20,28,1,16343,16343
20,32,0,15941,15941
20,32,1,16299,16299
20,36,0,15988,15988
20,36,1,16476,16476
20,40,0,15925,15925
20,40,1,16382,16382
20,44,0,15957,15957
20,44,1,16341,16341
20,48,0,16031,16031
20,48,1,16341,16341
20,52,0,15877,15877
20,52,1,16326,16326
20,56,0,16045,16045
20,56,1,16314,16314
20,60,0,15980,15980
20,60,1,16344,16344
24,0,0,16397,0
24,0,1,16398,0
24,4,0,16411,0
24,4,1,16319,0
24,8,0,16325,62
24,8,1,16362,0
24,12,0,16368,7697
24,12,1,16298,0
24,16,0,15993,15965
24,16,1,16409,4
24,20,0,15984,15984
24,20,1,16334,4329
24,24,0,16019,16019
24,24,1,16230,16065
24,28,0,15851,15851
24,28,1,16343,16343
24,32,0,15941,15941
24,32,1,16299,16299
24,36,0,15988,15988
24,36,1,16476,16476
24,40,0,15925,15925
24,40,1,16382,16382
24,44,0,15957,15957
24,44,1,16341,16341
24,48,0,16031,16031
24,48,1,16341,16341
24,52,0,15877,15877
24,52,1,16326,16326
24,56,0,16045,16045
24,56,1,16314,16314
24,60,0,15980,15980
24,60,1,16344,16344
28,0,0,16397,0
28,0,1,16398,0
28,4,0,16411,0
28,4,1,16319,0
28,8,0,16325,62
28,8,1,16362,0
28,12,0,16368,7697
28,12,1,16298,0
28,16,0,15993,15965
28,16,1,16409,4
28,20,0,15984,15984
28,20,1,16334,4329
28,24,0,16019,16019
28,24,1,16230,16065
28,28,0,15851,15851
28,28,1,16343,16343
28,32,0,15941,15941
28,32,1,16299,16299
28,36,0,15988,15988
28,36,1,16476,16476
28,40,0,15925,15925
28,40,1,16382,16382
28,44,0,15957,15957
28,44,1,16341,16341
28,48,0,16031,16031
28,48,1,16341,16341
28,52,0,15877,15877
28,52,1,16326,16326
28,56,0,16045,16045
28,56,1,16314,16314
28,60,0,15980,15980
28,60,1,16344,16344
32,0,0,16377,0
32,0,1,16360,0
32,4,0,16471,0
32,4,1,16413,0
32,8,0,16543,45
