phase,vth,polarity,hits,errors
0,0,0,16075,1
0,0,1,16712,7
0,4,0,16032,110
0,4,1,16712,229
0,8,0,16056,1430
0,8,1,16742,1906
0,12,0,16190,4460
0,12,1,16751,4864
0,16,0,16164,7299
0,16,1,16661,7332
0,20,0,16041,8889
0,20,1,16365,8613
0,24,0,16115,12231
0,24,1,16357,12089
0,28,0,16071,15507
0,28,1,16546,15780
0,32,0,16151,16151
0,32,1,16492,16492
0,36,0,16132,16132
0,36,1,16547,16547
0,40,0,16097,16097
0,40,1,16460,16460
0,44,0,16101,16101
0,44,1,16413,16413
0,48,0,16080,16080
0,48,1,16503,16503
0,52,0,16071,16071
0,52,1,16425,16425
0,56,0,16174,16174
0,56,1,16573,16573
0,60,0,16064,16064
0,60,1,16527,16527
4,0,0,16135,2621
4,0,1,16730,3091
4,4,0,16075,5172
4,4,1,16733,5199
4,8,0,16023,7183
4,8,1,16706,7166
4,12,0,16149,8092
4,12,1,16465,8078
4,16,0,16092,7988
4,16,1,16467,8096
4,20,0,16129,9676
4,20,1,16429,9581
4,24,0,16017,12686
4,24,1,16371,12718
4,28,0,16158,15346
4,28,1,16427,15437
4,32,0,16145,16144
4,32,1,16452,16447
4,36,0,16140,16140
4,36,1,16433,16433
4,40,0,16048,16048
4,40,1,16424,16424
4,44,0,16091,16091
4,44,1,16499,16499
4,48,0,16145,16145
4,48,1,16403,16403
4,52,0,15983,15983
4,52,1,16399,16399
4,56,0,15964,15964
4,56,1,16413,16413
4,60,0,16093,16093
4,60,1,16454,16454
8,0,0,16299,442
8,0,1,16482,303
8,4,0,16429,1985
8,4,1,16392,1549
8,8,0,16305,3436
8,8,1,16447,3107
8,12,0,16293,5131
8,12,1,16373,5124
8,16,0,16283,7471
8,16,1,16425,7310
8,20,0,16114,10700
8,20,1,16560,10406
8,24,0,16116,12885
8,24,1,16514,13148
8,28,0,16064,14859
8,28,1,16422,15011
8,32,0,16196,16192
8,32,1,16493,16465
8,36,0,16038,16038
8,36,1,16424,16424
8,40,0,16146,16146
8,40,1,16446,16446
8,44,0,16093,16093
8,44,1,16382,16382
8,48,0,16088,16088
8,48,1,16453,16453
8,52,0,16077,16077
8,52,1,16446,16446
8,56,0,16166,16166
8,56,1,16440,16440
8,60,0,16068,16068
8,60,1,16408,16408
