phase,vth,polarity,hits,errors
0,0,0,16435,0
0,0,1,16251,0
0,4,0,16381,0
0,4,1,16354,0
0,8,0,16486,0
0,8,1,16384,0
0,12,0,16542,0
0,12,1,16335,0
0,16,0,16497,134
0,16,1,16481,86
0,20,0,16468,1506
0,20,1,16270,1231
0,24,0,16406,5364
0,24,1,16267,5155
0,28,0,16422,10767
0,28,1,16428,10805
0,32,0,16390,15104
0,32,1,16373,15185
0,36,0,16458,16335
0,36,1,16318,16299
0,40,0,16342,16342
0,40,1,16321,16321
0,44,0,16405,16405
0,44,1,16315,16315
0,48,0,16389,16389
0,48,1,16299,16299
0,52,0,16347,16347
0,52,1,16309,16309
0,56,0,16449,16449
0,56,1,16269,16269
0,60,0,16413,16413
0,60,1,16321,16321
4,0,0,16521,0
4,0,1,16389,0
4,4,0,16421,0
4,4,1,16313,0
4,8,0,16490,0
4,8,1,16473,0
4,12,0,16412,0
4,12,1,16403,0
4,16,0,16451,118
4,16,1,16232,109
4,20,0,16433,1503
4,20,1,16370,1301
4,24,0,16385,5453
4,24,1,16335,4874
4,28,0,16638,11210
4,28,1,16365,10799
4,32,0,16350,15107
4,32,1,16271,14960
4,36,0,16347,16228
4,36,1,16355,16337
4,40,0,16430,16430
4,40,1,16278,16278
4,44,0,16356,16356
4,44,1,16337,16337
4,48,0,16392,16392
4,48,1,16270,16270
4,52,0,16372,16372
4,52,1,16288,16288
4,56,0,16384,16384
4,56,1,16460,16460
4,60,0,16348,16348
4,60,1,16285,16285
8,0,0,16319,0
8,0,1,16255,0
8,4,0,16319,0
8,4,1,16341,0
8,8,0,16469,0
8,8,1,16381,0
8,12,0,16368,0
8,12,1,16402,0
8,16,0,16249,166
8,16,1,16357,135
8,20,0,16336,1883
8,20,1,16451,1642
8,24,0,16392,5838
8,24,1,16398,5582
8,28,0,16416,11058
8,28,1,16447,10702
8,32,0,16479,15195
8,32,1,16376,15095
8,36,0,16485,16410
8,36,1,16334,16278
8,40,0,16418,16418
8,40,1,16318,16318
8,44,0,16392,16392
8,44,1,16208,16208
8,48,0,16499,16499
8,48,1,16297,16297
8,52,0,16361,16361
8,52,1,16402,16402
8,56,0,16380,16380
8,56,1,16331,16331
8,60,0,16355,16355
8,60,1,16347,16347
12,0,0,16497,0
12,0,1,16465,0
12,4,0,16463,0
12,4,1,16501,0
12,8,0,16336,0
12,8,1,16411,0
12,12,0,16491,0
12,12,1,16370,1
12,16,0,16426,295
12,16,1,16263,236
12,20,0,16385,2548
12,20,1,16244,2245
12,24,0,16443,6532
12,24,1,16267,6219
12,28,0,16442,10757
12,28,1,16265,10064
12,32,0,16533,15026
12,32,1,16306,14671
12,36,0,16394,16300
12,36,1,16233,16132
12,40,0,16313,16313
12,40,1,16334,16334
12,44,0,16387,16387
12,44,1,16376,16376
12,48,0,16346,16346
12,48,1,16273,16273
12,52,0,16386,16386
12,52,1,16261,16261
12,56,0,16342,16342
12,56,1,16362,16362
12,60,0,16293,16293
12,60,1,16326,16326
16,0,0,16322,0
16,0,1,16339,0
16,4,0,16476,0
16,4,1,16353,0
16,8,0,16360,0
16,8,1,16360,0
16,12,0,16466,21
16,12,1,16460,17
16,16,0,16449,606
16,16,1,16348,657
16,20,0,16363,3848
16,20,1,16326,3851
16,24,0,16444,7610
16,24,1,16312,7276
16,28,0,16353,10440
16,28,1,16452,9813
16,32,0,16292,14641
16,32,1,16303,14334
16,36,0,16331,16303
16,36,1,16281,16164
16,40,0,16424,16424
16,40,1,16250,16250
16,44,0,16383,16383
16,44,1,16343,16343
16,48,0,16371,16371
16,48,1,16213,16213
16,52,0,16381,16381
16,52,1,16312,16312
16,56,0,16314,16314
16,56,1,16365,16365
16,60,0,16375,16375
16,60,1,16340,16340
20,0,0,16341,0
20,0,1,16388,0
20,4,0,16495,0
20,4,1,16442,0
20,8,0,16462,3
20,8,1,16404,1
