max_insertion_loss_db,min_return_loss_db,characteristic_impedance_ohm,insertion_loss_1MHz_db,insertion_loss_1MHz_db_per_m,insertion_loss_10MHz_db,insertion_loss_10MHz_db_per_m,insertion_loss_100MHz_db,insertion_loss_100MHz_db_per_m,insertion_loss_500MHz_db,insertion_loss_500MHz_db_per_m,insertion_loss_750MHz_db,insertion_loss_750MHz_db_per_m,insertion_loss_1GHz_db,insertion_loss_1GHz_db_per_m,insertion_loss_1500MHz_db,insertion_loss_1500MHz_db_per_m,insertion_loss_3GHz_db,insertion_loss_3GHz_db_per_m,filename,description,num_points,frequency_start_hz,frequency_stop_hz
-32.8532,-1.7764,53.0,-0.4604,-0.1535,-0.7404,-0.2468,-2.6222,-0.8741,-6.2721,-2.0907,-7.7057,-2.5686,-9.2106,-3.0702,-11.7359,-3.912,-19.3019,-6.434,sweep_01.s2p,nan,201,300000.0,6000000000.0
