filename,frequency_hz,s21_db,s11_db,attenuation_db,impedance_ohm
sweep_01.s2p,300000.0,-0.4386,-26.8952,0.4386,40.7144
sweep_01.s2p,30298500.0,-1.372,-28.8692,1.372,46.5559
sweep_01.s2p,60297000.0,-2.0148,-25.6291,2.0148,46.9111
sweep_01.s2p,90295500.0,-2.4849,-29.8632,2.4849,48.0387
sweep_01.s2p,120294000.0,-2.9093,-35.6491,2.9093,51.2064
sweep_01.s2p,150292500.0,-3.3208,-26.2093,3.3208,44.2909
sweep_01.s2p,180291000.0,-3.6611,-23.5403,3.6611,43.9922
sweep_01.s2p,210289500.0,-3.9792,-23.8141,3.9792,44.8387
sweep_01.s2p,240288000.0,-4.2642,-25.9992,4.2642,44.7977
sweep_01.s2p,270286500.0,-4.4963,-32.2459,4.4963,44.4842
sweep_01.s2p,300285000.0,-4.8044,-40.4801,4.8044,45.6499
sweep_01.s2p,330283500.0,-5.0095,-26.3428,5.0095,46.3563
sweep_01.s2p,360282000.0,-5.2749,-20.9176,5.2749,43.7343
sweep_01.s2p,390280500.0,-5.5243,-19.7235,5.5243,42.7429
sweep_01.s2p,420279000.0,-5.7278,-19.0773,5.7278,50.6906
sweep_01.s2p,450277500.0,-5.8744,-19.2542,5.8744,53.5993
sweep_01.s2p,480276000.0,-6.1249,-19.2393,6.1249,51.5381
sweep_01.s2p,510274500.0,-6.3489,-18.5492,6.3489,50.0043
sweep_01.s2p,540273000.0,-6.4974,-17.2925,6.4974,55.3527
sweep_01.s2p,570271500.0,-6.7372,-16.8052,6.7372,60.2875
sweep_01.s2p,600270000.0,-6.9457,-16.463,6.9457,59.7511
sweep_01.s2p,630268500.0,-7.1129,-16.5684,7.1129,60.5907
sweep_01.s2p,660267000.0,-7.2514,-18.4468,7.2514,59.8613
sweep_01.s2p,690265500.0,-7.3962,-19.5646,7.3962,56.5972
sweep_01.s2p,720264000.0,-7.5791,-19.642,7.5791,55.2902
sweep_01.s2p,750262500.0,-7.7069,-18.2793,7.7069,56.1134
sweep_01.s2p,780261000.0,-7.8764,-17.3783,7.8764,53.7637
sweep_01.s2p,810259500.0,-8.1222,-16.7493,8.1222,45.6328
sweep_01.s2p,840258000.0,-8.2702,-16.4739,8.2702,43.5182
sweep_01.s2p,870256500.0,-8.3945,-17.8805,8.3945,43.3507
sweep_01.s2p,900255000.0,-8.5873,-17.2554,8.5873,41.6642
sweep_01.s2p,930253500.0,-8.8106,-16.2841,8.8106,37.5543
sweep_01.s2p,960252000.0,-9.0,-14.7753,9.0,35.8669
sweep_01.s2p,990250500.0,-9.1669,-13.8672,9.1669,35.8581
sweep_01.s2p,1020249000.0,-9.3014,-13.9609,9.3014,34.8291
sweep_01.s2p,1050247500.0,-9.4898,-13.8352,9.4898,33.8331
sweep_01.s2p,1080246000.0,-9.6555,-13.4535,9.6555,37.1243
sweep_01.s2p,1110244500.0,-9.8774,-13.665,9.8774,38.3789
sweep_01.s2p,1140243000.0,-10.1182,-11.6237,10.1182,35.232
sweep_01.s2p,1170241500.0,-10.2427,-11.1401,10.2427,36.2376
sweep_01.s2p,1200240000.0,-10.3828,-10.9184,10.3828,43.485
sweep_01.s2p,1230238500.0,-10.448,-11.5691,10.448,50.9815
sweep_01.s2p,1260237000.0,-10.6047,-11.325,10.6047,52.2193
sweep_01.s2p,1290235500.0,-10.7703,-11.1201,10.7703,53.2835
sweep_01.s2p,1320234000.0,-10.991,-10.3433,10.991,61.4346
sweep_01.s2p,1350232500.0,-11.134,-9.8397,11.134,72.616
sweep_01.s2p,1380231000.0,-11.2856,-9.6687,11.2856,75.3704
sweep_01.s2p,1410229500.0,-11.389,-9.6845,11.389,76.8851
sweep_01.s2p,1440228000.0,-11.4572,-9.9011,11.4572,78.9704
sweep_01.s2p,1470226500.0,-11.6106,-9.8531,11.6106,77.1529
sweep_01.s2p,1500225000.0,-11.7368,-9.5401,11.7368,73.7827
sweep_01.s2p,1530223500.0,-11.8782,-9.4235,11.8782,69.7782
sweep_01.s2p,1560222000.0,-12.0558,-9.109,12.0558,61.9779
sweep_01.s2p,1590220500.0,-12.0951,-9.5079,12.0951,50.6982
sweep_01.s2p,1620219000.0,-12.2117,-9.9007,12.2117,46.3283
sweep_01.s2p,1650217500.0,-12.292,-10.2866,12.292,43.3281
sweep_01.s2p,1680216000.0,-12.4503,-9.8367,12.4503,39.6874
sweep_01.s2p,1710214500.0,-12.6518,-9.6119,12.6518,35.1935
sweep_01.s2p,1740213000.0,-12.8641,-9.261,12.8641,33.3885
sweep_01.s2p,1770211500.0,-13.0696,-9.1357,13.0696,32.8418
sweep_01.s2p,1800210000.0,-13.1384,-9.4488,13.1384,33.178
sweep_01.s2p,1830208500.0,-13.2875,-9.7648,13.2875,32.6365
sweep_01.s2p,1860207000.0,-13.4795,-9.4769,13.4795,33.102
sweep_01.s2p,1890205500.0,-13.7328,-9.1764,13.7328,33.5808
sweep_01.s2p,1920204000.0,-13.9996,-8.5546,13.9996,32.1854
sweep_01.s2p,1950202500.0,-14.1579,-8.1498,14.1579,31.8747
sweep_01.s2p,1980201000.0,-14.2089,-8.3298,14.2089,36.8365
sweep_01.s2p,2010199500.0,-14.306,-8.197,14.306,42.894
sweep_01.s2p,2040198000.0,-14.6065,-7.4911,14.6065,46.756
sweep_01.s2p,2070196500.0,-14.9164,-6.6309,14.9164,49.4637
sweep_01.s2p,2100195000.0,-14.9967,-6.4633,14.9967,62.08
sweep_01.s2p,2130193500.0,-15.1767,-6.3087,15.1767,74.0353
sweep_01.s2p,2160192000.0,-15.1737,-6.2265,15.1737,78.2286
sweep_01.s2p,2190190500.0,-15.2983,-6.1677,15.2983,81.2983
sweep_01.s2p,2220189000.0,-15.4576,-5.9293,15.4576,83.9503
sweep_01.s2p,2250187500.0,-15.5573,-5.8223,15.5573,84.7388
sweep_01.s2p,2280186000.0,-15.7643,-5.7285,15.7643,83.5456
sweep_01.s2p,2310184500.0,-15.8342,-5.6557,15.8342,81.5939
sweep_01.s2p,2340183000.0,-16.0101,-5.5577,16.0101,76.7589
sweep_01.s2p,2370181500.0,-16.1041,-5.6382,16.1041,66.7223
sweep_01.s2p,2400180000.0,-16.0558,-5.9002,16.0558,57.7029
sweep_01.s2p,2430178500.0,-16.2856,-5.7685,16.2856,52.5671
sweep_01.s2p,2460177000.0,-16.3409,-5.9366,16.3409,45.7734
sweep_01.s2p,2490175500.0,-16.3919,-5.9527,16.3919,41.7362
sweep_01.s2p,2520174000.0,-16.6054,-6.1383,16.6054,41.9455
sweep_01.s2p,2550172500.0,-16.7005,-6.4361,16.7005,40.5845
sweep_01.s2p,2580171000.0,-16.8707,-6.5582,16.8707,39.4747
sweep_01.s2p,2610169500.0,-16.9796,-6.5179,16.9796,38.6162
sweep_01.s2p,2640168000.0,-17.0921,-6.2852,17.0921,38.0781
sweep_01.s2p,2670166500.0,-17.3591,-6.0848,17.3591,37.4793
sweep_01.s2p,2700165000.0,-17.8656,-5.4936,17.8656,35.3434
sweep_01.s2p,2730163500.0,-17.8539,-5.6645,17.8539,35.0585
sweep_01.s2p,2760162000.0,-18.0141,-5.628,18.0141,35.9573
sweep_01.s2p,2790160500.0,-18.1519,-5.4965,18.1519,38.4829
sweep_01.s2p,2820159000.0,-18.2715,-5.5304,18.2715,45.3915
sweep_01.s2p,2850157500.0,-18.5871,-4.9436,18.5871,54.3629
sweep_01.s2p,2880156000.0,-18.969,-4.5307,18.969,66.4398
sweep_01.s2p,2910154500.0,-18.9504,-4.5266,18.9504,71.1805
sweep_01.s2p,2940153000.0,-18.8945,-4.6355,18.8945,71.4581
sweep_01.s2p,2970151500.0,-19.1392,-4.34,19.1392,70.7545
sweep_01.s2p,3000150000.0,-19.3027,-4.0197,19.3027,70.5541
sweep_01.s2p,3030148500.0,-19.5017,-3.789,19.5017,70.1875
sweep_01.s2p,3060147000.0,-19.766,-3.6339,19.766,70.6823
sweep_01.s2p,3090145500.0,-19.5491,-3.8701,19.5491,71.351
sweep_01.s2p,3120144000.0,-19.5501,-3.8531,19.5501,72.4275
sweep_01.s2p,3150142500.0,-19.7824,-3.777,19.7824,72.879
sweep_01.s2p,3180141000.0,-20.0155,-3.7405,20.0155,70.6859
sweep_01.s2p,3210139500.0,-20.216,-3.6353,20.216,65.0167
sweep_01.s2p,3240138000.0,-20.498,-3.4664,20.498,57.7754
sweep_01.s2p,3270136500.0,-20.5779,-3.3351,20.5779,55.1513
sweep_01.s2p,3300135000.0,-20.5106,-3.552,20.5106,54.5705
sweep_01.s2p,3330133500.0,-20.6944,-3.748,20.6944,53.6008
sweep_01.s2p,3360132000.0,-20.6034,-3.8738,20.6034,53.1002
sweep_01.s2p,3390130500.0,-20.8395,-3.9873,20.8395,52.8671
sweep_01.s2p,3420129000.0,-21.2371,-3.7363,21.2371,52.2403
sweep_01.s2p,3450127500.0,-21.1778,-3.7329,21.1778,52.7363
sweep_01.s2p,3480126000.0,-21.37,-3.8501,21.37,52.9027
sweep_01.s2p,3510124500.0,-21.3253,-4.0608,21.3253,51.8766
