phase,vth,polarity,hits,errors
0,0,0,16250,0
0,0,1,16439,0
0,2,0,16406,0
0,2,1,16562,0
0,4,0,16443,0
0,4,1,16445,0
0,6,0,16308,0
0,6,1,16412,0
0,8,0,16425,0
0,8,1,16286,0
0,10,0,16377,0
0,10,1,16415,2
0,12,0,16423,0
0,12,1,16442,2
0,14,0,16513,6
0,14,1,16404,14
0,16,0,16348,57
0,16,1,16418,210
0,18,0,16295,455
0,18,1,16428,969
0,20,0,16382,1617
0,20,1,16415,3076
0,22,0,16585,4270
0,22,1,16419,5839
0,24,0,16380,8027
0,24,1,16475,8948
0,26,0,16387,11824
0,26,1,16323,11593
0,28,0,16325,14526
0,28,1,16171,14373
0,30,0,16422,16015
0,30,1,16181,15822
0,32,0,16415,16372
0,32,1,16199,16185
0,34,0,16478,16476
0,34,1,16203,16202
0,36,0,16373,16373
0,36,1,16159,16159
0,38,0,16387,16387
0,38,1,16368,16368
0,40,0,16329,16329
0,40,1,16267,16267
0,42,0,16356,16356
0,42,1,16214,16214
0,44,0,16291,16291
0,44,1,16286,16286
0,46,0,16335,16335
0,46,1,16213,16213
0,48,0,16410,16410
0,48,1,16171,16171
0,50,0,16586,16586
0,50,1,16146,16146
0,52,0,16336,16336
0,52,1,16181,16181
0,54,0,16310,16310
0,54,1,16228,16228
0,56,0,16308,16308
0,56,1,16273,16273
0,58,0,16433,16433
0,58,1,16231,16231
0,60,0,16424,16424
0,60,1,16218,16218
0,62,0,16296,16296
0,62,1,16133,16133
2,0,0,16295,0
2,0,1,16442,0
2,2,0,16349,0
2,2,1,16325,0
2,4,0,16373,0
2,4,1,16272,0
2,6,0,16514,0
2,6,1,16367,0
2,8,0,16434,0
2,8,1,16422,0
2,10,0,16438,0
2,10,1,16642,0
2,12,0,16444,1
2,12,1,16365,5
2,14,0,16473,4
2,14,1,16354,14
2,16,0,16269,65
2,16,1,16401,201
2,18,0,16374,381
2,18,1,16382,1110
2,20,0,16346,1581
2,20,1,16407,2888
2,22,0,16151,3895
2,22,1,16415,5921
2,24,0,16462,7569
2,24,1,16351,8963
2,26,0,16444,11569
2,26,1,16471,11755
2,28,0,16444,14598
2,28,1,16141,14264
2,30,0,16317,15923
2,30,1,16255,15907
2,32,0,16403,16354
2,32,1,16064,16050
2,34,0,16272,16272
2,34,1,16313,16313
2,36,0,16402,16402
2,36,1,16211,16211
2,38,0,16332,16332
2,38,1,16311,16311
2,40,0,16341,16341
2,40,1,16250,16250
2,42,0,16317,16317
2,42,1,16265,16265
2,44,0,16422,16422
2,44,1,16317,16317
2,46,0,16325,16325
2,46,1,16228,16228
2,48,0,16322,16322
2,48,1,16167,16167
2,50,0,16291,16291
2,50,1,16108,16108
2,52,0,16218,16218
2,52,1,16264,16264
2,54,0,16329,16329
2,54,1,16154,16154
2,56,0,16301,16301
2,56,1,16247,16247
2,58,0,16326,16326
2,58,1,16250,16250
2,60,0,16325,16325
2,60,1,16110,16110
2,62,0,16261,16261
2,62,1,16266,16266
4,0,0,16353,0
4,0,1,16487,0
4,2,0,16306,0
4,2,1,16417,0
4,4,0,16346,0
4,4,1,16266,0
