phase,vth,polarity,hits,errors
0,0,0,16278,1
0,0,1,16391,2
0,2,0,16281,49
0,2,1,16394,27
0,4,0,16387,317
0,4,1,16369,260
0,6,0,16376,1429
0,6,1,16363,1350
0,8,0,16291,3992
0,8,1,16465,3444
0,10,0,16371,6606
0,10,1,16475,6460
0,12,0,16248,8169
0,12,1,16399,8298
0,14,0,16239,8639
0,14,1,16108,8693
0,16,0,16328,8712
0,16,1,16024,8637
0,18,0,16260,8681
0,18,1,16124,8700
0,20,0,16377,8732
0,20,1,16185,8775
0,22,0,16382,8779
0,22,1,16218,8749
0,24,0,16332,9782
0,24,1,16115,9203
0,26,0,16299,13113
0,26,1,16115,11527
0,28,0,16274,15620
0,28,1,16088,15222
0,30,0,16240,16231
0,30,1,16070,16063
0,32,0,16266,16266
0,32,1,16200,16200
0,34,0,16340,16340
0,34,1,16117,16117
0,36,0,16337,16337
0,36,1,16065,16065
0,38,0,16287,16287
0,38,1,16025,16025
0,40,0,16342,16342
0,40,1,16001,16001
0,42,0,16299,16299
0,42,1,16125,16125
0,44,0,16243,16243
0,44,1,16236,16236
0,46,0,16309,16309
0,46,1,15988,15988
0,48,0,16363,16363
0,48,1,16098,16098
0,50,0,16329,16329
0,50,1,16000,16000
0,52,0,16387,16387
0,52,1,16062,16062
0,54,0,16351,16351
0,54,1,15982,15982
0,56,0,16317,16317
0,56,1,16084,16084
0,58,0,16348,16348
0,58,1,16100,16100
0,60,0,16318,16318
0,60,1,16086,16086
0,62,0,16317,16317
0,62,1,16153,16153
2,0,0,16350,246
2,0,1,16520,192
2,2,0,16393,1078
2,2,1,16479,880
2,4,0,16339,2974
2,4,1,16435,2570
2,6,0,16270,5621
2,6,1,16349,5372
2,8,0,16260,7637
2,8,1,16513,7730
2,10,0,16276,8476
2,10,1,16044,8691
2,12,0,16317,8683
2,12,1,15994,8696
2,14,0,16305,8732
2,14,1,16170,8792
2,16,0,16174,8620
2,16,1,16120,8738
2,18,0,16243,8668
2,18,1,16221,8776
2,20,0,16409,8803
2,20,1,16122,8690
2,22,0,16324,8756
2,22,1,16275,8787
2,24,0,16338,9779
2,24,1,16023,9157
2,26,0,16299,12896
2,26,1,16134,11926
2,28,0,16334,15602
