phase,vth,polarity,hits,errors
0,0,0,16124,0
0,0,1,16503,0
0,2,0,16256,0
0,2,1,16589,0
0,4,0,16230,0
0,4,1,16423,0
0,6,0,16295,0
0,6,1,16503,0
0,8,0,16245,0
0,8,1,16468,0
0,10,0,16244,0
0,10,1,16465,0
0,12,0,16320,0
0,12,1,16469,0
0,14,0,16309,9
0,14,1,16497,0
0,16,0,16277,174
0,16,1,16457,62
0,18,0,16233,947
0,18,1,16506,572
0,20,0,16363,2441
0,20,1,16522,2090
0,22,0,16199,4176
0,22,1,16499,3949
0,24,0,16203,5719
0,24,1,16580,5527
0,26,0,16235,7560
0,26,1,16561,7494
0,28,0,16267,9583
0,28,1,16548,9669
0,30,0,16296,11738
0,30,1,16556,11921
0,32,0,16145,13442
0,32,1,16083,12882
0,34,0,16203,15205
0,34,1,16101,14485
0,36,0,16283,16070
0,36,1,16084,15801
0,38,0,16195,16188
0,38,1,16110,16098
0,40,0,16240,16240
0,40,1,16105,16105
0,42,0,16344,16344
0,42,1,16220,16220
0,44,0,16304,16304
0,44,1,15994,15994
0,46,0,16187,16187
0,46,1,16092,16092
0,48,0,16238,16238
0,48,1,16125,16125
0,50,0,16207,16207
0,50,1,16109,16109
0,52,0,16190,16190
0,52,1,16163,16163
0,54,0,16204,16204
0,54,1,16137,16137
0,56,0,16244,16244
0,56,1,16152,16152
0,58,0,16274,16274
0,58,1,16159,16159
0,60,0,16215,16215
0,60,1,16121,16121
0,62,0,16280,16280
0,62,1,16248,16248
2,0,0,16175,0
2,0,1,16501,0
2,2,0,16241,0
2,2,1,16502,0
2,4,0,16371,0
2,4,1,16479,0
2,6,0,16410,0
2,6,1,16543,0
2,8,0,16237,0
2,8,1,16594,0
2,10,0,16231,0
2,10,1,16498,0
2,12,0,16138,0
2,12,1,16484,0
2,14,0,16209,5
2,14,1,16577,2
2,16,0,16204,168
2,16,1,16557,69
2,18,0,16249,1010
2,18,1,16460,633
2,20,0,16207,2508
2,20,1,16482,2082
2,22,0,16214,3979
2,22,1,16512,3788
2,24,0,16361,5386
2,24,1,16501,4990
2,26,0,16265,7120
2,26,1,16557,6979
2,28,0,16341,9939
2,28,1,16490,9973
2,30,0,16274,12312
2,30,1,16187,12275
2,32,0,16310,13760
2,32,1,16115,12957
2,34,0,16345,15362
2,34,1,16207,14618
2,36,0,16254,16068
2,36,1,16154,15914
2,38,0,16332,16316
2,38,1,16040,16025
2,40,0,16336,16336
2,40,1,16146,16146
2,42,0,16242,16242
2,42,1,16147,16147
2,44,0,16214,16214
2,44,1,16063,16063
2,46,0,16277,16277
2,46,1,16040,16040
2,48,0,16167,16167
2,48,1,16108,16108
2,50,0,16316,16316
2,50,1,16235,16235
2,52,0,16208,16208
2,52,1,16203,16203
2,54,0,16241,16241
2,54,1,16104,16104
2,56,0,16409,16409
2,56,1,16125,16125
2,58,0,16234,16234
2,58,1,16268,16268
2,60,0,16187,16187
2,60,1,16089,16089
2,62,0,16295,16295
2,62,1,16165,16165
4,0,0,16209,0
4,0,1,16505,0
4,2,0,16208,0
4,2,1,16509,0
4,4,0,16351,0
4,4,1,16512,0
4,6,0,16162,0
4,6,1,16557,0
4,8,0,16255,0
4,8,1,16586,0
4,10,0,16274,0
4,10,1,16533,0
4,12,0,16271,1
4,12,1,16449,0
4,14,0,16326,10
4,14,1,16474,1
4,16,0,16212,192
4,16,1,16453,79
4,18,0,16300,1138
4,18,1,16451,753
4,20,0,16268,2612
4,20,1,16511,2269
4,22,0,16268,3908
4,22,1,16556,3973
4,24,0,16253,5074
4,24,1,16424,4855
4,26,0,16233,7279
4,26,1,16493,6743
4,28,0,16244,10406
4,28,1,16470,10450
4,30,0,16336,12688
4,30,1,16070,11998
4,32,0,16572,13749
4,32,1,16154,12816
4,34,0,16132,15253
4,34,1,16208,14584
4,36,0,16216,16006
4,36,1,16169,15976
4,38,0,16275,16262
4,38,1,16045,16036
4,40,0,16345,16345
4,40,1,16066,16066
4,42,0,16278,16278
4,42,1,16140,16140
4,44,0,16265,16265
4,44,1,16078,16078
4,46,0,16249,16249
4,46,1,16144,16144
4,48,0,16236,16236
4,48,1,16139,16139
4,50,0,16198,16198
4,50,1,16072,16072
4,52,0,16275,16275
4,52,1,16190,16190
4,54,0,16169,16169
4,54,1,16094,16094
4,56,0,16320,16320
4,56,1,16213,16213
4,58,0,16319,16319
4,58,1,16075,16075
4,60,0,16288,16288
4,60,1,16182,16182
4,62,0,16309,16309
4,62,1,16133,16133
6,0,0,16276,0
6,0,1,16565,0
6,2,0,16249,0
6,2,1,16528,0
6,4,0,16104,0
6,4,1,16533,0
6,6,0,16188,0
6,6,1,16557,0
6,8,0,16097,0
6,8,1,16525,0
6,10,0,16247,0
6,10,1,16504,0
6,12,0,16269,0
6,12,1,16458,0
6,14,0,16235,19
6,14,1,16453,2
6,16,0,16259,241
6,16,1,16469,108
6,18,0,16296,1238
6,18,1,16539,805
6,20,0,16258,2793
6,20,1,16574,2618
6,22,0,16185,4060
6,22,1,16616,4199
6,24,0,16230,5014
6,24,1,16538,5002
6,26,0,16219,7376
6,26,1,16547,6930
6,28,0,16319,10671
6,28,1,16053,10352
6,30,0,16782,12809
6,30,1,16224,11919
6,32,0,16603,13893
6,32,1,16108,12836
6,34,0,16170,15233
6,34,1,16096,14575
6,36,0,16319,16144
6,36,1,16069,15813
6,38,0,16319,16305
6,38,1,16045,16035
